x_acc,y_acc,z_acc,label
0.15,-0.969,-0.061,steel
0.142,-1.0,-0.067,steel
0.139,-0.98,-0.068,steel
0.118,-0.958,-0.069,steel
0.121,-0.963,-0.101,steel
0.125,-0.969,-0.101,steel
0.133,-0.965,-0.122,steel
0.148,-0.971,-0.08,steel
0.153,-0.984,-0.085,steel
0.142,-0.971,-0.045,steel
0.139,-0.992,-0.081,steel
0.131,-0.969,-0.054,steel
0.116,-0.953,-0.093,steel
0.119,-0.957,-0.088,steel
0.131,-0.982,-0.119,steel
0.14,-0.962,-0.096,steel
0.147,-0.978,-0.087,steel
0.154,-0.987,-0.067,steel
0.137,-0.98,-0.062,steel
0.136,-0.978,-0.072,steel
0.125,-0.968,-0.068,steel
0.121,-0.953,-0.1,steel
0.123,-0.962,-0.096,steel
0.138,-0.983,-0.125,steel
0.143,-0.958,-0.084,steel
0.148,-0.987,-0.085,steel
0.153,-0.976,-0.053,steel
0.138,-0.985,-0.08,steel
0.128,-0.967,-0.059,steel
0.12,-0.953,-0.101,steel
0.12,-0.956,-0.092,steel
0.134,-0.983,-0.131,steel
0.143,-0.957,-0.087,steel
0.147,-0.974,-0.095,steel
0.153,-0.985,-0.062,steel
0.138,-0.986,-0.074,steel
0.134,-0.967,-0.067,steel
0.122,-0.971,-0.086,steel
0.123,-0.952,-0.104,steel
0.123,-0.959,-0.108,steel
0.145,-0.979,-0.126,steel
0.146,-0.961,-0.081,steel
0.15,-0.974,-0.091,steel
0.152,-0.986,-0.054,steel
0.137,-0.986,-0.085,steel
0.129,-0.955,-0.058,steel
0.123,-0.972,-0.105,steel
0.126,-0.949,-0.094,steel
0.124,-0.966,-0.125,steel
0.147,-0.972,-0.102,steel
0.149,-0.979,-0.094,steel
0.154,-0.966,-0.071,steel
0.147,-0.997,-0.069,steel
0.14,-0.976,-0.075,steel
0.121,-0.954,-0.073,steel
0.125,-0.964,-0.096,steel
0.124,-0.961,-0.119,steel
0.133,-0.977,-0.119,steel
0.156,-0.979,-0.101,steel
0.123,-0.968,-0.088,steel
0.136,-0.959,-0.096,steel
0.14,-0.97,-0.077,steel
0.151,-0.98,-0.089,steel
0.141,-0.994,-0.097,steel
0.141,-0.962,-0.071,steel
0.122,-0.973,-0.078,steel
0.129,-0.973,-0.079,steel
0.127,-0.974,-0.099,steel
0.135,-0.952,-0.078,steel
0.141,-0.977,-0.088,steel
0.148,-0.979,-0.074,steel
0.138,-0.982,-0.09,steel
0.134,-0.965,-0.071,steel
0.129,-0.979,-0.085,steel
0.131,-0.966,-0.082,steel
0.133,-0.97,-0.093,steel
0.138,-0.967,-0.079,steel
0.142,-0.975,-0.085,steel
0.143,-0.973,-0.076,steel
0.137,-0.977,-0.086,steel
0.135,-0.968,-0.079,steel
0.136,-0.973,-0.086,steel
0.14,-0.969,-0.085,steel
0.139,-0.971,-0.088,steel
0.135,-0.968,-0.083,steel
0.133,-0.964,-0.073,steel
0.13,-0.958,-0.064,steel
0.143,-0.964,-0.102,steel
0.136,-0.964,-0.063,steel
0.124,-0.979,-0.074,steel
0.117,-0.975,-0.081,steel
0.129,-0.965,-0.117,steel
0.139,-0.952,-0.077,steel
0.146,-0.983,-0.102,steel
0.16,-0.99,-0.095,steel
0.144,-0.982,-0.109,steel
0.138,-0.954,-0.064,steel
0.12,-0.975,-0.069,steel
0.123,-0.97,-0.071,steel
0.119,-0.957,-0.106,steel
0.138,-0.951,-0.094,steel
0.146,-0.97,-0.091,steel
0.15,-0.987,-0.098,steel
0.146,-0.99,-0.11,steel
0.141,-0.972,-0.083,steel
0.131,-0.953,-0.064,steel
0.121,-0.975,-0.069,steel
0.123,-0.976,-0.097,steel
0.127,-0.956,-0.104,steel
0.144,-0.955,-0.091,steel
0.152,-0.992,-0.092,steel
0.154,-0.986,-0.11,steel
0.142,-0.976,-0.097,steel
0.146,-0.967,-0.076,steel
0.126,-0.959,-0.05,steel
0.12,-0.968,-0.093,steel
0.123,-0.972,-0.095,steel
0.138,-0.959,-0.108,steel
0.145,-0.958,-0.084,steel
0.154,-0.999,-0.106,steel
0.154,-0.979,-0.087,steel
0.128,-0.957,-0.057,steel
0.123,-0.961,-0.051,steel
0.125,-0.961,-0.088,steel
0.124,-0.963,-0.101,steel
0.137,-0.961,-0.104,steel
0.146,-0.972,-0.086,steel
0.151,-0.993,-0.119,steel
0.145,-0.979,-0.072,steel
0.136,-0.979,-0.074,steel
0.125,-0.957,-0.029,steel
0.121,-0.982,-0.095,steel
0.129,-0.96,-0.083,steel
0.131,-0.967,-0.11,steel
0.145,-0.948,-0.078,steel
0.144,-0.989,-0.11,steel
0.151,-0.985,-0.094,steel
0.137,-0.988,-0.075,steel
0.132,-0.97,-0.052,steel
0.124,-0.971,-0.051,steel
0.127,-0.969,-0.097,steel
0.134,-0.96,-0.083,steel
0.138,-0.96,-0.113,steel
0.145,-0.96,-0.08,steel
0.149,-0.998,-0.122,steel
0.146,-0.984,-0.075,steel
0.132,-0.978,-0.079,steel
0.127,-0.959,-0.035,steel
0.126,-0.976,-0.087,steel
0.134,-0.959,-0.085,steel
0.133,-0.963,-0.111,steel
0.145,-0.954,-0.078,steel
0.147,-0.995,-0.119,steel
0.152,-0.98,-0.085,steel
0.133,-0.986,-0.081,steel
0.13,-0.963,-0.045,steel
0.125,-0.975,-0.073,steel
0.13,-0.963,-0.098,steel
0.13,-0.963,-0.098,steel
0.141,-0.954,-0.108,steel
0.145,-0.969,-0.091,steel
0.153,-0.995,-0.123,steel
0.146,-0.982,-0.077,steel
0.133,-0.974,-0.081,steel
0.129,-0.962,-0.038,steel
0.129,-0.978,-0.103,steel
0.13,-0.958,-0.088,steel
0.136,-0.962,-0.114,steel
0.143,-0.953,-0.085,steel
0.144,-0.983,-0.116,steel
0.148,-0.988,-0.099,steel
0.141,-0.987,-0.081,steel
0.134,-0.965,-0.059,steel
0.125,-0.972,-0.057,steel
0.132,-0.975,-0.104,steel
0.129,-0.953,-0.093,steel
0.14,-0.959,-0.111,steel
0.145,-0.961,-0.08,steel
0.15,-0.995,-0.129,steel
0.145,-0.982,-0.076,steel
0.135,-0.987,-0.081,steel
0.127,-0.957,-0.037,steel
0.124,-0.979,-0.103,steel
0.131,-0.955,-0.082,steel
0.136,-0.962,-0.113,steel
0.147,-0.959,-0.078,steel
0.148,-0.988,-0.119,steel
0.148,-0.985,-0.084,steel
0.137,-0.985,-0.081,steel
0.13,-0.958,-0.037,steel
0.122,-0.975,-0.066,steel
0.134,-0.969,-0.095,steel
0.128,-0.958,-0.094,steel
0.137,-0.957,-0.101,steel
0.145,-0.972,-0.086,steel
0.149,-0.993,-0.12,steel
0.144,-0.98,-0.071,steel
0.134,-0.982,-0.073,steel
0.126,-0.958,-0.032,steel
0.126,-0.98,-0.092,steel
0.132,-0.961,-0.08,steel
0.133,-0.963,-0.114,steel
0.141,-0.95,-0.08,steel
0.146,-0.99,-0.111,steel
0.151,-0.983,-0.093,steel
0.136,-0.983,-0.076,steel
0.133,-0.965,-0.052,steel
0.126,-0.97,-0.059,steel
0.131,-0.966,-0.099,steel
0.134,-0.962,-0.094,steel
0.137,-0.955,-0.114,steel
0.145,-0.963,-0.086,steel
0.151,-0.997,-0.107,steel
0.147,-0.982,-0.076,steel
0.131,-0.973,-0.066,steel
0.124,-0.96,-0.046,steel
0.128,-0.971,-0.102,steel
0.133,-0.957,-0.091,steel
0.136,-0.96,-0.121,steel
0.144,-0.952,-0.083,steel
0.148,-0.997,-0.129,steel
0.147,-0.979,-0.087,steel
0.133,-0.98,-0.081,steel
0.131,-0.96,-0.039,steel
0.123,-0.977,-0.081,steel
0.13,-0.958,-0.096,steel
0.131,-0.961,-0.102,steel
0.142,-0.953,-0.105,steel
0.144,-0.972,-0.094,steel
0.148,-0.994,-0.12,steel
0.145,-0.986,-0.072,steel
0.131,-0.973,-0.073,steel
0.127,-0.963,-0.034,steel
0.128,-0.98,-0.102,steel
0.129,-0.953,-0.083,steel
0.134,-0.961,-0.116,steel
0.145,-0.956,-0.08,steel
0.146,-0.988,-0.119,steel
0.146,-0.985,-0.087,steel
0.136,-0.988,-0.079,steel
0.132,-0.96,-0.042,steel
0.123,-0.973,-0.064,steel
0.132,-0.972,-0.095,steel
0.13,-0.958,-0.109,steel
0.138,-0.956,-0.103,steel
0.148,-0.97,-0.097,steel
0.148,-0.982,-0.093,steel
0.145,-0.99,-0.097,steel
0.134,-0.965,-0.062,steel
0.127,-0.979,-0.062,steel
0.131,-0.978,-0.081,steel
0.129,-0.959,-0.081,steel
0.135,-0.959,-0.102,steel
0.146,-0.963,-0.09,steel
0.144,-0.971,-0.099,steel
0.148,-0.982,-0.092,steel
0.144,-0.982,-0.087,steel
0.132,-0.969,-0.075,steel
0.131,-0.972,-0.071,steel
0.134,-0.979,-0.081,steel
0.132,-0.963,-0.091,steel
0.135,-0.963,-0.093,steel
0.142,-0.967,-0.095,steel
0.146,-0.969,-0.096,steel
0.144,-0.974,-0.093,steel
0.142,-0.976,-0.091,steel
0.133,-0.965,-0.085,steel
0.134,-0.969,-0.088,steel
0.137,-0.97,-0.085,steel
0.137,-0.969,-0.096,steel
0.134,-0.963,-0.094,steel
0.137,-0.969,-0.095,steel
0.14,-0.967,-0.097,steel
0.136,-0.971,-0.093,steel
0.137,-0.968,-0.093,steel
0.143,-0.968,-0.096,steel
0.132,-0.967,-0.082,steel
0.138,-0.964,-0.073,steel
0.133,-0.967,-0.08,steel
0.13,-0.961,-0.106,steel
0.133,-0.942,-0.068,steel
0.136,-0.969,-0.094,steel
0.146,-0.988,-0.095,steel
0.147,-0.981,-0.101,steel
0.146,-0.966,-0.094,steel
0.139,-0.961,-0.054,steel
0.129,-0.989,-0.07,steel
0.122,-0.986,-0.096,steel
0.121,-0.961,-0.085,steel
0.128,-0.947,-0.086,steel
0.146,-0.961,-0.069,steel
0.152,-0.998,-0.114,steel
0.161,-0.985,-0.11,steel
0.146,-0.972,-0.088,steel
0.143,-0.977,-0.067,steel
0.125,-0.98,-0.052,steel
0.117,-0.979,-0.093,steel
0.115,-0.944,-0.066,steel
0.121,-0.956,-0.085,steel
0.144,-0.961,-0.081,steel
0.152,-0.994,-0.116,steel
0.161,-0.983,-0.104,steel
0.149,-0.972,-0.079,steel
0.141,-0.981,-0.069,steel
0.123,-0.981,-0.065,steel
0.113,-0.962,-0.084,steel
0.116,-0.949,-0.078,steel
0.127,-0.959,-0.085,steel
0.141,-0.974,-0.101,steel
0.157,-0.992,-0.124,steel
0.163,-0.981,-0.109,steel
0.139,-0.976,-0.09,steel
0.123,-0.97,-0.111,steel
0.133,-0.963,-0.067,steel
0.124,-0.985,-0.13,steel
0.126,-0.953,-0.074,steel
0.142,-0.969,-0.108,steel
0.149,-0.953,-0.05,steel
0.146,-1.0,-0.098,steel
0.153,-0.988,-0.087,steel
0.133,-0.975,-0.095,steel
0.133,-0.947,-0.081,steel
0.131,-0.977,-0.088,steel
0.133,-0.98,-0.121,steel
0.128,-0.956,-0.082,steel
0.141,-0.967,-0.099,steel
0.142,-0.967,-0.041,steel
0.145,-0.997,-0.106,steel
0.143,-0.969,-0.063,steel
0.132,-0.974,-0.108,steel
0.132,-0.942,-0.06,steel
0.127,-0.995,-0.127,steel
0.136,-0.967,-0.093,steel
0.131,-0.964,-0.097,steel
0.145,-0.953,-0.057,steel
0.143,-0.994,-0.073,steel
0.148,-0.984,-0.087,steel
0.134,-0.975,-0.095,steel
0.134,-0.945,-0.066,steel
0.125,-0.986,-0.106,steel
0.139,-0.978,-0.106,steel
0.128,-0.958,-0.085,steel
0.144,-0.962,-0.075,steel
0.145,-0.981,-0.049,steel
0.142,-0.992,-0.097,steel
0.138,-0.969,-0.062,steel
0.132,-0.97,-0.101,steel
0.126,-0.948,-0.058,steel
0.13,-0.992,-0.133,steel
0.139,-0.96,-0.076,steel
0.135,-0.963,-0.103,steel
0.148,-0.953,-0.043,steel
0.145,-1.007,-0.094,steel
0.149,-0.975,-0.072,steel
0.129,-0.976,-0.093,steel
0.134,-0.954,-0.079,steel
0.125,-0.974,-0.094,steel
0.135,-0.978,-0.121,steel
0.13,-0.973,-0.107,steel
0.13,-0.94,-0.065,steel
0.123,-0.99,-0.129,steel
0.14,-0.957,-0.076,steel
0.127,-0.973,-0.106,steel
0.145,-0.954,-0.038,steel
0.14,-0.995,-0.09,steel
0.146,-0.986,-0.072,steel
0.13,-0.972,-0.09,steel
0.13,-0.947,-0.08,steel
0.126,-0.983,-0.087,steel
0.136,-0.985,-0.116,steel
0.129,-0.954,-0.073,steel
0.141,-0.967,-0.089,steel
0.146,-0.971,-0.037,steel
0.143,-0.999,-0.102,steel
0.142,-0.97,-0.058,steel
0.132,-0.975,-0.108,steel
0.129,-0.942,-0.056,steel
0.124,-0.993,-0.123,steel
0.137,-0.967,-0.086,steel
0.131,-0.963,-0.096,steel
0.147,-0.955,-0.053,steel
0.145,-1.002,-0.078,steel
0.147,-0.982,-0.089,steel
0.13,-0.972,-0.079,steel
0.134,-0.962,-0.095,steel
0.126,-0.964,-0.078,steel
0.133,-0.983,-0.132,steel
0.137,-0.962,-0.075,steel
0.137,-0.958,-0.1,steel
0.147,-0.96,-0.038,steel
0.146,-1.01,-0.11,steel
0.146,-0.967,-0.066,steel
0.129,-0.971,-0.109,steel
0.134,-0.945,-0.062,steel
0.129,-0.993,-0.138,steel
0.139,-0.961,-0.082,steel
0.134,-0.962,-0.103,steel
0.148,-0.953,-0.046,steel
0.146,-1.007,-0.095,steel
0.149,-0.975,-0.083,steel
0.129,-0.97,-0.093,steel
0.135,-0.959,-0.085,steel
0.124,-0.97,-0.088,steel
0.133,-0.976,-0.126,steel
0.138,-0.966,-0.079,steel
0.139,-0.959,-0.097,steel
0.144,-0.964,-0.04,steel
0.145,-1.012,-0.113,steel
0.143,-0.966,-0.064,steel
0.127,-0.967,-0.11,steel
0.134,-0.957,-0.059,steel
0.127,-0.99,-0.121,steel
0.13,-0.964,-0.092,steel
0.132,-0.954,-0.091,steel
0.14,-0.974,-0.076,steel
0.151,-0.982,-0.075,steel
0.14,-0.985,-0.108,steel
0.135,-0.954,-0.055,steel
0.127,-0.982,-0.096,steel
0.128,-0.974,-0.07,steel
0.128,-0.972,-0.111,steel
0.134,-0.955,-0.063,steel
0.142,-0.985,-0.079,steel
0.147,-0.985,-0.092,steel
0.138,-0.967,-0.077,steel
0.132,-0.972,-0.084,steel
0.136,-0.969,-0.085,steel
0.136,-0.973,-0.089,steel
0.137,-0.966,-0.086,steel
0.138,-0.972,-0.085,steel
0.137,-0.968,-0.084,steel
0.137,-0.97,-0.086,steel
0.139,-0.967,-0.085,steel
0.138,-0.969,-0.086,steel
0.136,-0.969,-0.089,steel
0.139,-0.968,-0.09,steel
0.137,-0.968,-0.091,steel
0.137,-0.97,-0.09,steel
0.139,-0.968,-0.089,steel
0.138,-0.968,-0.09,steel
0.137,-0.969,-0.093,steel
0.137,-0.969,-0.09,steel
0.136,-0.966,-0.094,steel
0.138,-0.969,-0.094,steel
0.14,-0.978,-0.095,steel
0.139,-0.97,-0.096,steel
0.139,-0.972,-0.095,steel
0.129,-0.979,-0.093,silence
0.136,-0.968,-0.091,silence
0.131,-0.97,-0.087,silence
0.137,-0.975,-0.091,silence
0.132,-0.974,-0.091,silence
0.142,-0.953,-0.087,silence
0.133,-0.964,-0.091,silence
0.135,-0.974,-0.087,silence
0.134,-0.966,-0.084,silence
0.138,-0.97,-0.085,silence
0.135,-0.971,-0.088,silence
0.136,-0.973,-0.09,silence
0.132,-0.972,-0.091,silence
0.138,-0.974,-0.087,silence
0.133,-0.972,-0.084,silence
0.135,-0.969,-0.083,silence
0.136,-0.971,-0.083,silence
0.135,-0.972,-0.084,silence
0.137,-0.972,-0.08,silence
0.134,-0.973,-0.081,silence
0.137,-0.972,-0.082,silence
0.136,-0.973,-0.084,silence
0.135,-0.971,-0.084,silence
0.133,-0.975,-0.086,silence
0.137,-0.974,-0.085,silence
0.138,-0.973,-0.085,silence
0.135,-0.969,-0.084,silence
0.127,-0.962,-0.084,silence
0.136,-0.965,-0.069,silence
0.133,-0.964,-0.078,silence
0.136,-0.967,-0.082,silence
0.139,-0.974,-0.088,silence
0.139,-0.971,-0.088,silence
0.138,-0.971,-0.086,silence
0.139,-0.969,-0.088,silence
0.14,-0.969,-0.082,silence
0.134,-0.968,-0.084,silence
0.14,-0.967,-0.086,silence
0.134,-0.971,-0.083,silence
0.137,-0.964,-0.086,silence
0.137,-0.967,-0.086,silence
0.137,-0.967,-0.094,silence
0.136,-0.971,-0.093,silence
0.135,-0.968,-0.091,silence
0.136,-0.972,-0.093,silence
0.134,-0.967,-0.091,silence
0.135,-0.97,-0.09,silence
0.138,-0.965,-0.091,silence
0.133,-0.973,-0.088,silence
0.136,-0.967,-0.093,silence
0.135,-0.971,-0.089,silence
0.135,-0.97,-0.09,silence
0.136,-0.97,-0.092,silence
0.134,-0.97,-0.086,silence
0.135,-0.972,-0.089,silence
0.136,-0.968,-0.087,silence
0.135,-0.975,-0.088,silence
0.136,-0.967,-0.089,silence
0.134,-0.975,-0.083,silence
0.135,-0.969,-0.085,silence
0.136,-0.974,-0.088,silence
0.134,-0.973,-0.085,silence
0.136,-0.973,-0.087,silence
0.135,-0.972,-0.084,silence
0.137,-0.974,-0.085,silence
0.135,-0.97,-0.084,silence
0.135,-0.974,-0.083,silence
0.138,-0.968,-0.083,silence
0.132,-0.977,-0.084,silence
0.135,-0.972,-0.078,silence
0.135,-0.972,-0.085,silence
0.135,-0.973,-0.082,silence
0.138,-0.969,-0.084,silence
0.137,-0.975,-0.08,silence
0.136,-0.969,-0.087,silence
0.136,-0.973,-0.082,silence
0.137,-0.971,-0.085,silence
0.136,-0.971,-0.085,silence
0.136,-0.971,-0.083,silence
0.137,-0.973,-0.083,silence
0.139,-0.968,-0.085,silence
0.137,-0.972,-0.083,silence
0.141,-0.967,-0.087,silence
0.135,-0.975,-0.085,silence
0.139,-0.966,-0.088,silence
0.135,-0.974,-0.086,silence
0.137,-0.968,-0.089,silence
0.139,-0.97,-0.088,silence
0.136,-0.966,-0.088,silence
0.138,-0.97,-0.089,silence
0.137,-0.965,-0.089,silence
0.135,-0.971,-0.089,silence
0.137,-0.967,-0.092,silence
0.136,-0.971,-0.09,silence
0.136,-0.965,-0.092,silence
0.136,-0.973,-0.089,silence
0.137,-0.968,-0.091,silence
0.138,-0.97,-0.091,silence
0.137,-0.969,-0.09,silence
0.136,-0.97,-0.094,silence
0.137,-0.972,-0.085,silence
0.135,-0.967,-0.088,silence
0.137,-0.973,-0.085,silence
0.134,-0.971,-0.091,silence
0.136,-0.97,-0.089,silence
0.135,-0.969,-0.089,silence
0.134,-0.973,-0.087,silence
0.136,-0.968,-0.09,silence
0.131,-0.974,-0.086,silence
0.136,-0.97,-0.089,silence
0.135,-0.977,-0.082,silence
0.137,-0.97,-0.085,silence
0.134,-0.975,-0.081,silence
0.137,-0.972,-0.082,silence
0.136,-0.972,-0.083,silence
0.135,-0.973,-0.081,silence
0.135,-0.972,-0.081,silence
0.135,-0.97,-0.085,silence
0.134,-0.974,-0.081,silence
0.135,-0.968,-0.085,silence
0.134,-0.974,-0.081,silence
0.136,-0.97,-0.087,silence
0.138,-0.975,-0.081,silence
0.136,-0.971,-0.081,silence
0.136,-0.972,-0.083,silence
0.138,-0.971,-0.083,silence
0.139,-0.973,-0.084,silence
0.14,-0.968,-0.083,silence
0.135,-0.973,-0.083,silence
0.137,-0.968,-0.085,silence
0.136,-0.975,-0.087,silence
0.136,-0.968,-0.089,silence
