x_acc,y_acc,z_acc,label
-0.178,-1.003,-0.073,silence
-0.178,-1.003,-0.075,silence
-0.177,-1.003,-0.075,silence
-0.179,-1.004,-0.076,silence
-0.179,-1.003,-0.075,silence
-0.181,-1.004,-0.076,silence
-0.18,-1.004,-0.075,silence
-0.181,-1.004,-0.076,silence
-0.18,-1.002,-0.074,silence
-0.18,-1.001,-0.076,silence
-0.18,-1.001,-0.074,silence
-0.18,-1.001,-0.076,silence
-0.181,-1.0,-0.077,silence
-0.18,-1.001,-0.075,silence
-0.182,-1.0,-0.078,silence
-0.181,-1.0,-0.076,silence
-0.182,-1.001,-0.077,silence
-0.18,-1.0,-0.077,silence
-0.177,-1.004,-0.075,silence
-0.182,-0.998,-0.077,silence
-0.179,-1.002,-0.075,silence
-0.181,-1.0,-0.076,silence
-0.18,-1.001,-0.075,silence
-0.181,-1.002,-0.076,silence
-0.181,-0.999,-0.077,silence
-0.179,-1.0,-0.077,silence
-0.18,-1.001,-0.076,silence
-0.178,-0.999,-0.078,silence
-0.18,-0.999,-0.078,silence
-0.181,-0.998,-0.079,silence
-0.18,-1.001,-0.078,silence
-0.179,-1.0,-0.076,silence
-0.177,-0.997,-0.077,silence
-0.178,-0.999,-0.076,silence
-0.175,-0.999,-0.08,silence
-0.175,-0.999,-0.081,silence
-0.178,-0.999,-0.074,silence
-0.178,-1.001,-0.074,silence
-0.178,-1.0,-0.077,silence
-0.18,-1.001,-0.075,silence
-0.177,-1.002,-0.077,silence
-0.18,-0.999,-0.076,silence
-0.178,-1.0,-0.076,silence
-0.178,-1.0,-0.078,silence
-0.178,-1.001,-0.076,silence
-0.179,-1.001,-0.076,silence
-0.18,-1.003,-0.075,silence
-0.18,-1.002,-0.077,silence
-0.177,-1.001,-0.076,silence
-0.18,-1.001,-0.076,silence
-0.179,-1.004,-0.075,silence
-0.179,-1.001,-0.076,silence
-0.179,-1.003,-0.074,silence
-0.179,-1.003,-0.073,silence
-0.179,-1.003,-0.074,silence
-0.18,-1.002,-0.077,silence
-0.182,-1.0,-0.075,silence
-0.181,-1.002,-0.076,silence
-0.181,-1.001,-0.076,silence
-0.18,-1.002,-0.076,silence
-0.18,-1.003,-0.076,silence
-0.181,-1.002,-0.077,silence
-0.181,-1.002,-0.076,silence
-0.181,-1.002,-0.075,silence
-0.181,-1.0,-0.078,silence
-0.179,-1.003,-0.078,silence
-0.181,-1.001,-0.078,silence
-0.18,-1.001,-0.077,silence
-0.179,-1.003,-0.075,silence
-0.182,-1.002,-0.077,silence
-0.18,-1.002,-0.078,silence
-0.177,-0.998,-0.077,silence
-0.178,-1.0,-0.075,silence
-0.181,-0.999,-0.077,silence
-0.18,-1.0,-0.077,silence
-0.18,-0.998,-0.076,silence
-0.18,-0.997,-0.076,silence
-0.179,-1.002,-0.079,silence
-0.179,-0.998,-0.079,silence
-0.178,-0.999,-0.078,silence
-0.178,-0.999,-0.078,silence
-0.179,-1.002,-0.077,silence
-0.179,-1.0,-0.078,silence
-0.178,-0.997,-0.077,silence
-0.178,-1.0,-0.078,silence
-0.179,-1.0,-0.078,silence
-0.179,-1.001,-0.077,silence
-0.178,-1.002,-0.077,silence
-0.179,-1.0,-0.076,silence
-0.178,-1.0,-0.075,silence
-0.177,-1.002,-0.077,silence
-0.176,-1.002,-0.076,silence
-0.177,-1.0,-0.075,silence
-0.178,-1.0,-0.077,silence
-0.178,-1.002,-0.076,silence
-0.178,-1.002,-0.074,silence
-0.178,-1.004,-0.075,silence
-0.18,-1.003,-0.075,silence
-0.177,-1.002,-0.076,silence
-0.177,-1.003,-0.074,silence
-0.176,-1.003,-0.076,silence
-0.177,-1.002,-0.077,silence
-0.177,-1.001,-0.075,silence
-0.178,-1.0,-0.076,silence
-0.18,-1.002,-0.076,silence
-0.18,-1.003,-0.076,silence
-0.182,-1.0,-0.076,silence
-0.18,-1.002,-0.076,silence
-0.18,-1.002,-0.075,silence
-0.18,-1.002,-0.078,silence
-0.18,-1.003,-0.075,silence
-0.179,-1.001,-0.079,silence
-0.179,-1.003,-0.078,silence
-0.18,-0.998,-0.078,silence
-0.179,-0.999,-0.077,silence
-0.18,-0.999,-0.077,silence
-0.182,-1.003,-0.076,silence
-0.18,-0.999,-0.074,silence
-0.183,-1.001,-0.077,silence
-0.179,-1.0,-0.075,silence
-0.183,-1.001,-0.071,steel
-0.182,-1.005,-0.083,steel
-0.173,-0.989,-0.072,steel
-0.184,-1.008,-0.079,steel
-0.182,-1.009,-0.073,steel
-0.17,-0.99,-0.083,steel
-0.182,-0.986,-0.091,steel
-0.186,-1.001,-0.071,steel
-0.185,-1.013,-0.072,steel
-0.172,-0.996,-0.068,steel
-0.179,-1.003,-0.083,steel
-0.182,-1.007,-0.067,steel
-0.172,-1.005,-0.082,steel
-0.175,-0.983,-0.081,steel
-0.182,-0.999,-0.083,steel
-0.202,-1.006,-0.065,steel
-0.164,-1.007,-0.069,steel
-0.17,-0.996,-0.074,steel
-0.175,-1.004,-0.079,steel
-0.181,-1.005,-0.079,steel
-0.16,-0.99,-0.08,steel
-0.182,-0.997,-0.084,steel
-0.189,-1.004,-0.073,steel
-0.188,-1.013,-0.064,steel
-0.17,-1.006,-0.067,steel
-0.179,-1.007,-0.082,steel
-0.175,-1.002,-0.082,steel
-0.164,-1.002,-0.08,steel
-0.171,-1.001,-0.08,steel
-0.186,-1.001,-0.079,steel
-0.184,-0.998,-0.071,steel
-0.198,-1.016,-0.065,steel
-0.176,-1.01,-0.07,steel
-0.173,-1.001,-0.079,steel
-0.168,-0.998,-0.079,steel
-0.16,-1.004,-0.082,steel
-0.171,-0.998,-0.083,steel
-0.182,-0.988,-0.081,steel
-0.19,-1.0,-0.075,steel
-0.199,-1.007,-0.064,steel
-0.183,-1.013,-0.071,steel
-0.172,-0.998,-0.072,steel
-0.173,-0.999,-0.087,steel
-0.174,-0.994,-0.08,steel
-0.171,-0.991,-0.082,steel
-0.175,-0.991,-0.08,steel
-0.198,-1.003,-0.075,steel
-0.192,-1.005,-0.06,steel
-0.174,-1.011,-0.07,steel
-0.178,-1.001,-0.079,steel
-0.171,-0.997,-0.092,steel
-0.16,-0.989,-0.078,steel
-0.171,-0.998,-0.084,steel
-0.18,-0.989,-0.078,steel
-0.184,-0.997,-0.079,steel
-0.2,-1.006,-0.064,steel
-0.18,-1.011,-0.075,steel
-0.167,-0.992,-0.075,steel
-0.17,-0.999,-0.085,steel
-0.173,-0.995,-0.082,steel
-0.167,-0.993,-0.082,steel
-0.175,-0.993,-0.08,steel
-0.197,-1.003,-0.076,steel
-0.191,-1.007,-0.059,steel
-0.168,-1.01,-0.071,steel
-0.175,-1.001,-0.079,steel
-0.17,-0.997,-0.089,steel
-0.159,-0.989,-0.077,steel
-0.173,-1.0,-0.079,steel
-0.186,-0.997,-0.076,steel
-0.183,-0.997,-0.075,steel
-0.198,-1.013,-0.063,steel
-0.181,-1.011,-0.073,steel
-0.168,-0.997,-0.074,steel
-0.167,-1.0,-0.082,steel
-0.171,-0.999,-0.08,steel
-0.176,-0.996,-0.082,steel
-0.167,-0.987,-0.082,steel
-0.188,-1.0,-0.074,steel
-0.196,-1.006,-0.061,steel
-0.186,-1.019,-0.072,steel
-0.168,-0.995,-0.066,steel
-0.174,-1.001,-0.089,steel
-0.167,-0.99,-0.078,steel
-0.171,-0.991,-0.084,steel
-0.17,-0.99,-0.076,steel
-0.198,-1.005,-0.079,steel
-0.183,-1.003,-0.056,steel
-0.182,-1.013,-0.071,steel
-0.179,-1.0,-0.078,steel
-0.176,-0.998,-0.092,steel
-0.159,-0.985,-0.077,steel
-0.174,-1.002,-0.084,steel
-0.17,-0.984,-0.074,steel
-0.188,-0.994,-0.08,steel
-0.196,-1.005,-0.061,steel
-0.187,-1.014,-0.072,steel
-0.172,-0.991,-0.069,steel
-0.174,-0.998,-0.088,steel
-0.169,-0.99,-0.08,steel
-0.17,-0.994,-0.087,steel
-0.171,-0.988,-0.079,steel
-0.198,-1.003,-0.078,steel
-0.186,-1.002,-0.057,steel
-0.178,-1.01,-0.071,steel
-0.181,-1.001,-0.08,steel
-0.17,-0.998,-0.091,steel
-0.157,-0.987,-0.08,steel
-0.174,-0.999,-0.081,steel
-0.178,-0.987,-0.076,steel
-0.188,-0.997,-0.079,steel
-0.196,-1.006,-0.061,steel
-0.182,-1.012,-0.073,steel
-0.169,-0.993,-0.069,steel
-0.174,-0.999,-0.086,steel
-0.169,-0.991,-0.08,steel
-0.174,-0.994,-0.08,steel
-0.162,-0.99,-0.078,steel
-0.188,-1.001,-0.075,steel
-0.193,-1.005,-0.053,steel
-0.188,-1.016,-0.07,steel
-0.167,-0.993,-0.064,steel
-0.173,-1.001,-0.089,steel
-0.168,-0.989,-0.078,steel
-0.176,-1.002,-0.09,steel
-0.172,-0.988,-0.083,steel
-0.17,-0.995,-0.085,steel
-0.17,-0.991,-0.077,steel
-0.202,-1.007,-0.081,steel
-0.185,-0.998,-0.066,steel
-0.192,-1.016,-0.07,steel
-0.18,-1.005,-0.071,steel
-0.171,-0.997,-0.087,steel
-0.159,-0.986,-0.076,steel
-0.175,-1.004,-0.084,steel
-0.163,-0.985,-0.077,steel
-0.193,-0.999,-0.084,steel
-0.19,-1.005,-0.064,steel
-0.19,-1.015,-0.072,steel
-0.167,-0.996,-0.068,steel
-0.181,-1.002,-0.084,steel
-0.165,-0.997,-0.081,steel
-0.164,-0.985,-0.092,steel
-0.169,-0.984,-0.073,steel
-0.2,-1.022,-0.072,steel
-0.175,-1.003,-0.062,steel
-0.168,-0.996,-0.074,steel
-0.194,-1.012,-0.081,steel
-0.175,-1.005,-0.077,steel
-0.16,-0.99,-0.088,steel
-0.167,-0.989,-0.074,steel
-0.193,-1.011,-0.078,steel
-0.181,-1.002,-0.066,steel
-0.181,-1.006,-0.077,steel
-0.176,-1.003,-0.072,steel
-0.188,-1.011,-0.074,steel
-0.172,-0.998,-0.076,steel
-0.164,-0.993,-0.08,steel
-0.176,-0.995,-0.078,steel
-0.178,-1.005,-0.075,steel
-0.183,-1.003,-0.075,steel
-0.174,-1.003,-0.075,steel
-0.185,-1.005,-0.078,steel
-0.182,-1.001,-0.075,steel
-0.177,-0.997,-0.079,steel
-0.177,-0.996,-0.077,steel
-0.184,-1.001,-0.079,steel
-0.18,-1.001,-0.074,steel
-0.176,-0.998,-0.078,steel
-0.179,-1.001,-0.076,steel
-0.177,-0.998,-0.079,steel
-0.175,-1.004,-0.083,steel
-0.177,-0.997,-0.073,steel
-0.183,-0.995,-0.077,steel
-0.182,-1.014,-0.072,steel
-0.179,-0.994,-0.068,steel
-0.178,-1.003,-0.076,steel
-0.195,-1.012,-0.086,steel
-0.173,-0.998,-0.083,steel
-0.162,-0.99,-0.084,steel
-0.164,-0.988,-0.074,steel
-0.195,-1.011,-0.075,steel
-0.182,-1.011,-0.06,steel
-0.185,-1.004,-0.073,steel
-0.177,-1.001,-0.081,steel
-0.191,-1.005,-0.091,steel
-0.169,-0.998,-0.081,steel
-0.151,-0.984,-0.081,steel
-0.168,-0.995,-0.076,steel
-0.2,-1.016,-0.069,steel
-0.189,-1.018,-0.062,steel
-0.172,-1.003,-0.068,steel
-0.18,-1.004,-0.083,steel
-0.188,-1.004,-0.085,steel
-0.176,-1.004,-0.081,steel
-0.153,-0.979,-0.078,steel
-0.162,-0.992,-0.082,steel
-0.192,-1.008,-0.069,steel
-0.188,-1.019,-0.064,steel
-0.181,-1.0,-0.066,steel
-0.184,-1.002,-0.083,steel
-0.197,-1.003,-0.086,steel
-0.165,-0.999,-0.083,steel
-0.155,-0.983,-0.083,steel
-0.17,-0.997,-0.079,steel
-0.196,-1.008,-0.071,steel
-0.188,-1.018,-0.061,steel
-0.188,-1.004,-0.069,steel
-0.175,-1.002,-0.077,steel
-0.182,-1.013,-0.084,steel
-0.157,-0.984,-0.073,steel
-0.161,-0.985,-0.089,steel
-0.179,-0.994,-0.068,steel
-0.196,-1.02,-0.075,steel
-0.177,-0.998,-0.068,steel
-0.187,-0.997,-0.089,steel
-0.179,-0.998,-0.071,steel
-0.176,-1.009,-0.079,steel
-0.159,-0.986,-0.073,steel
-0.17,-0.991,-0.089,steel
-0.181,-0.993,-0.072,steel
-0.19,-1.02,-0.073,steel
-0.175,-1.0,-0.068,steel
-0.181,-0.999,-0.087,steel
-0.181,-0.997,-0.074,steel
-0.175,-1.01,-0.083,steel
-0.157,-0.986,-0.074,steel
-0.165,-0.991,-0.086,steel
-0.184,-1.001,-0.07,steel
-0.194,-1.021,-0.069,steel
-0.179,-0.999,-0.07,steel
-0.181,-1.0,-0.084,steel
-0.176,-1.007,-0.072,steel
-0.19,-1.009,-0.079,steel
-0.157,-0.991,-0.08,steel
-0.165,-0.986,-0.089,steel
-0.177,-0.99,-0.072,steel
-0.199,-1.017,-0.073,steel
-0.173,-1.0,-0.064,steel
-0.189,-0.999,-0.085,steel
-0.18,-0.994,-0.072,steel
-0.182,-1.01,-0.078,steel
-0.162,-0.988,-0.073,steel
-0.17,-0.991,-0.093,steel
-0.174,-0.991,-0.069,steel
-0.198,-1.021,-0.073,steel
-0.176,-1.002,-0.069,steel
-0.181,-0.995,-0.089,steel
-0.179,-0.996,-0.071,steel
-0.18,-1.011,-0.082,steel
-0.157,-0.985,-0.074,steel
-0.163,-0.985,-0.088,steel
-0.182,-0.992,-0.073,steel
-0.195,-1.018,-0.074,steel
-0.176,-0.994,-0.067,steel
-0.185,-0.997,-0.085,steel
-0.185,-1.0,-0.074,steel
-0.174,-1.008,-0.079,steel
-0.161,-0.99,-0.075,steel
-0.17,-0.991,-0.092,steel
-0.18,-0.998,-0.069,steel
-0.192,-1.021,-0.07,steel
-0.179,-1.001,-0.069,steel
-0.175,-0.999,-0.085,steel
-0.182,-1.0,-0.072,steel
-0.173,-1.011,-0.082,steel
-0.157,-0.986,-0.075,steel
-0.163,-0.989,-0.086,steel
-0.187,-1.003,-0.068,steel
-0.192,-1.02,-0.07,steel
-0.179,-1.0,-0.069,steel
-0.18,-1.001,-0.086,steel
-0.177,-1.003,-0.069,steel
-0.187,-1.015,-0.073,steel
-0.159,-0.986,-0.079,steel
-0.166,-0.985,-0.088,steel
-0.178,-0.992,-0.071,steel
-0.198,-1.021,-0.072,steel
-0.172,-1.0,-0.064,steel
-0.187,-1.0,-0.085,steel
-0.182,-0.998,-0.069,steel
-0.179,-1.012,-0.078,steel
-0.16,-0.988,-0.073,steel
-0.171,-0.991,-0.093,steel
-0.179,-0.991,-0.071,steel
-0.196,-1.018,-0.075,steel
-0.177,-1.0,-0.069,steel
-0.18,-0.996,-0.089,steel
-0.18,-0.996,-0.072,steel
-0.179,-1.011,-0.08,steel
-0.157,-0.982,-0.073,steel
-0.164,-0.985,-0.089,steel
-0.184,-0.995,-0.069,steel
-0.194,-1.018,-0.073,steel
-0.176,-0.995,-0.069,steel
-0.183,-0.999,-0.087,steel
-0.184,-1.0,-0.07,steel
-0.168,-1.01,-0.076,steel
-0.16,-0.989,-0.075,steel
-0.168,-0.988,-0.089,steel
-0.182,-0.999,-0.07,steel
-0.19,-1.019,-0.071,steel
-0.178,-1.001,-0.072,steel
-0.175,-0.998,-0.084,steel
-0.185,-0.998,-0.071,steel
-0.17,-1.011,-0.079,steel
-0.161,-0.988,-0.075,steel
-0.162,-0.99,-0.086,steel
-0.192,-1.004,-0.068,steel
-0.191,-1.019,-0.068,steel
-0.183,-1.002,-0.073,steel
-0.185,-0.998,-0.082,steel
-0.178,-1.004,-0.071,steel
-0.185,-1.015,-0.074,steel
-0.157,-0.988,-0.071,steel
-0.164,-0.985,-0.088,steel
-0.182,-0.991,-0.072,steel
-0.198,-1.019,-0.072,steel
-0.176,-0.994,-0.068,steel
-0.188,-0.999,-0.089,steel
-0.184,-0.995,-0.071,steel
-0.176,-1.006,-0.079,steel
-0.16,-0.985,-0.076,steel
-0.171,-0.99,-0.091,steel
-0.178,-0.994,-0.073,steel
-0.195,-1.016,-0.075,steel
-0.177,-0.997,-0.07,steel
-0.177,-0.998,-0.086,steel
-0.179,-0.997,-0.072,steel
-0.177,-1.011,-0.082,steel
-0.157,-0.986,-0.076,steel
-0.162,-0.986,-0.086,steel
-0.184,-0.998,-0.072,steel
-0.192,-1.013,-0.071,steel
-0.179,-1.009,-0.07,steel
-0.182,-1.003,-0.075,steel
-0.188,-1.008,-0.083,steel
-0.169,-0.998,-0.073,steel
-0.169,-0.999,-0.079,steel
-0.165,-0.993,-0.078,steel
-0.173,-1.003,-0.078,steel
-0.186,-1.006,-0.075,steel
-0.182,-1.004,-0.07,steel
-0.178,-1.005,-0.073,steel
-0.178,-1.002,-0.075,steel
-0.186,-1.008,-0.081,steel
-0.17,-0.995,-0.077,steel
-0.166,-0.992,-0.076,steel
-0.181,-0.996,-0.078,steel
-0.184,-1.008,-0.078,steel
-0.186,-1.004,-0.07,steel
-0.176,-1.004,-0.079,steel
-0.18,-0.998,-0.072,steel
-0.184,-1.001,-0.077,steel
-0.178,-0.999,-0.074,steel
-0.172,-0.995,-0.078,steel
-0.178,-0.994,-0.079,steel
-0.184,-1.0,-0.078,steel
-0.178,-1.0,-0.075,steel
-0.18,-1.0,-0.074,steel
-0.179,-1.003,-0.076,steel
-0.177,-0.997,-0.079,steel
-0.177,-1.0,-0.078,steel
-0.177,-0.997,-0.076,steel
-0.177,-0.998,-0.078,steel
-0.18,-1.0,-0.083,steel
-0.181,-1.005,-0.078,steel
-0.179,-1.002,-0.063,steel
-0.175,-0.999,-0.075,steel
-0.168,-0.991,-0.072,steel
-0.199,-1.014,-0.085,steel
-0.178,-1.01,-0.077,steel
-0.16,-0.987,-0.085,steel
-0.146,-0.973,-0.085,steel
-0.183,-0.997,-0.075,steel
-0.194,-1.02,-0.068,steel
-0.176,-1.003,-0.062,steel
-0.176,-0.997,-0.075,steel
-0.188,-1.01,-0.079,steel
-0.193,-1.016,-0.081,steel
-0.151,-0.995,-0.085,steel
-0.154,-0.977,-0.088,steel
-0.174,-0.993,-0.082,steel
-0.195,-1.008,-0.063,steel
-0.18,-1.012,-0.064,steel
-0.187,-1.002,-0.066,steel
-0.195,-1.018,-0.084,steel
-0.187,-1.006,-0.077,steel
-0.163,-1.0,-0.09,steel
-0.152,-0.974,-0.086,steel
-0.172,-0.997,-0.086,steel
-0.181,-1.003,-0.061,steel
-0.189,-1.005,-0.068,steel
-0.182,-1.002,-0.063,steel
-0.192,-1.012,-0.077,steel
-0.19,-1.009,-0.079,steel
-0.167,-0.994,-0.09,steel
-0.146,-0.979,-0.088,steel
-0.162,-0.978,-0.088,steel
-0.179,-0.998,-0.078,steel
-0.188,-1.006,-0.063,steel
-0.189,-1.018,-0.069,steel
-0.174,-0.997,-0.062,steel
-0.174,-1.001,-0.089,steel
-0.173,-0.995,-0.067,steel
-0.186,-1.013,-0.088,steel
-0.149,-0.979,-0.072,steel
-0.179,-0.995,-0.095,steel
-0.185,-0.995,-0.063,steel
-0.193,-1.021,-0.071,steel
-0.173,-0.994,-0.06,steel
-0.18,-1.008,-0.09,steel
-0.176,-0.997,-0.069,steel
-0.177,-1.014,-0.084,steel
-0.158,-0.983,-0.075,steel
-0.181,-0.989,-0.094,steel
-0.189,-0.997,-0.065,steel
-0.19,-1.026,-0.072,steel
-0.17,-0.993,-0.063,steel
-0.172,-0.999,-0.088,steel
-0.184,-0.999,-0.068,steel
-0.179,-1.014,-0.083,steel
-0.159,-0.977,-0.079,steel
-0.176,-0.992,-0.091,steel
-0.16,-0.984,-0.078,steel
-0.177,-0.991,-0.09,steel
-0.202,-1.01,-0.062,steel
-0.175,-1.018,-0.066,steel
-0.169,-0.997,-0.067,steel
-0.175,-1.009,-0.087,steel
-0.188,-1.008,-0.074,steel
-0.185,-1.007,-0.079,steel
-0.149,-0.992,-0.081,steel
-0.178,-0.993,-0.085,steel
-0.191,-0.999,-0.066,steel
-0.191,-1.023,-0.072,steel
-0.17,-0.99,-0.06,steel
-0.183,-1.002,-0.089,steel
-0.177,-0.994,-0.069,steel
-0.173,-1.013,-0.086,steel
-0.162,-0.983,-0.077,steel
-0.18,-0.989,-0.095,steel
-0.188,-0.997,-0.062,steel
-0.185,-1.021,-0.073,steel
-0.172,-0.994,-0.065,steel
-0.171,-1.001,-0.087,steel
-0.183,-1.001,-0.074,steel
-0.177,-1.013,-0.085,steel
-0.159,-0.979,-0.081,steel
-0.176,-0.995,-0.089,steel
-0.199,-1.008,-0.062,steel
-0.174,-1.021,-0.067,steel
-0.169,-0.996,-0.068,steel
-0.176,-1.013,-0.088,steel
-0.184,-1.008,-0.075,steel
-0.165,-1.011,-0.08,steel
-0.169,-0.988,-0.082,steel
-0.182,-0.989,-0.084,steel
-0.197,-1.008,-0.065,steel
-0.177,-1.02,-0.064,steel
-0.177,-0.999,-0.073,steel
-0.171,-1.002,-0.079,steel
-0.187,-1.01,-0.076,steel
-0.17,-1.01,-0.079,steel
-0.172,-0.984,-0.088,steel
-0.179,-0.995,-0.083,steel
-0.213,-1.016,-0.067,steel
-0.17,-1.011,-0.063,steel
-0.171,-0.995,-0.078,steel
-0.172,-1.004,-0.081,steel
-0.183,-1.01,-0.076,steel
-0.177,-1.009,-0.076,steel
-0.161,-0.979,-0.089,steel
-0.177,-0.991,-0.091,steel
-0.203,-1.004,-0.065,steel
-0.176,-1.014,-0.069,steel
-0.17,-0.992,-0.068,steel
-0.175,-1.004,-0.088,steel
-0.186,-1.006,-0.077,steel
-0.166,-1.003,-0.082,steel
-0.17,-0.989,-0.083,steel
-0.178,-0.991,-0.086,steel
-0.194,-1.01,-0.066,steel
-0.173,-1.017,-0.067,steel
-0.177,-0.998,-0.075,steel
-0.168,-0.999,-0.079,steel
-0.186,-1.015,-0.074,steel
-0.168,-1.006,-0.078,steel
-0.173,-0.988,-0.084,steel
-0.177,-0.995,-0.08,steel
-0.21,-1.019,-0.065,steel
-0.167,-1.01,-0.062,steel
-0.17,-0.998,-0.077,steel
-0.172,-1.002,-0.08,steel
-0.193,-1.016,-0.08,steel
-0.154,-0.996,-0.074,steel
-0.182,-0.996,-0.093,steel
-0.179,-0.99,-0.072,steel
-0.203,-1.015,-0.07,steel
-0.167,-1.001,-0.062,steel
-0.182,-1.001,-0.085,steel
-0.171,-0.991,-0.071,steel
-0.19,-1.014,-0.085,steel
-0.16,-0.992,-0.075,steel
-0.178,-0.985,-0.095,steel
-0.194,-1.003,-0.074,steel
-0.185,-1.009,-0.063,steel
-0.168,-0.995,-0.077,steel
-0.176,-0.999,-0.072,steel
-0.193,-1.009,-0.073,steel
-0.172,-0.995,-0.084,steel
-0.161,-0.985,-0.088,steel
-0.182,-0.99,-0.08,steel
-0.177,-1.009,-0.071,steel
-0.186,-1.003,-0.076,steel
-0.165,-0.996,-0.07,steel
-0.181,-1.005,-0.078,steel
-0.173,-1.001,-0.072,steel
-0.174,-1.0,-0.083,steel
-0.172,-1.0,-0.076,steel
-0.178,-1.003,-0.078,steel
-0.18,-1.0,-0.077,steel
-0.177,-1.002,-0.077,steel
-0.174,-1.004,-0.073,steel
-0.176,-1.001,-0.075,steel
-0.178,-1.004,-0.073,steel
-0.177,-1.0,-0.076,steel
-0.178,-1.004,-0.077,steel
-0.177,-1.001,-0.076,steel
-0.177,-1.004,-0.075,steel
-0.177,-1.0,-0.076,steel
-0.176,-1.003,-0.079,steel
-0.176,-0.999,-0.076,steel
-0.179,-1.002,-0.077,steel
-0.178,-1.0,-0.076,steel
-0.176,-1.004,-0.075,steel
-0.175,-1.0,-0.083,steel
-0.179,-0.999,-0.078,steel
-0.177,-0.997,-0.078,silence
-0.18,-1.004,-0.077,silence
-0.174,-0.995,-0.073,silence
-0.178,-1.0,-0.076,silence
-0.179,-1.0,-0.077,silence
-0.179,-1.003,-0.079,silence
-0.17,-0.998,-0.083,silence
-0.176,-1.002,-0.077,silence
-0.176,-0.997,-0.075,silence
-0.178,-1.003,-0.078,silence
-0.176,-1.001,-0.071,silence
-0.176,-1.002,-0.081,silence
-0.177,-1.004,-0.075,silence
-0.175,-1.002,-0.075,silence
-0.177,-1.004,-0.076,silence
-0.177,-1.001,-0.075,silence
-0.176,-1.004,-0.076,silence
-0.174,-1.001,-0.075,silence
-0.175,-1.005,-0.075,silence
-0.176,-1.001,-0.074,silence
-0.18,-1.002,-0.078,silence
-0.177,-1.0,-0.077,silence
-0.176,-1.004,-0.075,silence
-0.176,-1.003,-0.074,silence
-0.178,-1.002,-0.076,silence
-0.176,-0.998,-0.076,silence
-0.177,-1.002,-0.076,silence
-0.177,-1.002,-0.076,silence
-0.176,-1.005,-0.077,silence
-0.179,-1.005,-0.086,silence
-0.178,-1.002,-0.076,silence
-0.174,-1.0,-0.075,silence
-0.177,-0.997,-0.075,silence
-0.175,-0.997,-0.075,silence
-0.176,-1.002,-0.074,silence
-0.177,-0.997,-0.078,silence
-0.176,-1.001,-0.075,silence
-0.176,-1.0,-0.077,silence
-0.175,-1.003,-0.075,silence
-0.176,-1.0,-0.077,silence
-0.176,-1.0,-0.076,silence
-0.173,-1.0,-0.074,silence
-0.177,-1.003,-0.075,silence
-0.175,-0.999,-0.075,silence
-0.176,-1.003,-0.074,silence
-0.175,-0.999,-0.076,silence
-0.176,-1.005,-0.073,silence
-0.176,-1.004,-0.077,silence
-0.176,-1.0,-0.076,silence
-0.178,-1.006,-0.07,silence
-0.178,-1.002,-0.076,silence
-0.175,-1.004,-0.073,silence
-0.177,-1.0,-0.073,silence
-0.175,-1.005,-0.074,silence
-0.177,-1.003,-0.074,silence
-0.176,-1.004,-0.077,silence
-0.178,-0.999,-0.076,silence
-0.177,-1.002,-0.076,silence
-0.176,-1.0,-0.076,silence
-0.176,-1.003,-0.074,silence
-0.176,-1.001,-0.076,silence
