x_acc,y_acc,z_acc,label
-0.033,-1.017,0.012,steel
-0.032,-1.006,-0.052,steel
-0.043,-1.0,-0.083,steel
-0.035,-1.002,-0.063,steel
-0.03,-1.007,-0.013,steel
-0.029,-1.006,-0.027,steel
-0.033,-1.006,-0.065,steel
-0.038,-1.012,-0.067,steel
-0.031,-1.009,-0.056,steel
-0.036,-1.008,-0.021,steel
-0.035,-1.0,-0.049,steel
-0.038,-1.001,-0.07,steel
-0.036,-0.999,-0.056,steel
-0.031,-1.007,-0.057,steel
-0.035,-1.001,-0.052,steel
-0.031,-1.005,-0.048,steel
-0.034,-1.003,-0.057,steel
-0.032,-1.003,-0.062,steel
-0.037,-1.01,-0.052,steel
-0.025,-1.003,-0.113,steel
-0.037,-1.007,-0.069,steel
-0.056,-0.997,-0.156,steel
-0.045,-0.988,-0.176,steel
-0.013,-1.013,0.055,steel
-0.007,-1.009,0.115,steel
-0.018,-0.994,-0.057,steel
-0.05,-0.995,-0.213,steel
-0.04,-1.011,-0.159,steel
-0.026,-1.04,0.125,steel
-0.027,-1.017,0.083,steel
-0.058,-0.992,-0.193,steel
-0.058,-0.984,-0.271,steel
-0.022,-1.011,-0.023,steel
0.008,-1.025,0.161,steel
-0.009,-1.003,0.02,steel
-0.044,-0.992,-0.223,steel
-0.047,-1.017,-0.178,steel
-0.032,-1.036,0.085,steel
-0.027,-1.03,0.06,steel
-0.061,-0.996,-0.175,steel
-0.05,-0.99,-0.212,steel
-0.022,-1.012,-0.021,steel
0.011,-1.02,0.124,steel
-0.012,-1.002,-0.001,steel
-0.034,-0.998,-0.181,steel
-0.039,-1.022,-0.115,steel
-0.035,-1.034,0.075,steel
-0.04,-1.027,-0.011,steel
-0.067,-1.0,-0.176,steel
-0.047,-0.996,-0.177,steel
-0.018,-1.016,0.031,steel
0.003,-1.011,0.082,steel
-0.005,-0.999,0.008,steel
-0.033,-0.998,-0.155,steel
-0.028,-1.012,-0.166,steel
-0.046,-1.034,-0.055,steel
-0.024,-1.015,-0.016,steel
-0.032,-1.038,0.14,steel
-0.039,-0.993,-0.125,steel
-0.054,-0.995,-0.214,steel
-0.024,-0.997,-0.069,steel
-0.005,-1.029,0.15,steel
-0.018,-1.01,0.06,steel
-0.054,-0.985,-0.238,steel
-0.055,-1.01,-0.145,steel
-0.029,-1.023,0.062,steel
-0.026,-1.026,0.13,steel
-0.041,-0.976,-0.159,steel
-0.052,-0.991,-0.241,steel
-0.018,-0.997,0.001,steel
-0.002,-1.03,0.185,steel
-0.029,-0.992,-0.065,steel
-0.041,-0.98,-0.184,steel
-0.049,-1.0,-0.234,steel
-0.013,-1.01,0.004,steel
0.001,-1.036,0.191,steel
-0.029,-1.003,-0.073,steel
-0.053,-0.997,-0.245,steel
-0.045,-1.022,-0.117,steel
-0.019,-1.037,0.11,steel
-0.029,-1.019,0.058,steel
-0.043,-0.982,-0.209,steel
-0.043,-1.005,-0.204,steel
-0.008,-1.014,0.053,steel
-0.003,-1.034,0.167,steel
-0.037,-0.994,-0.135,steel
-0.057,-1.004,-0.241,steel
-0.04,-1.02,-0.067,steel
-0.018,-1.039,0.143,steel
-0.031,-1.003,-0.011,steel
-0.047,-0.985,-0.223,steel
-0.038,-1.001,-0.158,steel
-0.006,-1.024,0.117,steel
-0.011,-1.021,0.129,steel
-0.042,-0.991,-0.188,steel
-0.06,-1.002,-0.218,steel
-0.03,-1.022,-0.001,steel
-0.02,-1.036,0.149,steel
-0.038,-0.99,-0.088,steel
-0.052,-0.986,-0.234,steel
-0.032,-1.0,-0.103,steel
-0.002,-1.027,0.151,steel
-0.018,-1.006,0.074,steel
-0.048,-0.986,-0.234,steel
-0.061,-1.003,-0.187,steel
-0.026,-1.018,0.066,steel
-0.026,-1.026,0.12,steel
-0.045,-0.976,-0.153,steel
-0.052,-0.988,-0.222,steel
-0.023,-1.001,-0.032,steel
-0.006,-1.029,0.163,steel
-0.014,-0.994,-0.012,steel
-0.044,-0.993,-0.252,steel
-0.057,-1.005,-0.162,steel
-0.027,-1.02,0.125,steel
-0.022,-1.031,0.052,steel
-0.036,-0.978,-0.209,steel
-0.055,-0.992,-0.247,steel
-0.022,-0.997,-0.052,steel
-0.001,-1.031,0.179,steel
-0.023,-0.998,-0.018,steel
-0.05,-0.991,-0.256,steel
-0.052,-1.014,-0.153,steel
-0.021,-1.03,0.064,steel
-0.025,-1.021,0.101,steel
-0.041,-0.976,-0.205,steel
-0.048,-0.999,-0.222,steel
-0.011,-1.01,0.023,steel
-0.0,-1.035,0.185,steel
-0.028,-0.998,-0.094,steel
-0.055,-0.995,-0.254,steel
-0.044,-1.021,-0.1,steel
-0.019,-1.037,0.115,steel
-0.031,-1.015,0.028,steel
-0.048,-0.98,-0.229,steel
-0.043,-1.003,-0.191,steel
-0.006,-1.018,0.078,steel
-0.004,-1.032,0.156,steel
-0.036,-0.995,-0.164,steel
-0.058,-1.005,-0.234,steel
-0.032,-1.021,-0.042,steel
-0.018,-1.043,0.154,steel
-0.031,-0.998,-0.056,steel
-0.048,-0.989,-0.227,steel
-0.032,-1.006,-0.126,steel
-0.003,-1.03,0.138,steel
-0.013,-1.017,0.098,steel
-0.048,-0.993,-0.219,steel
-0.062,-1.005,-0.201,steel
-0.025,-1.026,0.044,steel
-0.025,-1.033,0.138,steel
-0.039,-0.986,-0.134,steel
-0.049,-0.989,-0.221,steel
-0.023,-1.006,-0.045,steel
-0.001,-1.031,0.169,steel
-0.025,-0.997,0.015,steel
-0.051,-0.988,-0.251,steel
-0.056,-1.006,-0.158,steel
-0.021,-1.028,0.143,steel
-0.031,-1.011,-0.003,steel
-0.059,-0.979,-0.266,steel
-0.031,-0.995,-0.076,steel
-0.012,-1.027,0.167,steel
-0.023,-1.0,-0.058,steel
-0.052,-0.987,-0.2,steel
-0.034,-1.016,-0.054,steel
-0.026,-1.02,0.06,steel
-0.033,-1.005,-0.054,steel
-0.045,-0.99,-0.155,steel
-0.033,-0.999,-0.049,steel
-0.025,-1.004,0.005,steel
-0.034,-1.007,-0.049,steel
-0.035,-0.999,-0.095,steel
-0.034,-1.008,-0.064,steel
-0.03,-1.008,-0.042,steel
-0.033,-1.004,-0.064,steel
-0.035,-1.006,-0.066,steel
-0.033,-1.009,-0.064,steel
-0.032,-1.006,-0.062,steel
-0.032,-1.011,-0.051,steel
-0.031,-1.01,-0.062,steel
-0.03,-1.013,-0.057,steel
-0.034,-1.008,-0.051,steel
-0.033,-1.012,-0.06,steel
-0.031,-1.012,-0.053,steel
-0.03,-1.013,-0.062,steel
-0.033,-1.015,-0.057,steel
-0.032,-1.011,-0.049,steel
-0.031,-1.012,-0.054,steel
-0.034,-1.014,-0.059,steel
-0.016,-1.013,-0.036,steel
-0.037,-1.011,-0.014,steel
-0.032,-1.007,-0.099,steel
-0.03,-1.019,-0.013,steel
-0.046,-1.013,-0.047,steel
-0.034,-1.006,-0.122,steel
-0.025,-1.025,0.023,steel
-0.027,-1.007,-0.129,steel
-0.033,-1.014,-0.053,silence
-0.035,-1.01,-0.038,silence
-0.039,-1.012,-0.089,silence
-0.035,-1.008,-0.049,silence
-0.032,-1.01,-0.047,silence
-0.033,-1.01,-0.06,silence
-0.033,-1.01,-0.055,silence
-0.031,-1.01,-0.039,silence
-0.031,-1.009,-0.038,silence
-0.035,-1.008,-0.051,silence
-0.035,-1.007,-0.033,silence
-0.032,-1.004,-0.047,silence
-0.033,-1.01,-0.052,silence
-0.035,-1.005,-0.055,silence
-0.036,-1.005,-0.052,silence
-0.034,-1.003,-0.053,silence
-0.036,-1.007,-0.053,silence
-0.033,-1.005,-0.057,silence
-0.033,-1.005,-0.05,silence
-0.031,-1.003,-0.052,silence
-0.034,-1.003,-0.048,silence
-0.031,-1.004,-0.056,silence
-0.033,-1.005,-0.052,silence
-0.034,-1.005,-0.037,silence
-0.032,-1.007,-0.066,silence
-0.031,-1.003,-0.055,silence
-0.031,-1.009,-0.04,silence
-0.032,-1.002,-0.078,silence
-0.034,-1.006,-0.051,silence
-0.035,-1.005,-0.052,silence
-0.034,-1.007,-0.081,silence
-0.034,-1.007,-0.044,silence
-0.027,-1.01,-0.062,silence
-0.033,-1.005,-0.058,silence
-0.028,-1.011,-0.058,silence
-0.033,-1.008,-0.055,silence
-0.03,-1.009,-0.058,silence
-0.033,-1.01,-0.055,silence
-0.033,-1.007,-0.057,silence
-0.034,-1.008,-0.057,silence
-0.03,-1.013,-0.062,silence
-0.031,-1.01,-0.057,silence
-0.027,-1.013,-0.062,silence
-0.034,-1.01,-0.056,silence
-0.03,-1.013,-0.06,silence
-0.033,-1.012,-0.054,silence
-0.032,-1.013,-0.056,silence
-0.031,-1.014,-0.049,silence
-0.032,-1.013,-0.054,silence
-0.03,-1.013,-0.055,silence
-0.032,-1.016,-0.052,silence
-0.03,-1.011,-0.052,silence
-0.032,-1.015,-0.057,silence
-0.033,-1.011,-0.051,silence
-0.032,-1.014,-0.054,silence
-0.034,-1.013,-0.051,silence
-0.032,-1.015,-0.051,silence
-0.032,-1.011,-0.051,silence
-0.032,-1.011,-0.043,silence
-0.033,-1.01,-0.056,silence
