x_acc,y_acc,z_acc,label
-0.096,-1.024,-0.09,steel
-0.137,-0.986,-0.024,steel
-0.109,-0.998,-0.079,steel
-0.096,-1.02,-0.098,steel
-0.121,-0.995,-0.057,steel
-0.105,-0.999,-0.084,steel
-0.111,-1.015,-0.098,steel
-0.109,-1.006,-0.065,steel
-0.111,-0.984,-0.06,steel
-0.101,-1.015,-0.089,steel
-0.085,-1.02,-0.087,steel
-0.11,-1.0,-0.058,steel
-0.097,-1.013,-0.097,steel
-0.109,-1.001,-0.098,steel
-0.119,-0.989,-0.055,steel
-0.097,-0.996,-0.096,steel
-0.102,-1.003,-0.095,steel
-0.091,-1.004,-0.069,steel
-0.108,-1.009,-0.073,steel
-0.118,-1.01,-0.085,steel
-0.11,-1.011,-0.094,steel
-0.118,-0.996,-0.053,steel
-0.099,-0.996,-0.103,steel
-0.099,-1.012,-0.093,steel
-0.124,-1.004,-0.051,steel
-0.114,-1.008,-0.078,steel
-0.12,-1.018,-0.078,steel
-0.127,-0.989,-0.049,steel
-0.111,-1.002,-0.07,steel
-0.105,-1.005,-0.105,steel
-0.102,-1.018,-0.061,steel
-0.119,-1.005,-0.054,steel
-0.124,-1.002,-0.089,steel
-0.107,-1.004,-0.088,steel
-0.122,-0.977,-0.048,steel
-0.101,-1.002,-0.079,steel
-0.09,-1.019,-0.105,steel
-0.113,-1.002,-0.05,steel
-0.103,-1.01,-0.073,steel
-0.115,-1.0,-0.095,steel
-0.114,-0.994,-0.078,steel
-0.11,-0.979,-0.082,steel
-0.104,-1.0,-0.097,steel
-0.087,-1.011,-0.092,steel
-0.121,-1.004,-0.048,steel
-0.103,-1.012,-0.088,steel
-0.098,-1.022,-0.08,steel
-0.125,-0.991,-0.057,steel
-0.096,-0.99,-0.098,steel
-0.094,-1.023,-0.102,steel
-0.115,-0.999,-0.073,steel
-0.114,-1.009,-0.056,steel
-0.114,-1.001,-0.099,steel
-0.112,-1.009,-0.063,steel
-0.125,-0.994,-0.051,steel
-0.103,-0.998,-0.081,steel
-0.093,-1.028,-0.079,steel
-0.125,-0.996,-0.051,steel
-0.115,-1.009,-0.073,steel
-0.116,-1.008,-0.091,steel
-0.124,-0.984,-0.047,steel
-0.104,-1.004,-0.063,steel
-0.108,-1.001,-0.091,steel
-0.096,-1.018,-0.066,steel
-0.116,-1.007,-0.053,steel
-0.112,-1.016,-0.078,steel
-0.106,-1.004,-0.091,steel
-0.121,-0.974,-0.062,steel
-0.097,-0.997,-0.112,steel
-0.092,-1.013,-0.096,steel
-0.112,-1.01,-0.057,steel
-0.108,-1.009,-0.085,steel
-0.106,-1.017,-0.079,steel
-0.108,-1.002,-0.077,steel
-0.103,-1.008,-0.074,steel
-0.096,-1.009,-0.11,steel
-0.094,-1.015,-0.091,steel
-0.125,-1.01,-0.061,steel
-0.12,-1.005,-0.09,steel
-0.105,-1.024,-0.074,steel
-0.124,-0.979,-0.054,steel
-0.104,-1.006,-0.074,steel
-0.096,-1.024,-0.099,steel
-0.112,-1.003,-0.045,steel
-0.108,-1.01,-0.067,steel
-0.126,-1.002,-0.089,steel
-0.107,-1.004,-0.065,steel
-0.107,-0.982,-0.079,steel
-0.109,-1.0,-0.085,steel
-0.092,-1.025,-0.085,steel
-0.118,-1.002,-0.047,steel
-0.109,-1.009,-0.079,steel
-0.118,-1.004,-0.101,steel
-0.119,-0.988,-0.05,steel
-0.09,-0.994,-0.1,steel
-0.102,-1.007,-0.091,steel
-0.111,-0.999,-0.067,steel
-0.104,-1.009,-0.067,steel
-0.104,-1.017,-0.082,steel
-0.105,-1.002,-0.065,steel
-0.113,-0.999,-0.062,steel
-0.099,-0.998,-0.117,steel
-0.086,-1.028,-0.084,steel
-0.122,-1.003,-0.058,steel
-0.109,-1.007,-0.087,steel
-0.117,-1.02,-0.094,steel
-0.121,-0.986,-0.052,steel
-0.1,-1.007,-0.068,steel
-0.102,-1.01,-0.091,steel
-0.107,-1.016,-0.061,steel
-0.118,-1.006,-0.061,steel
-0.127,-1.004,-0.087,steel
-0.112,-1.004,-0.086,steel
-0.125,-0.977,-0.053,steel
-0.103,-1.003,-0.08,steel
-0.101,-1.015,-0.088,steel
-0.119,-1.003,-0.044,steel
-0.108,-1.009,-0.075,steel
-0.111,-1.021,-0.072,steel
-0.117,-0.992,-0.063,steel
-0.103,-0.983,-0.076,steel
-0.095,-1.012,-0.105,steel
-0.092,-1.006,-0.083,steel
-0.118,-1.005,-0.048,steel
-0.117,-1.002,-0.099,steel
-0.098,-1.016,-0.078,steel
-0.121,-0.991,-0.06,steel
-0.096,-1.004,-0.091,steel
-0.085,-1.029,-0.097,steel
-0.112,-1.002,-0.073,steel
-0.098,-1.015,-0.082,steel
-0.126,-0.991,-0.082,steel
-0.091,-1.005,-0.067,steel
-0.12,-1.021,-0.12,steel
-0.121,-1.001,-0.062,steel
-0.1,-0.995,-0.105,steel
-0.111,-1.022,-0.066,steel
-0.12,-0.99,-0.048,steel
-0.107,-1.014,-0.084,steel
-0.119,-1.02,-0.064,steel
-0.122,-0.965,-0.056,steel
-0.091,-1.016,-0.098,steel
-0.106,-1.009,-0.111,steel
-0.119,-0.996,-0.025,steel
-0.111,-1.021,-0.073,steel
-0.107,-1.008,-0.104,steel
-0.109,-0.989,-0.056,steel
-0.108,-0.975,-0.093,steel
-0.082,-1.013,-0.118,steel
-0.11,-1.0,-0.061,steel
-0.111,-0.999,-0.031,steel
-0.105,-1.05,-0.09,steel
-0.111,-1.013,-0.043,steel
-0.1,-0.981,-0.072,steel
-0.095,-1.002,-0.133,steel
-0.096,-0.995,-0.103,steel
-0.122,-0.996,-0.055,steel
-0.13,-1.021,-0.053,steel
-0.104,-1.032,-0.08,steel
-0.105,-0.988,-0.034,steel
-0.104,-0.989,-0.073,steel
-0.094,-1.009,-0.143,steel
-0.094,-1.003,-0.042,steel
-0.108,-1.018,-0.05,steel
-0.115,-1.022,-0.08,steel
-0.117,-0.986,-0.033,steel
-0.108,-1.005,-0.076,steel
-0.102,-1.017,-0.107,steel
-0.115,-0.964,-0.054,steel
-0.089,-1.005,-0.061,steel
-0.112,-1.026,-0.108,steel
-0.118,-0.982,-0.046,steel
-0.102,-1.008,-0.036,steel
-0.11,-1.013,-0.1,steel
-0.124,-0.99,-0.093,steel
-0.106,-0.985,-0.054,steel
-0.09,-1.01,-0.091,steel
-0.098,-1.035,-0.109,steel
-0.131,-0.981,-0.035,steel
-0.105,-1.011,-0.058,steel
-0.113,-1.024,-0.115,steel
-0.113,-0.974,-0.058,steel
-0.093,-1.001,-0.057,steel
-0.112,-1.021,-0.105,steel
-0.119,-0.996,-0.074,steel
-0.126,-0.992,-0.027,steel
-0.109,-1.014,-0.074,steel
-0.098,-1.005,-0.1,steel
-0.125,-0.974,-0.041,steel
-0.097,-1.01,-0.072,steel
-0.101,-1.029,-0.096,steel
-0.132,-0.978,-0.046,steel
-0.108,-1.007,-0.056,steel
-0.104,-1.028,-0.113,steel
-0.102,-0.975,-0.083,steel
-0.103,-0.996,-0.05,steel
-0.103,-1.025,-0.107,steel
-0.102,-1.006,-0.088,steel
-0.126,-0.992,-0.032,steel
-0.102,-1.009,-0.091,steel
-0.091,-1.017,-0.111,steel
-0.111,-0.972,-0.065,steel
-0.086,-1.016,-0.083,steel
-0.105,-1.033,-0.115,steel
-0.122,-0.985,-0.066,steel
-0.114,-1.004,-0.062,steel
-0.11,-1.018,-0.096,steel
-0.1,-0.994,-0.091,steel
-0.115,-0.985,-0.053,steel
-0.111,-1.018,-0.093,steel
-0.099,-1.021,-0.101,steel
-0.135,-0.977,-0.033,steel
-0.116,-1.005,-0.083,steel
-0.104,-1.018,-0.109,steel
-0.114,-0.972,-0.058,steel
-0.091,-1.003,-0.07,steel
-0.109,-1.029,-0.106,steel
-0.111,-0.994,-0.084,steel
-0.108,-1.003,-0.039,steel
-0.109,-1.017,-0.099,steel
-0.088,-1.001,-0.104,steel
-0.112,-0.989,-0.057,steel
-0.094,-1.016,-0.099,steel
-0.095,-1.032,-0.106,steel
-0.124,-0.981,-0.043,steel
-0.109,-1.013,-0.069,steel
-0.108,-1.024,-0.114,steel
-0.103,-0.981,-0.058,steel
-0.09,-1.011,-0.062,steel
-0.11,-1.023,-0.111,steel
-0.108,-1.01,-0.086,steel
-0.117,-1.002,-0.036,steel
-0.114,-1.014,-0.073,steel
-0.099,-1.021,-0.106,steel
-0.12,-0.979,-0.042,steel
-0.098,-1.01,-0.076,steel
-0.104,-1.031,-0.105,steel
-0.134,-0.98,-0.044,steel
-0.112,-1.007,-0.052,steel
-0.113,-1.018,-0.098,steel
-0.106,-0.974,-0.074,steel
-0.099,-0.994,-0.054,steel
-0.102,-1.018,-0.095,steel
-0.1,-1.002,-0.087,steel
-0.122,-0.993,-0.03,steel
-0.108,-1.01,-0.081,steel
-0.093,-1.017,-0.109,steel
-0.113,-0.971,-0.062,steel
-0.085,-1.007,-0.069,steel
-0.1,-1.034,-0.116,steel
-0.125,-0.983,-0.059,steel
-0.112,-1.008,-0.041,steel
-0.112,-1.023,-0.099,steel
-0.1,-0.989,-0.084,steel
-0.116,-0.989,-0.049,steel
-0.1,-1.021,-0.094,steel
-0.099,-1.018,-0.097,steel
-0.136,-0.982,-0.03,steel
-0.109,-1.011,-0.082,steel
-0.104,-1.016,-0.109,steel
-0.118,-0.97,-0.061,steel
-0.093,-1.002,-0.055,steel
-0.108,-1.029,-0.106,steel
-0.114,-0.99,-0.078,steel
-0.124,-0.998,-0.037,steel
-0.112,-1.015,-0.097,steel
-0.088,-1.001,-0.103,steel
-0.117,-0.977,-0.048,steel
-0.095,-1.013,-0.097,steel
-0.091,-1.031,-0.105,steel
-0.127,-0.983,-0.049,steel
-0.108,-1.012,-0.068,steel
-0.108,-1.024,-0.115,steel
-0.102,-0.977,-0.086,steel
-0.096,-0.997,-0.058,steel
-0.093,-1.023,-0.107,steel
-0.107,-1.022,-0.095,steel
-0.125,-1.003,-0.037,steel
-0.125,-0.997,-0.05,steel
-0.102,-1.013,-0.095,steel
-0.108,-0.999,-0.079,steel
-0.109,-0.994,-0.066,steel
-0.096,-1.002,-0.085,steel
-0.107,-1.015,-0.075,steel
-0.121,-1.004,-0.066,steel
-0.117,-1.003,-0.064,steel
-0.109,-1.001,-0.077,steel
-0.103,-1.001,-0.08,steel
-0.103,-0.995,-0.085,steel
-0.1,-0.998,-0.094,steel
-0.104,-1.014,-0.079,steel
-0.107,-1.004,-0.066,steel
-0.108,-1.011,-0.074,steel
-0.106,-1.002,-0.079,steel
-0.101,-1.005,-0.082,steel
-0.104,-0.998,-0.082,steel
-0.109,-1.002,-0.089,steel
-0.112,-1.008,-0.075,steel
-0.115,-1.008,-0.071,steel
-0.111,-1.006,-0.072,steel
-0.115,-1.004,-0.075,steel
-0.11,-1.005,-0.078,steel
-0.114,-1.003,-0.068,steel
-0.155,-1.006,-0.119,steel
-0.131,-1.015,-0.095,steel
-0.113,-0.982,-0.074,steel
-0.12,-1.007,-0.094,steel
-0.114,-0.997,-0.101,steel
-0.099,-1.007,-0.046,steel
-0.108,-1.001,-0.037,steel
-0.104,-1.025,-0.101,steel
-0.108,-1.004,-0.065,steel
-0.112,-0.983,-0.052,steel
-0.107,-0.993,-0.085,steel
-0.097,-1.021,-0.116,steel
-0.115,-0.986,-0.046,steel
-0.103,-1.021,-0.048,steel
-0.104,-1.022,-0.107,steel
-0.101,-0.994,-0.08,steel
-0.122,-0.997,-0.055,steel
-0.101,-1.0,-0.101,steel
-0.089,-1.02,-0.101,steel
-0.126,-0.991,-0.056,steel
-0.106,-1.019,-0.056,steel
-0.109,-1.019,-0.086,steel
-0.111,-0.988,-0.057,steel
-0.114,-0.995,-0.063,steel
-0.114,-1.005,-0.091,steel
-0.1,-1.001,-0.08,steel
-0.118,-1.006,-0.043,steel
-0.115,-1.014,-0.091,steel
-0.111,-1.007,-0.08,steel
-0.116,-0.984,-0.06,steel
-0.089,-0.998,-0.081,steel
-0.106,-1.001,-0.111,steel
-0.135,-1.003,-0.107,steel
-0.132,-0.993,-0.067,steel
-0.077,-1.005,-0.086,steel
-0.113,-1.014,-0.101,steel
-0.097,-0.99,-0.073,steel
-0.113,-0.999,-0.031,steel
-0.107,-0.998,-0.086,steel
-0.078,-1.01,-0.1,steel
-0.128,-1.0,-0.032,steel
-0.1,-0.999,-0.083,steel
-0.107,-1.028,-0.11,steel
-0.149,-0.978,-0.052,steel
-0.105,-0.993,-0.045,steel
-0.118,-1.019,-0.086,steel
-0.118,-0.983,-0.066,steel
-0.109,-1.007,-0.048,steel
-0.121,-1.004,-0.091,steel
-0.097,-1.006,-0.087,steel
-0.13,-0.989,-0.04,steel
-0.106,-0.986,-0.075,steel
-0.077,-1.024,-0.115,steel
-0.123,-0.981,-0.046,steel
-0.086,-1.008,-0.06,steel
-0.109,-1.031,-0.107,steel
-0.122,-0.986,-0.061,steel
-0.101,-1.005,-0.061,steel
-0.113,-0.994,-0.096,steel
-0.088,-1.001,-0.101,steel
-0.115,-1.001,-0.049,steel
-0.109,-1.001,-0.094,steel
-0.088,-1.015,-0.097,steel
-0.138,-0.988,-0.029,steel
-0.104,-1.0,-0.073,steel
-0.086,-1.032,-0.096,steel
-0.121,-0.989,-0.058,steel
-0.097,-1.006,-0.057,steel
-0.119,-1.027,-0.105,steel
-0.115,-0.989,-0.08,steel
-0.12,-0.993,-0.026,steel
-0.116,-0.999,-0.089,steel
-0.088,-1.015,-0.101,steel
-0.129,-0.997,-0.046,steel
-0.107,-0.999,-0.077,steel
-0.091,-1.034,-0.106,steel
-0.134,-0.974,-0.065,steel
-0.102,-0.998,-0.077,steel
-0.093,-1.024,-0.11,steel
-0.098,-0.987,-0.078,steel
-0.103,-1.006,-0.07,steel
-0.121,-1.015,-0.099,steel
-0.091,-1.016,-0.1,steel
-0.133,-0.987,-0.035,steel
-0.119,-0.999,-0.087,steel
-0.08,-1.027,-0.117,steel
-0.128,-0.981,-0.042,steel
-0.104,-1.001,-0.078,steel
-0.109,-1.029,-0.097,steel
-0.115,-0.993,-0.056,steel
-0.103,-0.996,-0.05,steel
-0.124,-1.01,-0.086,steel
-0.081,-1.012,-0.075,steel
-0.11,-1.013,-0.044,steel
-0.121,-1.004,-0.084,steel
-0.091,-1.026,-0.094,steel
-0.133,-0.987,-0.045,steel
-0.105,-0.984,-0.077,steel
-0.098,-1.031,-0.105,steel
-0.12,-0.982,-0.052,steel
-0.087,-1.009,-0.066,steel
-0.112,-1.018,-0.101,steel
-0.116,-0.989,-0.076,steel
-0.104,-0.999,-0.054,steel
-0.111,-0.991,-0.09,steel
-0.084,-1.007,-0.111,steel
-0.117,-0.997,-0.051,steel
-0.105,-1.001,-0.083,steel
-0.085,-1.023,-0.099,steel
-0.138,-0.982,-0.035,steel
-0.102,-1.003,-0.069,steel
-0.11,-1.031,-0.105,steel
-0.122,-0.986,-0.067,steel
-0.102,-1.01,-0.053,steel
-0.12,-1.026,-0.103,steel
-0.112,-0.99,-0.08,steel
-0.118,-0.996,-0.024,steel
-0.114,-0.995,-0.088,steel
-0.085,-1.014,-0.103,steel
-0.123,-0.996,-0.048,steel
-0.098,-1.001,-0.072,steel
-0.089,-1.035,-0.105,steel
-0.13,-0.975,-0.07,steel
-0.096,-0.999,-0.047,steel
-0.102,-1.013,-0.099,steel
-0.095,-0.996,-0.088,steel
-0.109,-1.01,-0.046,steel
-0.12,-1.013,-0.094,steel
-0.087,-1.026,-0.105,steel
-0.139,-0.98,-0.05,steel
-0.116,-0.995,-0.086,steel
-0.114,-1.0,-0.075,steel
-0.11,-1.003,-0.078,steel
-0.107,-1.006,-0.077,steel
-0.106,-1.001,-0.079,steel
-0.108,-1.002,-0.082,steel
-0.102,-1.008,-0.075,steel
-0.102,-1.005,-0.073,steel
-0.102,-1.009,-0.074,steel
-0.104,-1.007,-0.084,steel
-0.107,-1.003,-0.081,steel
-0.105,-1.009,-0.08,steel
-0.105,-1.004,-0.078,steel
-0.094,-1.006,-0.066,steel
-0.118,-1.005,-0.079,steel
-0.105,-1.005,-0.074,steel
-0.118,-0.997,-0.058,steel
-0.108,-0.998,-0.095,steel
-0.125,-1.006,-0.064,steel
-0.116,-0.996,-0.075,steel
-0.118,-1.012,-0.089,steel
-0.12,-1.003,-0.087,steel
-0.112,-1.005,-0.074,steel
-0.111,-1.004,-0.081,steel
-0.112,-1.002,-0.073,steel
-0.105,-1.002,-0.075,steel
-0.111,-1.005,-0.077,steel
-0.107,-1.005,-0.078,steel
-0.105,-1.004,-0.078,steel
-0.107,-1.006,-0.081,steel
-0.11,-1.005,-0.075,steel
-0.106,-1.004,-0.078,steel
-0.107,-1.008,-0.077,steel
-0.103,-1.008,-0.083,steel
-0.102,-1.008,-0.078,silence
-0.11,-1.008,-0.078,silence
-0.105,-1.005,-0.074,silence
-0.109,-1.004,-0.077,silence
-0.111,-1.006,-0.073,silence
-0.109,-1.006,-0.079,silence
-0.105,-1.009,-0.076,silence
-0.103,-1.01,-0.07,silence
-0.098,-1.006,-0.075,silence
-0.115,-1.003,-0.077,silence
-0.105,-1.007,-0.071,silence
-0.108,-1.004,-0.07,silence
-0.107,-1.005,-0.078,silence
-0.11,-1.004,-0.079,silence
-0.107,-1.004,-0.075,silence
-0.106,-1.004,-0.081,silence
-0.106,-1.007,-0.074,silence
-0.108,-1.004,-0.084,silence
-0.104,-1.007,-0.079,silence
-0.105,-1.007,-0.081,silence
-0.108,-1.006,-0.078,silence
-0.108,-1.008,-0.083,silence
-0.104,-1.008,-0.083,silence
-0.112,-1.008,-0.081,silence
-0.106,-1.009,-0.08,silence
-0.106,-1.008,-0.076,silence
-0.107,-1.005,-0.077,silence
-0.11,-1.004,-0.077,silence
-0.108,-1.008,-0.077,silence
-0.11,-1.003,-0.075,silence
-0.112,-1.005,-0.073,silence
-0.106,-1.005,-0.075,silence
-0.116,-1.0,-0.077,silence
-0.104,-1.007,-0.073,silence
-0.109,-1.004,-0.077,silence
-0.108,-1.002,-0.073,silence
-0.107,-1.003,-0.079,silence
-0.109,-1.004,-0.078,silence
-0.104,-1.003,-0.076,silence
-0.11,-1.005,-0.082,silence
-0.098,-1.007,-0.078,silence
-0.111,-1.0,-0.087,silence
-0.103,-1.008,-0.074,silence
-0.105,-1.005,-0.085,silence
-0.102,-1.005,-0.075,silence
-0.109,-1.008,-0.085,silence
-0.107,-1.009,-0.081,silence
-0.106,-1.005,-0.078,silence
-0.108,-1.008,-0.082,silence
-0.11,-1.007,-0.075,silence
-0.11,-1.002,-0.078,silence
-0.111,-1.007,-0.075,silence
-0.11,-1.004,-0.081,silence
-0.112,-1.003,-0.076,silence
-0.115,-1.004,-0.076,silence
-0.108,-1.003,-0.076,silence
-0.112,-1.002,-0.074,silence
-0.106,-1.004,-0.074,silence
-0.111,-1.005,-0.074,silence
-0.106,-1.002,-0.078,silence
-0.111,-1.002,-0.079,silence
-0.104,-1.003,-0.087,silence
-0.102,-1.004,-0.079,silence
-0.11,-1.004,-0.082,silence
-0.102,-1.003,-0.077,silence
-0.108,-1.003,-0.085,silence
-0.1,-1.008,-0.077,silence
-0.106,-1.003,-0.081,silence
-0.106,-1.006,-0.077,silence
-0.106,-1.007,-0.082,silence
-0.105,-1.006,-0.072,silence
-0.109,-1.003,-0.077,silence
-0.112,-1.008,-0.079,silence
-0.108,-1.006,-0.074,silence
-0.115,-1.001,-0.079,silence
-0.108,-1.009,-0.066,silence
-0.113,-1.004,-0.08,silence
-0.113,-1.003,-0.067,silence
-0.115,-1.004,-0.076,silence
-0.106,-1.005,-0.068,silence
-0.112,-1.003,-0.07,silence
-0.103,-1.005,-0.078,silence
-0.11,-1.004,-0.074,silence
-0.1,-1.004,-0.08,silence
-0.104,-1.006,-0.072,silence
-0.106,-1.006,-0.079,silence
-0.1,-1.007,-0.077,silence
-0.104,-1.008,-0.078,silence
-0.103,-1.006,-0.082,silence
-0.107,-1.007,-0.082,silence
-0.102,-1.01,-0.082,silence
-0.11,-1.005,-0.081,silence
-0.106,-1.011,-0.076,silence
-0.109,-1.008,-0.078,silence
-0.11,-1.006,-0.076,silence
-0.106,-1.008,-0.075,silence
-0.113,-1.005,-0.077,silence
-0.109,-1.006,-0.071,silence
-0.114,-1.003,-0.077,silence
-0.106,-1.007,-0.069,silence
-0.114,-1.001,-0.08,silence
-0.104,-1.005,-0.071,silence
-0.112,-1.003,-0.08,silence
-0.105,-1.003,-0.074,steel
-0.108,-1.006,-0.077,steel
-0.107,-1.004,-0.079,steel
-0.105,-1.005,-0.074,steel
-0.101,-1.004,-0.081,steel
-0.1,-1.01,-0.071,steel
-0.106,-1.005,-0.083,steel
-0.106,-1.008,-0.079,steel
-0.105,-1.008,-0.083,steel
-0.103,-1.006,-0.078,steel
-0.109,-1.008,-0.08,steel
-0.109,-1.008,-0.083,steel
-0.109,-1.006,-0.076,steel
-0.107,-1.007,-0.078,steel
-0.112,-1.009,-0.074,steel
-0.106,-1.006,-0.079,steel
-0.111,-1.007,-0.075,steel
-0.115,-1.004,-0.076,steel
-0.101,-1.0,-0.073,steel
-0.09,-1.008,-0.079,steel
-0.114,-1.0,-0.071,steel
-0.108,-1.002,-0.068,steel
-0.11,-1.007,-0.069,steel
-0.109,-1.005,-0.081,steel
-0.098,-1.004,-0.072,steel
-0.104,-1.004,-0.074,steel
-0.102,-1.003,-0.102,steel
-0.104,-1.018,-0.103,steel
-0.113,-0.981,-0.051,steel
-0.103,-1.011,-0.094,steel
-0.097,-1.02,-0.13,steel
-0.122,-0.979,-0.053,steel
-0.105,-1.007,-0.066,steel
-0.098,-1.027,-0.11,steel
-0.107,-0.999,-0.063,steel
-0.116,-1.004,-0.061,steel
-0.112,-1.02,-0.104,steel
-0.098,-0.996,-0.082,steel
-0.123,-0.991,-0.029,steel
