x_acc,y_acc,z_acc,label
-0.062,0.672,-0.749,steel
-0.056,0.674,-0.75,steel
-0.055,0.665,-0.748,steel
-0.059,0.663,-0.747,steel
-0.045,0.669,-0.746,steel
-0.039,0.694,-0.739,steel
-0.048,0.693,-0.736,steel
-0.065,0.685,-0.747,steel
-0.047,0.677,-0.75,steel
-0.054,0.668,-0.751,steel
-0.055,0.655,-0.743,steel
-0.056,0.668,-0.751,steel
-0.036,0.677,-0.738,steel
-0.048,0.691,-0.736,steel
-0.05,0.693,-0.736,steel
-0.055,0.687,-0.75,steel
-0.051,0.666,-0.742,steel
-0.062,0.66,-0.749,steel
-0.053,0.666,-0.747,steel
-0.051,0.661,-0.745,steel
-0.048,0.678,-0.737,steel
-0.043,0.698,-0.738,steel
-0.057,0.687,-0.741,steel
-0.06,0.67,-0.748,steel
-0.058,0.671,-0.751,steel
-0.051,0.663,-0.748,steel
-0.061,0.663,-0.749,steel
-0.045,0.667,-0.744,steel
-0.041,0.694,-0.742,steel
-0.049,0.677,-0.743,steel
-0.057,0.683,-0.744,steel
-0.04,0.685,-0.746,steel
-0.048,0.672,-0.752,steel
-0.063,0.651,-0.744,steel
-0.047,0.67,-0.744,steel
-0.052,0.685,-0.743,steel
-0.052,0.678,-0.746,steel
-0.055,0.677,-0.742,steel
-0.048,0.677,-0.746,steel
-0.052,0.676,-0.747,steel
-0.058,0.666,-0.745,steel
-0.054,0.671,-0.745,steel
-0.053,0.678,-0.745,steel
-0.053,0.677,-0.747,steel
-0.057,0.677,-0.747,steel
-0.051,0.68,-0.747,steel
-0.052,0.678,-0.746,steel
-0.055,0.673,-0.747,steel
-0.053,0.676,-0.746,steel
-0.052,0.677,-0.746,steel
-0.05,0.68,-0.747,steel
-0.051,0.679,-0.746,steel
-0.047,0.685,-0.757,steel
-0.054,0.68,-0.752,steel
-0.055,0.651,-0.746,steel
-0.068,0.664,-0.74,steel
-0.036,0.685,-0.742,steel
-0.05,0.694,-0.743,steel
-0.056,0.677,-0.735,steel
-0.042,0.689,-0.751,steel
-0.036,0.683,-0.749,steel
-0.059,0.656,-0.746,steel
-0.063,0.65,-0.743,steel
-0.046,0.672,-0.745,steel
-0.047,0.697,-0.742,steel
-0.052,0.693,-0.74,steel
-0.052,0.682,-0.742,steel
-0.04,0.685,-0.747,steel
-0.053,0.669,-0.744,steel
-0.062,0.65,-0.749,steel
-0.061,0.659,-0.74,steel
-0.044,0.684,-0.747,steel
-0.055,0.699,-0.739,steel
-0.054,0.677,-0.747,steel
-0.052,0.684,-0.74,steel
-0.041,0.677,-0.753,steel
-0.056,0.669,-0.749,steel
-0.062,0.638,-0.741,steel
-0.063,0.666,-0.751,steel
-0.038,0.697,-0.741,steel
-0.052,0.69,-0.746,steel
-0.053,0.682,-0.74,steel
-0.038,0.688,-0.751,steel
-0.056,0.673,-0.746,steel
-0.065,0.648,-0.753,steel
-0.062,0.662,-0.745,steel
-0.051,0.682,-0.747,steel
-0.049,0.689,-0.74,steel
-0.041,0.679,-0.744,steel
-0.045,0.687,-0.745,steel
-0.05,0.678,-0.746,steel
-0.064,0.658,-0.748,steel
-0.06,0.656,-0.743,steel
-0.046,0.681,-0.741,steel
-0.048,0.694,-0.746,steel
-0.047,0.679,-0.746,steel
-0.053,0.672,-0.743,steel
-0.041,0.688,-0.74,steel
-0.063,0.676,-0.75,steel
-0.056,0.654,-0.746,steel
-0.053,0.663,-0.746,steel
-0.042,0.681,-0.736,steel
-0.054,0.688,-0.753,steel
-0.042,0.677,-0.747,steel
-0.052,0.679,-0.746,steel
-0.048,0.681,-0.743,steel
-0.066,0.665,-0.755,steel
-0.053,0.654,-0.742,steel
-0.056,0.672,-0.742,steel
-0.043,0.693,-0.742,steel
-0.054,0.688,-0.751,steel
-0.05,0.673,-0.742,steel
-0.055,0.682,-0.745,steel
-0.054,0.68,-0.749,steel
-0.063,0.657,-0.75,steel
-0.063,0.658,-0.745,steel
-0.047,0.679,-0.744,steel
-0.048,0.696,-0.746,steel
-0.052,0.678,-0.746,steel
-0.052,0.677,-0.744,steel
-0.041,0.686,-0.744,steel
-0.066,0.674,-0.751,steel
-0.057,0.656,-0.748,steel
-0.052,0.668,-0.745,steel
-0.039,0.684,-0.74,steel
-0.052,0.695,-0.749,steel
-0.043,0.674,-0.745,steel
-0.052,0.681,-0.744,steel
-0.045,0.681,-0.742,steel
-0.06,0.671,-0.751,steel
-0.05,0.652,-0.74,steel
-0.054,0.67,-0.735,steel
-0.041,0.691,-0.745,steel
-0.052,0.676,-0.742,steel
-0.046,0.675,-0.742,steel
-0.042,0.684,-0.74,steel
-0.063,0.678,-0.751,steel
-0.058,0.658,-0.75,steel
-0.054,0.666,-0.745,steel
-0.044,0.679,-0.74,steel
-0.054,0.693,-0.753,steel
-0.041,0.679,-0.747,steel
-0.052,0.682,-0.746,steel
-0.046,0.683,-0.743,steel
-0.064,0.67,-0.755,steel
-0.053,0.654,-0.744,steel
-0.055,0.675,-0.744,steel
-0.043,0.691,-0.744,steel
-0.056,0.688,-0.752,steel
-0.049,0.672,-0.74,steel
-0.048,0.684,-0.745,steel
-0.051,0.68,-0.747,steel
-0.062,0.662,-0.748,steel
-0.06,0.657,-0.743,steel
-0.046,0.681,-0.742,steel
-0.049,0.694,-0.744,steel
-0.051,0.679,-0.745,steel
-0.05,0.679,-0.743,steel
-0.042,0.688,-0.742,steel
-0.066,0.671,-0.75,steel
-0.054,0.654,-0.748,steel
-0.05,0.669,-0.744,steel
-0.039,0.686,-0.736,steel
-0.052,0.689,-0.751,steel
-0.043,0.673,-0.744,steel
-0.05,0.677,-0.745,steel
-0.047,0.683,-0.742,steel
-0.061,0.67,-0.756,steel
-0.052,0.653,-0.739,steel
-0.052,0.671,-0.74,steel
-0.041,0.693,-0.74,steel
-0.053,0.686,-0.75,steel
-0.048,0.677,-0.742,steel
-0.05,0.681,-0.742,steel
-0.056,0.678,-0.746,steel
-0.062,0.658,-0.75,steel
-0.061,0.659,-0.745,steel
-0.045,0.683,-0.739,steel
-0.05,0.698,-0.748,steel
-0.05,0.671,-0.745,steel
-0.05,0.682,-0.747,steel
-0.041,0.689,-0.743,steel
-0.066,0.679,-0.754,steel
-0.058,0.655,-0.749,steel
-0.055,0.669,-0.745,steel
-0.041,0.687,-0.735,steel
-0.051,0.693,-0.743,steel
-0.04,0.679,-0.739,steel
-0.052,0.686,-0.741,steel
-0.05,0.679,-0.749,steel
-0.059,0.655,-0.745,steel
-0.058,0.657,-0.743,steel
-0.044,0.682,-0.738,steel
-0.05,0.695,-0.747,steel
-0.046,0.675,-0.745,steel
-0.052,0.676,-0.744,steel
-0.042,0.686,-0.741,steel
-0.069,0.671,-0.751,steel
-0.057,0.651,-0.747,steel
-0.052,0.669,-0.745,steel
-0.041,0.685,-0.741,steel
-0.055,0.685,-0.75,steel
-0.041,0.67,-0.741,steel
-0.052,0.681,-0.748,steel
-0.049,0.677,-0.746,steel
-0.062,0.669,-0.754,steel
-0.053,0.657,-0.744,steel
-0.055,0.674,-0.743,steel
-0.045,0.695,-0.743,steel
-0.05,0.688,-0.749,steel
-0.049,0.681,-0.745,steel
-0.052,0.685,-0.744,steel
-0.049,0.675,-0.748,steel
-0.061,0.667,-0.742,steel
-0.058,0.658,-0.749,steel
-0.041,0.677,-0.742,steel
-0.045,0.689,-0.748,steel
-0.053,0.676,-0.739,steel
-0.05,0.685,-0.746,steel
-0.043,0.686,-0.748,steel
-0.057,0.681,-0.747,steel
-0.055,0.665,-0.743,steel
-0.055,0.667,-0.744,steel
-0.047,0.673,-0.745,steel
-0.048,0.682,-0.745,steel
-0.048,0.682,-0.745,steel
-0.053,0.681,-0.741,steel
-0.051,0.675,-0.748,steel
-0.049,0.68,-0.745,steel
-0.052,0.67,-0.747,steel
-0.058,0.666,-0.741,steel
-0.047,0.673,-0.746,steel
-0.051,0.677,-0.745,steel
-0.053,0.676,-0.745,steel
-0.055,0.677,-0.745,steel
-0.049,0.678,-0.748,steel
-0.052,0.682,-0.745,steel
-0.056,0.67,-0.744,steel
-0.053,0.675,-0.746,steel
-0.051,0.679,-0.751,steel
-0.052,0.677,-0.748,steel
-0.051,0.681,-0.744,steel
-0.058,0.683,-0.74,steel
-0.045,0.681,-0.755,steel
-0.051,0.693,-0.75,steel
-0.052,0.658,-0.753,steel
-0.068,0.654,-0.74,steel
-0.041,0.67,-0.742,steel
-0.047,0.697,-0.741,steel
-0.051,0.686,-0.744,steel
-0.06,0.676,-0.737,steel
-0.039,0.687,-0.744,steel
-0.043,0.696,-0.75,steel
-0.061,0.661,-0.755,steel
-0.06,0.639,-0.74,steel
-0.056,0.666,-0.742,steel
-0.041,0.7,-0.744,steel
-0.058,0.687,-0.74,steel
-0.05,0.682,-0.736,steel
-0.047,0.693,-0.744,steel
-0.042,0.682,-0.754,steel
-0.066,0.652,-0.754,steel
-0.053,0.644,-0.751,steel
-0.052,0.674,-0.742,steel
-0.042,0.689,-0.743,steel
-0.063,0.688,-0.735,steel
-0.043,0.688,-0.746,steel
-0.045,0.7,-0.745,steel
-0.047,0.672,-0.755,steel
-0.068,0.652,-0.751,steel
-0.054,0.647,-0.75,steel
-0.05,0.683,-0.741,steel
-0.047,0.687,-0.742,steel
-0.056,0.693,-0.739,steel
-0.043,0.692,-0.739,steel
-0.045,0.691,-0.746,steel
-0.047,0.685,-0.751,steel
-0.052,0.661,-0.76,steel
-0.061,0.663,-0.76,steel
-0.043,0.662,-0.736,steel
-0.046,0.679,-0.741,steel
-0.051,0.691,-0.738,steel
-0.057,0.678,-0.746,steel
-0.058,0.676,-0.743,steel
-0.045,0.684,-0.747,steel
-0.057,0.673,-0.75,steel
-0.051,0.648,-0.749,steel
-0.05,0.67,-0.74,steel
-0.032,0.696,-0.739,steel
-0.063,0.694,-0.747,steel
-0.054,0.664,-0.743,steel
-0.057,0.68,-0.747,steel
-0.042,0.676,-0.746,steel
-0.067,0.668,-0.758,steel
-0.04,0.656,-0.736,steel
-0.05,0.678,-0.741,steel
-0.042,0.695,-0.742,steel
-0.064,0.678,-0.745,steel
-0.047,0.672,-0.742,steel
-0.05,0.685,-0.751,steel
-0.056,0.678,-0.755,steel
-0.053,0.653,-0.749,steel
-0.05,0.67,-0.741,steel
-0.032,0.694,-0.737,steel
-0.065,0.693,-0.748,steel
-0.053,0.668,-0.744,steel
-0.057,0.683,-0.745,steel
-0.041,0.68,-0.747,steel
-0.066,0.667,-0.757,steel
-0.038,0.658,-0.741,steel
-0.046,0.681,-0.74,steel
-0.039,0.693,-0.739,steel
-0.062,0.688,-0.749,steel
-0.044,0.667,-0.737,steel
-0.057,0.683,-0.748,steel
-0.048,0.676,-0.745,steel
-0.058,0.664,-0.754,steel
-0.045,0.664,-0.735,steel
-0.046,0.683,-0.744,steel
-0.049,0.693,-0.741,steel
-0.058,0.679,-0.747,steel
-0.06,0.675,-0.744,steel
-0.048,0.681,-0.749,steel
-0.059,0.674,-0.755,steel
-0.051,0.648,-0.748,steel
-0.052,0.67,-0.743,steel
-0.032,0.697,-0.739,steel
-0.066,0.69,-0.747,steel
-0.054,0.665,-0.744,steel
-0.045,0.667,-0.74,steel
-0.057,0.682,-0.748,steel
-0.048,0.679,-0.748,steel
-0.058,0.664,-0.757,steel
-0.046,0.66,-0.738,steel
-0.047,0.683,-0.745,steel
-0.047,0.695,-0.744,steel
-0.061,0.679,-0.75,steel
-0.059,0.673,-0.744,steel
-0.049,0.685,-0.753,steel
-0.056,0.675,-0.75,steel
-0.056,0.651,-0.748,steel
-0.052,0.672,-0.741,steel
-0.033,0.695,-0.74,steel
-0.062,0.691,-0.745,steel
-0.054,0.667,-0.743,steel
-0.055,0.682,-0.747,steel
-0.038,0.68,-0.752,steel
-0.065,0.671,-0.757,steel
-0.041,0.66,-0.734,steel
-0.049,0.685,-0.742,steel
-0.042,0.696,-0.738,steel
-0.057,0.682,-0.749,steel
-0.059,0.669,-0.741,steel
-0.049,0.684,-0.752,steel
-0.051,0.678,-0.75,steel
-0.054,0.651,-0.748,steel
-0.049,0.669,-0.741,steel
-0.032,0.693,-0.739,steel
-0.061,0.687,-0.745,steel
-0.056,0.667,-0.745,steel
-0.055,0.681,-0.748,steel
-0.041,0.679,-0.746,steel
-0.068,0.667,-0.757,steel
-0.041,0.658,-0.747,steel
-0.051,0.677,-0.743,steel
-0.039,0.689,-0.738,steel
-0.067,0.69,-0.752,steel
-0.047,0.668,-0.742,steel
-0.058,0.683,-0.747,steel
-0.046,0.679,-0.752,steel
-0.06,0.669,-0.757,steel
-0.039,0.659,-0.737,steel
-0.049,0.683,-0.741,steel
-0.042,0.697,-0.739,steel
-0.062,0.682,-0.749,steel
-0.052,0.673,-0.738,steel
-0.052,0.683,-0.75,steel
-0.054,0.677,-0.749,steel
-0.053,0.649,-0.745,steel
-0.047,0.67,-0.737,steel
-0.046,0.699,-0.746,steel
-0.05,0.673,-0.74,steel
-0.059,0.676,-0.739,steel
-0.042,0.688,-0.745,steel
-0.049,0.674,-0.753,steel
-0.061,0.659,-0.746,steel
-0.041,0.671,-0.742,steel
-0.057,0.68,-0.747,steel
-0.049,0.675,-0.745,steel
-0.059,0.681,-0.745,steel
-0.047,0.679,-0.746,steel
-0.052,0.678,-0.747,steel
-0.056,0.67,-0.745,steel
-0.052,0.676,-0.747,steel
-0.052,0.681,-0.748,steel
-0.052,0.677,-0.748,steel
-0.053,0.678,-0.748,steel
-0.052,0.677,-0.747,steel
-0.052,0.68,-0.746,steel
-0.052,0.679,-0.749,steel
-0.051,0.679,-0.746,steel
-0.051,0.679,-0.744,steel
-0.051,0.677,-0.746,steel
-0.051,0.677,-0.745,steel
-0.05,0.677,-0.747,steel
-0.051,0.674,-0.745,steel
-0.049,0.675,-0.743,steel
-0.05,0.679,-0.746,steel
-0.051,0.677,-0.745,steel
-0.052,0.676,-0.738,silence
-0.055,0.668,-0.739,silence
-0.051,0.677,-0.746,silence
-0.051,0.676,-0.745,silence
-0.051,0.675,-0.755,silence
-0.051,0.676,-0.746,silence
-0.052,0.672,-0.745,silence
-0.053,0.676,-0.746,silence
-0.059,0.67,-0.744,silence
-0.054,0.676,-0.743,silence
-0.051,0.676,-0.747,silence
-0.053,0.674,-0.748,silence
-0.052,0.678,-0.746,silence
-0.053,0.678,-0.744,silence
-0.054,0.676,-0.746,silence
-0.052,0.678,-0.744,silence
-0.055,0.673,-0.748,silence
-0.051,0.678,-0.746,silence
-0.051,0.678,-0.746,silence
-0.051,0.678,-0.745,silence
-0.053,0.68,-0.744,silence
-0.053,0.676,-0.746,silence
-0.052,0.678,-0.746,silence
-0.052,0.677,-0.745,silence
-0.05,0.675,-0.744,silence
-0.051,0.678,-0.745,silence
-0.052,0.675,-0.743,silence
-0.051,0.676,-0.744,silence
-0.049,0.676,-0.744,silence
-0.05,0.675,-0.745,silence
-0.05,0.676,-0.746,silence
-0.052,0.667,-0.755,silence
-0.049,0.677,-0.747,silence
-0.051,0.675,-0.746,silence
-0.05,0.673,-0.745,silence
-0.054,0.675,-0.745,silence
-0.054,0.67,-0.746,silence
-0.052,0.675,-0.747,silence
-0.05,0.679,-0.739,silence
-0.052,0.673,-0.744,silence
-0.05,0.678,-0.749,silence
-0.053,0.675,-0.747,silence
-0.053,0.679,-0.747,silence
-0.052,0.678,-0.748,silence
-0.052,0.676,-0.746,silence
-0.052,0.676,-0.747,silence
-0.049,0.68,-0.746,silence
-0.053,0.676,-0.748,silence
-0.053,0.678,-0.745,silence
-0.054,0.674,-0.748,silence
-0.05,0.679,-0.743,silence
-0.053,0.679,-0.743,silence
-0.051,0.677,-0.746,silence
-0.052,0.678,-0.747,silence
-0.05,0.674,-0.746,silence
-0.052,0.677,-0.744,silence
-0.05,0.676,-0.744,silence
-0.051,0.676,-0.746,silence
-0.051,0.675,-0.745,silence
-0.053,0.673,-0.744,silence
-0.05,0.677,-0.744,silence
-0.054,0.675,-0.745,silence
-0.052,0.674,-0.746,silence
-0.052,0.677,-0.745,silence
-0.053,0.671,-0.744,silence
-0.053,0.675,-0.747,silence
-0.053,0.678,-0.745,silence
-0.052,0.676,-0.745,silence
-0.047,0.68,-0.749,silence
-0.053,0.676,-0.748,silence
-0.049,0.677,-0.746,silence
-0.053,0.678,-0.747,silence
-0.053,0.675,-0.746,silence
-0.054,0.677,-0.745,silence
-0.052,0.677,-0.745,silence
-0.053,0.679,-0.748,silence
-0.049,0.682,-0.746,silence
-0.05,0.679,-0.746,silence
-0.051,0.679,-0.744,silence
-0.053,0.677,-0.745,silence
-0.052,0.676,-0.745,silence
-0.052,0.678,-0.746,silence
-0.051,0.679,-0.746,silence
-0.051,0.677,-0.745,silence
-0.052,0.675,-0.743,silence
-0.051,0.676,-0.744,silence
-0.05,0.677,-0.745,silence
-0.052,0.674,-0.745,silence
-0.051,0.674,-0.742,silence
-0.053,0.672,-0.745,silence
-0.051,0.674,-0.744,silence
-0.049,0.675,-0.743,silence
-0.048,0.674,-0.743,silence
-0.052,0.674,-0.748,silence
-0.051,0.676,-0.745,silence
-0.054,0.674,-0.744,silence
-0.053,0.676,-0.746,silence
-0.053,0.672,-0.746,silence
-0.053,0.674,-0.746,silence
-0.052,0.678,-0.747,silence
-0.052,0.678,-0.745,silence
-0.054,0.676,-0.746,silence
-0.053,0.673,-0.744,silence
-0.053,0.677,-0.747,silence
-0.052,0.677,-0.747,silence
-0.052,0.677,-0.747,silence
-0.052,0.678,-0.745,silence
-0.051,0.674,-0.748,silence
-0.05,0.677,-0.746,silence
-0.05,0.677,-0.747,silence
-0.05,0.676,-0.745,silence
-0.049,0.676,-0.746,silence
-0.054,0.675,-0.744,silence
-0.052,0.674,-0.746,silence
-0.049,0.676,-0.745,silence
-0.05,0.678,-0.745,silence
-0.05,0.677,-0.743,silence
-0.052,0.674,-0.744,silence
-0.052,0.676,-0.743,silence
-0.051,0.679,-0.745,silence
-0.05,0.676,-0.745,silence
-0.051,0.674,-0.748,silence
-0.054,0.672,-0.745,silence
-0.052,0.676,-0.745,silence
-0.051,0.675,-0.746,silence
-0.051,0.676,-0.746,silence
-0.05,0.677,-0.747,silence
-0.055,0.674,-0.746,silence
-0.053,0.677,-0.745,silence
-0.052,0.674,-0.748,silence
-0.052,0.678,-0.746,silence
-0.05,0.677,-0.748,silence
-0.051,0.675,-0.746,silence
-0.051,0.68,-0.746,silence
-0.052,0.677,-0.744,silence
-0.053,0.679,-0.744,silence
-0.051,0.679,-0.748,silence
-0.054,0.673,-0.744,silence
-0.051,0.679,-0.746,silence
-0.051,0.675,-0.745,silence
-0.051,0.678,-0.744,silence
