x_acc,y_acc,z_acc,label
0.006,-1.017,-0.003,silence
-0.002,-1.01,-0.042,silence
0.001,-1.016,-0.009,silence
0.017,-1.016,-0.032,silence
-0.004,-1.014,-0.021,silence
0.018,-1.016,-0.028,silence
0.004,-1.011,-0.033,silence
0.001,-1.01,-0.03,silence
0.002,-1.01,-0.016,silence
-0.002,-1.006,-0.038,silence
-0.012,-1.013,-0.011,silence
0.005,-1.009,-0.032,silence
-0.016,-1.007,-0.029,silence
0.002,-1.009,-0.024,silence
-0.011,-1.004,-0.032,silence
-0.016,-1.005,-0.018,silence
-0.002,-1.01,-0.02,silence
-0.007,-1.009,-0.031,silence
-0.002,-1.012,-0.011,silence
0.005,-1.017,-0.01,silence
0.001,-1.009,-0.037,silence
-0.001,-1.012,-0.003,silence
0.01,-1.014,-0.028,silence
-0.003,-1.014,-0.017,silence
0.014,-1.016,-0.018,silence
0.009,-1.014,-0.032,silence
0.004,-1.009,-0.041,silence
0.01,-1.014,-0.016,silence
0.005,-1.007,-0.043,silence
-0.008,-1.008,-0.011,silence
0.011,-1.011,-0.024,silence
-0.019,-1.005,-0.027,silence
-0.0,-1.011,-0.017,silence
-0.003,-1.013,-0.03,silence
-0.017,-1.005,-0.024,silence
-0.004,-1.012,-0.016,silence
-0.011,-1.004,-0.028,silence
-0.013,-1.012,-0.011,silence
-0.002,-1.013,-0.008,silence
0.002,-1.009,-0.033,silence
-0.008,-1.01,-0.008,silence
0.016,-1.013,-0.034,silence
-0.007,-1.012,-0.022,silence
0.01,-1.015,-0.021,silence
0.007,-1.017,-0.024,silence
0.004,-1.013,-0.033,silence
0.008,-1.016,-0.014,silence
0.011,-1.01,-0.046,silence
-0.007,-1.007,-0.023,silence
0.014,-1.011,-0.026,silence
-0.012,-1.007,-0.028,silence
-0.005,-1.008,-0.017,silence
-0.005,-1.009,-0.03,silence
-0.019,-1.002,-0.023,silence
-0.004,-1.012,-0.016,silence
-0.007,-1.013,-0.03,silence
-0.029,-1.003,-0.066,silence
0.005,-1.0,-0.021,steel
-0.009,-1.005,0.004,steel
0.013,-1.006,-0.029,steel
0.025,-1.024,-0.021,steel
-0.008,-1.02,0.043,steel
0.015,-1.015,-0.034,steel
0.003,-1.009,-0.034,steel
0.018,-1.073,-0.025,steel
0.011,-1.008,-0.003,steel
-0.018,-0.938,0.029,steel
0.036,-1.061,-0.043,steel
0.036,-1.099,-0.029,steel
0.003,-0.95,0.03,steel
-0.009,-1.0,-0.059,steel
-0.012,-1.049,-0.095,steel
-0.044,-0.906,0.021,steel
-0.016,-0.985,-0.014,steel
0.049,-1.09,-0.045,steel
-0.005,-1.026,0.035,steel
0.017,-0.999,-0.035,steel
-0.009,-1.033,-0.091,steel
-0.055,-0.975,-0.043,steel
-0.026,-0.912,-0.018,steel
0.004,-1.021,0.002,steel
0.046,-1.098,0.001,steel
0.036,-1.017,0.01,steel
0.002,-1.024,-0.026,steel
-0.008,-1.028,-0.089,steel
-0.042,-0.945,-0.039,steel
-0.017,-0.939,0.002,steel
0.015,-1.05,-0.007,steel
0.05,-1.094,0.016,steel
0.05,-1.066,0.006,steel
0.01,-1.023,-0.03,steel
-0.038,-0.981,-0.067,steel
-0.054,-0.955,-0.053,steel
-0.031,-0.94,-0.024,steel
0.014,-1.01,0.01,steel
0.041,-1.074,0.013,steel
0.035,-1.067,-0.006,steel
-0.01,-1.027,-0.042,steel
-0.036,-0.977,-0.076,steel
-0.058,-0.937,-0.039,steel
-0.016,-0.952,-0.019,steel
0.031,-1.025,0.008,steel
0.013,-1.031,-0.027,steel
-0.016,-1.031,-0.072,steel
-0.051,-0.956,-0.05,steel
-0.022,-0.916,-0.006,steel
0.019,-1.033,-0.003,steel
0.07,-1.109,-0.015,steel
0.036,-1.028,0.024,steel
-0.014,-1.01,-0.029,steel
-0.027,-1.014,-0.081,steel
-0.06,-0.926,-0.037,steel
-0.025,-0.917,-0.003,steel
0.021,-1.046,-0.007,steel
0.054,-1.111,-0.005,steel
0.038,-1.013,-0.0,steel
-0.031,-1.001,-0.04,steel
-0.028,-1.005,-0.083,steel
-0.053,-0.924,-0.032,steel
-0.01,-0.942,-0.002,steel
0.042,-1.067,-0.016,steel
0.053,-1.107,0.003,steel
0.042,-1.029,-0.018,steel
-0.036,-0.988,-0.048,steel
-0.028,-1.002,-0.083,steel
-0.042,-0.923,-0.029,steel
-0.006,-0.957,0.007,steel
0.042,-1.08,-0.004,steel
0.047,-1.1,0.01,steel
0.0,-1.015,-0.015,steel
-0.022,-0.996,-0.06,steel
-0.045,-0.968,-0.07,steel
-0.061,-0.909,-0.013,steel
-0.008,-0.984,-0.021,steel
0.043,-1.05,-0.014,steel
0.036,-1.065,0.015,steel
0.029,-1.046,-0.016,steel
-0.023,-1.028,-0.062,steel
-0.049,-0.962,-0.062,steel
-0.042,-0.905,-0.007,steel
0.001,-1.002,-0.005,steel
0.063,-1.081,-0.025,steel
0.041,-1.058,0.017,steel
0.024,-1.049,-0.026,steel
-0.017,-1.025,-0.067,steel
-0.052,-0.951,-0.054,steel
-0.032,-0.904,-0.001,steel
0.001,-1.017,-0.007,steel
0.059,-1.099,-0.016,steel
0.037,-1.039,0.02,steel
-0.005,-1.026,-0.018,steel
-0.017,-1.018,-0.079,steel
-0.065,-0.93,-0.036,steel
-0.027,-0.91,-0.02,steel
0.01,-1.033,-0.01,steel
0.056,-1.101,-0.003,steel
0.037,-1.021,0.021,steel
-0.011,-1.024,-0.03,steel
-0.01,-1.021,-0.077,steel
-0.049,-0.929,-0.026,steel
-0.011,-0.928,-0.007,steel
0.033,-1.063,-0.019,steel
0.055,-1.102,-0.004,steel
0.047,-1.083,0.012,steel
0.004,-1.024,-0.03,steel
-0.033,-0.977,-0.063,steel
-0.052,-0.944,-0.038,steel
-0.017,-0.953,-0.037,steel
0.021,-1.014,-0.006,steel
0.039,-1.074,0.01,steel
0.038,-1.071,-0.001,steel
-0.017,-1.026,-0.036,steel
-0.045,-0.969,-0.073,steel
-0.054,-0.923,-0.032,steel
-0.015,-0.962,-0.034,steel
0.034,-1.03,-0.011,steel
0.04,-1.074,0.015,steel
0.043,-1.065,-0.008,steel
-0.014,-1.038,-0.04,steel
-0.036,-0.967,-0.065,steel
-0.038,-0.916,-0.018,steel
-0.003,-0.991,-0.018,steel
0.052,-1.056,-0.02,steel
0.041,-1.067,0.025,steel
0.031,-1.054,-0.018,steel
-0.028,-1.025,-0.044,steel
-0.053,-0.964,-0.058,steel
-0.044,-0.902,-0.016,steel
-0.005,-1.001,-0.02,steel
0.055,-1.076,-0.026,steel
0.03,-1.041,0.029,steel
0.009,-1.029,-0.026,steel
-0.031,-1.022,-0.062,steel
-0.03,-0.94,-0.05,steel
-0.051,-0.908,-0.019,steel
-0.006,-0.953,-0.02,steel
0.047,-1.075,-0.011,steel
0.046,-1.095,0.012,steel
0.039,-1.036,0.004,steel
-0.033,-1.046,-0.025,steel
-0.021,-0.933,-0.045,steel
-0.017,-0.941,-0.054,steel
0.007,-1.059,-0.032,steel
0.045,-1.01,0.002,steel
0.034,-1.041,0.01,steel
-0.011,-1.098,-0.022,steel
-0.03,-0.948,-0.034,steel
-0.029,-0.926,-0.028,steel
-0.016,-1.043,-0.032,steel
0.036,-1.027,-0.016,steel
0.019,-1.001,0.01,steel
-0.005,-1.051,-0.026,steel
-0.009,-1.006,-0.054,steel
-0.036,-0.967,-0.035,steel
-0.009,-0.999,-0.041,steel
0.012,-1.014,-0.009,steel
0.021,-1.032,0.012,steel
0.031,-1.036,-0.028,steel
0.003,-1.011,-0.026,steel
-0.01,-1.0,-0.029,steel
-0.002,-0.987,-0.041,steel
0.002,-1.015,-0.016,steel
0.022,-1.023,-0.016,steel
0.015,-1.014,-0.014,steel
0.003,-1.017,-0.023,steel
-0.005,-1.009,-0.03,steel
-0.016,-1.0,-0.019,steel
-0.011,-1.003,-0.019,steel
-0.002,-1.012,-0.014,steel
-0.02,-1.009,-0.009,steel
0.036,-0.99,-0.04,steel
-0.022,-1.025,-0.029,steel
-0.004,-1.005,-0.04,steel
-0.001,-0.931,-0.011,steel
-0.004,-1.05,0.008,steel
0.048,-1.055,-0.004,steel
0.018,-1.026,0.032,steel
0.012,-1.062,-0.05,steel
-0.03,-0.99,-0.067,steel
-0.051,-0.902,-0.007,steel
0.015,-0.986,-0.061,steel
0.038,-1.08,-0.026,steel
0.032,-1.045,0.032,steel
0.037,-1.048,0.016,steel
-0.008,-1.089,-0.044,steel
-0.044,-0.958,-0.043,steel
-0.052,-0.879,-0.011,steel
-0.019,-1.002,-0.086,steel
0.015,-1.091,-0.021,steel
0.041,-1.077,0.002,steel
0.023,-1.001,0.036,steel
-0.004,-1.075,-0.045,steel
-0.044,-1.015,-0.051,steel
-0.059,-0.867,-0.023,steel
0.002,-0.906,-0.079,steel
0.03,-1.093,-0.007,steel
0.068,-1.101,0.044,steel
0.055,-1.04,0.018,steel
-0.021,-1.063,-0.038,steel
-0.048,-0.949,-0.053,steel
-0.056,-0.882,-0.06,steel
0.003,-0.952,-0.07,steel
0.039,-1.066,0.021,steel
0.071,-1.121,0.064,steel
0.059,-1.081,0.001,steel
-0.023,-1.017,-0.0,steel
-0.011,-0.936,-0.115,steel
-0.015,-1.003,-0.064,steel
-0.026,-1.055,-0.036,steel
0.003,-0.926,0.033,steel
0.029,-1.019,-0.007,steel
0.025,-1.154,-0.039,steel
-0.021,-0.965,0.006,steel
-0.014,-0.904,-0.03,steel
-0.01,-0.975,-0.093,steel
-0.028,-1.048,-0.03,steel
0.012,-0.967,0.026,steel
0.024,-1.003,-0.007,steel
0.033,-1.125,-0.045,steel
-0.011,-1.001,0.009,steel
-0.017,-0.919,-0.034,steel
0.003,-1.019,-0.097,steel
-0.03,-1.028,-0.017,steel
0.017,-0.955,0.03,steel
0.031,-1.044,-0.027,steel
0.013,-1.118,-0.029,steel
-0.02,-0.964,0.009,steel
-0.019,-0.93,-0.043,steel
-0.004,-1.045,-0.095,steel
-0.028,-0.991,0.005,steel
0.02,-0.954,0.024,steel
0.036,-1.081,-0.049,steel
-0.0,-1.104,-0.01,steel
-0.014,-0.932,0.004,steel
-0.009,-0.961,-0.062,steel
-0.007,-1.062,-0.085,steel
-0.007,-0.966,0.017,steel
0.031,-0.979,0.015,steel
0.043,-1.124,-0.057,steel
0.019,-1.146,0.0,steel
-0.01,-0.946,-0.0,steel
-0.016,-0.914,-0.037,steel
0.008,-1.066,-0.084,steel
-0.021,-1.003,0.013,steel
0.013,-0.929,0.032,steel
0.034,-1.073,-0.044,steel
-0.01,-1.104,-0.011,steel
-0.024,-0.922,-0.004,steel
-0.02,-0.94,-0.067,steel
-0.012,-1.061,-0.068,steel
-0.01,-0.975,0.02,steel
0.018,-0.964,0.013,steel
0.041,-1.104,-0.058,steel
-0.009,-1.072,0.005,steel
-0.016,-0.917,-0.014,steel
-0.006,-0.973,-0.083,steel
-0.019,-1.065,-0.041,steel
0.014,-0.968,0.025,steel
0.029,-0.997,0.001,steel
0.036,-1.124,-0.043,steel
-0.011,-1.025,0.013,steel
-0.021,-0.914,-0.015,steel
-0.008,-1.002,-0.09,steel
-0.022,-1.042,-0.021,steel
-0.008,-0.942,0.021,steel
0.018,-0.981,0.01,steel
0.033,-1.127,-0.057,steel
-0.025,-1.037,0.01,steel
-0.029,-0.905,-0.011,steel
-0.005,-1.003,-0.106,steel
-0.035,-1.056,-0.044,steel
0.001,-0.933,0.03,steel
0.027,-1.006,-0.005,steel
0.034,-1.145,-0.058,steel
-0.015,-1.005,0.021,steel
-0.02,-0.909,-0.019,steel
0.01,-1.039,-0.106,steel
-0.026,-1.049,-0.016,steel
0.025,-0.939,0.036,steel
0.045,-1.038,-0.018,steel
0.025,-1.15,-0.029,steel
-0.013,-0.962,0.015,steel
-0.024,-0.916,-0.035,steel
0.001,-1.052,-0.093,steel
-0.032,-1.005,0.006,steel
0.005,-0.935,0.024,steel
0.023,-1.014,-0.045,steel
0.014,-1.129,-0.048,steel
-0.022,-0.979,0.009,steel
-0.031,-0.916,-0.033,steel
-0.004,-1.026,-0.107,steel
-0.03,-1.019,-0.012,steel
0.022,-0.955,0.025,steel
0.043,-1.054,-0.032,steel
0.013,-1.122,-0.023,steel
-0.006,-0.956,0.011,steel
-0.011,-0.94,-0.046,steel
-0.0,-1.057,-0.093,steel
-0.015,-0.992,0.007,steel
0.034,-0.972,0.029,steel
0.047,-1.093,-0.038,steel
-0.0,-1.093,-0.001,steel
-0.012,-0.927,0.005,steel
-0.017,-0.955,-0.069,steel
-0.018,-1.059,-0.076,steel
-0.016,-0.961,0.022,steel
0.021,-0.976,0.014,steel
0.038,-1.122,-0.06,steel
-0.001,-1.126,0.005,steel
-0.02,-0.937,-0.005,steel
-0.027,-0.916,-0.052,steel
-0.002,-1.063,-0.091,steel
-0.018,-0.994,0.012,steel
0.025,-0.948,0.026,steel
0.051,-1.087,-0.047,steel
0.002,-1.104,-0.012,steel
-0.01,-0.928,0.004,steel
-0.013,-0.953,-0.065,steel
-0.01,-1.073,-0.066,steel
-0.003,-0.975,0.022,steel
0.028,-0.97,0.018,steel
0.047,-1.118,-0.057,steel
-0.012,-1.068,0.01,steel
-0.021,-0.907,-0.001,steel
-0.019,-0.964,-0.08,steel
-0.031,-1.057,-0.049,steel
-0.007,-0.954,0.031,steel
0.02,-0.988,-0.001,steel
0.033,-1.128,-0.057,steel
-0.015,-1.026,0.009,steel
-0.025,-0.907,-0.016,steel
-0.014,-0.985,-0.079,steel
-0.005,-1.054,-0.04,steel
-0.005,-1.023,0.003,steel
0.029,-0.999,0.021,steel
0.032,-1.031,-0.005,steel
0.016,-1.05,-0.046,steel
-0.022,-1.009,-0.034,steel
-0.018,-0.967,-0.05,steel
-0.016,-0.998,-0.059,steel
0.005,-1.017,-0.025,steel
0.007,-1.013,0.018,steel
-0.02,-1.027,-0.005,steel
-0.017,-1.0,-0.074,steel
-0.059,-0.934,-0.036,steel
-0.005,-0.933,-0.046,steel
-0.002,-1.057,-0.033,steel
0.04,-1.061,0.002,steel
0.043,-1.013,0.049,steel
0.03,-1.091,-0.029,steel
-0.007,-1.073,-0.033,steel
-0.054,-0.904,-0.018,steel
-0.022,-0.888,-0.065,steel
0.013,-1.051,-0.078,steel
0.044,-1.083,0.021,steel
0.067,-1.032,0.069,steel
0.04,-1.107,0.006,steel
-0.019,-1.075,-0.042,steel
-0.074,-0.88,-0.026,steel
-0.068,-0.83,-0.08,steel
-0.035,-0.94,-0.088,steel
0.032,-1.073,-0.042,steel
0.068,-1.066,0.058,steel
0.051,-1.091,0.038,steel
0.008,-1.08,-0.022,steel
-0.078,-0.952,-0.029,steel
-0.076,-0.835,-0.082,steel
-0.037,-0.927,-0.102,steel
0.033,-1.061,-0.037,steel
0.078,-1.075,0.053,steel
0.064,-1.115,0.043,steel
0.014,-1.083,-0.01,steel
-0.06,-0.946,-0.022,steel
-0.063,-0.859,-0.068,steel
-0.031,-0.93,-0.094,steel
0.024,-1.038,-0.05,steel
0.054,-1.058,0.054,steel
0.04,-1.068,0.064,steel
0.01,-1.028,0.03,steel
0.001,-1.083,-0.097,steel
-0.057,-0.919,-0.001,steel
-0.043,-0.906,-0.015,steel
-0.014,-1.032,-0.083,steel
0.008,-1.105,-0.027,steel
0.056,-1.013,0.019,steel
0.0,-0.998,0.004,steel
0.005,-1.066,-0.091,steel
-0.05,-0.974,-0.031,steel
-0.033,-0.893,-0.029,steel
0.016,-1.003,-0.038,steel
0.026,-1.107,0.014,steel
0.057,-1.024,0.016,steel
0.013,-1.014,-0.0,steel
-0.011,-1.072,-0.079,steel
-0.043,-0.946,-0.029,steel
-0.035,-0.906,-0.023,steel
0.03,-1.028,-0.045,steel
0.018,-1.088,0.024,steel
0.043,-1.011,0.015,steel
0.005,-1.015,-0.018,steel
-0.034,-1.059,-0.064,steel
-0.04,-0.928,-0.031,steel
-0.042,-0.911,-0.019,steel
0.032,-1.053,-0.049,steel
0.017,-1.073,0.025,steel
0.051,-1.015,0.027,steel
0.008,-1.028,-0.046,steel
-0.009,-1.069,-0.078,steel
-0.038,-0.936,-0.022,steel
-0.035,-0.909,-0.009,steel
0.024,-1.04,-0.059,steel
0.028,-1.082,0.015,steel
0.055,-1.016,0.017,steel
0.013,-1.045,-0.031,steel
-0.018,-1.067,-0.069,steel
-0.038,-0.918,-0.029,steel
-0.037,-0.921,-0.004,steel
0.028,-1.064,-0.062,steel
0.022,-1.058,0.013,steel
0.035,-1.0,0.02,steel
0.007,-1.046,-0.047,steel
-0.044,-1.051,-0.057,steel
-0.041,-0.9,-0.039,steel
-0.035,-0.926,-0.014,steel
0.028,-1.086,-0.057,steel
0.033,-1.046,0.026,steel
0.03,-0.995,0.026,steel
0.022,-1.06,-0.062,steel
-0.035,-1.043,-0.039,steel
-0.031,-0.896,-0.031,steel
-0.037,-0.908,-0.023,steel
0.032,-1.044,-0.04,steel
0.027,-1.085,0.024,steel
0.045,-1.011,0.016,steel
0.009,-1.024,-0.032,steel
-0.029,-1.057,-0.053,steel
-0.033,-0.922,-0.034,steel
-0.035,-0.918,-0.014,steel
0.028,-1.057,-0.06,steel
0.024,-1.061,0.017,steel
0.023,-1.007,0.017,steel
0.011,-1.037,-0.052,steel
-0.051,-1.031,-0.037,steel
-0.034,-0.912,-0.043,steel
-0.035,-0.937,-0.022,steel
0.028,-1.074,-0.053,steel
0.041,-1.054,0.033,steel
0.017,-1.016,0.022,steel
0.015,-1.045,-0.062,steel
-0.045,-1.018,-0.025,steel
-0.027,-0.913,-0.027,steel
-0.015,-0.963,-0.026,steel
0.032,-1.094,-0.033,steel
0.038,-1.05,0.018,steel
0.04,-1.012,0.021,steel
0.016,-1.053,-0.051,steel
-0.04,-1.05,-0.049,steel
-0.038,-0.89,-0.037,steel
-0.032,-0.935,-0.012,steel
0.024,-1.096,-0.056,steel
0.035,-1.042,0.01,steel
0.015,-0.991,0.027,steel
0.011,-1.059,-0.068,steel
-0.053,-1.024,-0.037,steel
-0.042,-0.883,-0.039,steel
-0.017,-0.951,-0.027,steel
0.027,-1.108,-0.038,steel
0.052,-1.036,0.018,steel
0.017,-0.997,0.026,steel
0.021,-1.075,-0.073,steel
-0.045,-1.009,-0.024,steel
-0.031,-0.891,-0.024,steel
0.004,-0.987,-0.029,steel
0.027,-1.112,-0.018,steel
0.056,-1.027,0.012,steel
0.009,-0.998,0.015,steel
0.012,-1.067,-0.068,steel
-0.056,-0.987,-0.018,steel
-0.034,-0.905,-0.002,steel
-0.026,-0.952,-0.03,steel
0.023,-1.079,-0.034,steel
0.041,-1.034,0.015,steel
0.003,-1.012,0.019,steel
0.005,-1.053,-0.074,steel
-0.061,-0.988,-0.027,steel
-0.035,-0.901,-0.033,steel
-0.009,-0.978,-0.045,steel
0.029,-1.088,-0.019,steel
0.063,-1.036,0.012,steel
0.013,-1.032,0.01,steel
0.01,-1.069,-0.075,steel
-0.047,-0.968,-0.017,steel
-0.028,-0.909,-0.011,steel
0.009,-1.015,-0.052,steel
0.032,-1.091,-0.007,steel
0.057,-1.022,0.022,steel
0.007,-1.031,-0.008,steel
-0.005,-1.06,-0.07,steel
-0.053,-0.931,-0.022,steel
-0.041,-0.909,-0.008,steel
-0.013,-0.963,-0.066,steel
0.021,-1.108,-0.017,steel
0.045,-1.001,0.013,steel
0.026,-1.012,-0.022,steel
-0.02,-1.065,-0.019,steel
-0.037,-0.93,-0.01,steel
-0.002,-0.962,-0.07,steel
-0.009,-1.044,-0.023,steel
0.017,-1.008,-0.009,steel
0.048,-1.018,-0.027,steel
-0.005,-1.064,-0.012,steel
0.001,-0.998,-0.043,steel
-0.012,-0.968,-0.035,steel
-0.01,-1.017,-0.028,steel
0.018,-1.019,-0.017,steel
0.009,-1.014,0.002,steel
0.005,-1.019,-0.021,steel
-0.003,-1.007,-0.029,silence
-0.014,-1.002,-0.02,silence
-0.005,-1.007,-0.026,silence
-0.003,-1.007,-0.015,silence
-0.011,-1.011,-0.01,silence
-0.006,-1.012,-0.011,silence
-0.007,-1.012,-0.022,silence
-0.002,-1.011,-0.024,silence
0.002,-1.016,-0.029,silence
0.002,-1.011,-0.021,silence
0.004,-1.013,-0.021,silence
0.005,-1.015,-0.025,silence
0.008,-1.015,-0.026,silence
0.008,-1.012,-0.036,silence
0.009,-1.008,-0.034,silence
0.01,-1.012,-0.032,silence
0.006,-1.008,-0.031,silence
0.02,-1.022,0.0,silence
-0.013,-1.01,-0.043,silence
0.003,-1.003,-0.039,silence
0.03,-1.019,-0.03,silence
-0.025,-1.011,0.008,silence
0.009,-1.012,-0.009,silence
0.002,-1.007,-0.028,silence
-0.01,-1.001,-0.032,silence
-0.002,-1.01,-0.014,silence
0.006,-1.015,-0.031,silence
-0.015,-1.006,-0.033,silence
0.006,-1.013,-0.009,silence
0.006,-1.011,-0.039,silence
-0.002,-1.011,-0.012,silence
0.017,-1.015,-0.025,silence
0.009,-1.009,-0.025,silence
0.01,-1.015,-0.016,silence
0.009,-1.015,-0.008,silence
0.013,-1.014,-0.039,silence
0.002,-1.009,-0.026,silence
0.012,-1.013,-0.027,silence
-0.007,-1.009,-0.021,silence
-0.003,-1.01,-0.016,silence
-0.004,-1.008,-0.029,silence
-0.016,-1.003,-0.027,silence
-0.003,-1.011,-0.017,silence
-0.001,-1.007,-0.036,silence
-0.01,-1.006,-0.022,silence
0.006,-1.012,-0.015,silence
-0.006,-1.007,-0.037,silence
-0.005,-1.01,-0.009,silence
0.006,-1.013,-0.025,silence
-0.006,-1.012,-0.022,silence
0.012,-1.018,-0.021,silence
0.013,-1.016,-0.037,silence
0.011,-1.013,-0.031,silence
0.014,-1.014,-0.005,silence
0.01,-1.012,-0.037,silence
-0.003,-1.01,-0.005,silence
0.019,-1.012,-0.029,silence
0.0,-1.011,-0.022,silence
0.004,-1.012,-0.017,silence
0.003,-1.007,-0.026,silence
-0.012,-1.003,-0.028,silence
-0.007,-1.01,-0.007,silence
-0.009,-1.005,-0.027,silence
-0.014,-1.003,-0.024,silence
0.003,-1.011,-0.014,silence
-0.007,-1.009,-0.041,silence
-0.004,-1.011,-0.013,silence
0.01,-1.013,-0.033,silence
-0.01,-1.009,-0.017,silence
0.01,-1.018,-0.01,silence
0.01,-1.014,-0.022,silence
0.002,-1.015,-0.03,silence
0.017,-1.018,-0.009,silence
0.013,-1.01,-0.043,silence
-0.002,-1.01,-0.005,silence
0.019,-1.013,-0.031,silence
-0.012,-1.007,-0.012,silence
0.008,-1.012,-0.021,silence
-0.006,-1.006,-0.026,silence
-0.006,-1.009,-0.033,silence
-0.002,-1.009,-0.006,silence
-0.002,-1.008,-0.046,silence
-0.016,-1.006,-0.011,silence
-0.004,-1.007,-0.029,silence
-0.009,-1.005,-0.026,silence
-0.01,-1.008,-0.016,silence
0.009,-1.013,-0.031,silence
-0.007,-1.008,-0.025,silence
0.009,-1.014,-0.013,silence
0.006,-1.013,-0.026,silence
0.0,-1.011,-0.023,silence
0.011,-1.016,-0.003,silence
0.009,-1.014,-0.034,silence
0.005,-1.014,-0.015,silence
0.022,-1.016,-0.036,silence
0.001,-1.011,-0.024,silence
0.012,-1.011,-0.021,silence
0.002,-1.005,-0.026,silence
-0.006,-1.007,-0.035,silence
-0.005,-1.007,0.0,silence
-0.001,-1.006,-0.043,silence
-0.016,-1.007,-0.012,silence
0.007,-1.009,-0.03,silence
-0.015,-1.005,-0.031,silence
-0.003,-1.009,-0.018,silence
-0.005,-1.007,-0.03,silence
-0.011,-1.007,-0.019,silence
0.006,-1.013,-0.007,silence
0.006,-1.013,-0.032,silence
0.003,-1.012,-0.016,silence
0.009,-1.017,-0.005,silence
0.012,-1.011,-0.035,silence
-0.004,-1.01,-0.011,silence
0.021,-1.017,-0.028,silence
-0.0,-1.012,-0.026,silence
0.015,-1.015,-0.023,silence
0.008,-1.012,-0.028,silence
0.002,-1.006,-0.04,silence
-0.001,-1.008,-0.009,silence
0.003,-1.004,-0.044,silence
-0.018,-1.006,-0.006,silence
0.006,-1.012,-0.034,silence
-0.019,-1.0,-0.022,silence
-0.0,-1.008,-0.029,silence
-0.004,-1.009,-0.031,silence
-0.005,-1.014,-0.007,silence
0.019,-1.014,-0.035,silence
-0.007,-1.009,-0.018,silence
0.021,-1.018,-0.021,silence
0.001,-1.011,-0.023,silence
0.006,-1.013,-0.025,silence
0.019,-1.016,-0.013,silence
0.01,-1.011,-0.034,silence
0.001,-1.011,-0.028,silence
0.007,-1.01,-0.013,silence
-0.003,-1.006,-0.039,silence
-0.01,-1.01,-0.009,silence
0.008,-1.006,-0.034,silence
-0.02,-1.005,-0.021,silence
0.003,-1.01,-0.021,silence
-0.012,-1.006,-0.029,silence
-0.009,-1.004,-0.024,silence
-0.004,-1.012,-0.029,steel
-0.025,-1.005,0.031,steel
0.008,-1.006,-0.033,steel
0.0,-1.007,-0.006,steel
0.013,-1.018,0.005,steel
-0.006,-1.012,-0.041,steel
0.016,-1.01,-0.047,steel
0.01,-1.012,-0.003,steel
0.02,-1.042,-0.027,steel
-0.007,-0.991,-0.007,steel
0.012,-0.982,-0.067,steel
-0.005,-1.086,-0.07,steel
-0.03,-0.946,0.011,steel
0.0,-0.944,-0.01,steel
0.008,-1.054,-0.036,steel
0.038,-1.118,-0.022,steel
0.035,-0.975,0.024,steel
-0.015,-1.012,-0.028,steel
-0.008,-1.045,-0.086,steel
-0.046,-0.905,-0.006,steel
-0.033,-0.954,-0.012,steel
0.04,-1.066,-0.051,steel
0.018,-1.05,0.024,steel
0.021,-1.017,-0.005,steel
-0.008,-1.019,-0.068,steel
-0.052,-0.985,-0.054,steel
-0.027,-0.922,-0.031,steel
0.005,-0.999,-0.004,steel
0.055,-1.084,-0.008,steel
0.048,-1.05,0.02,steel
0.012,-1.036,-0.013,steel
-0.016,-1.023,-0.074,steel
-0.051,-0.957,-0.058,steel
-0.033,-0.919,-0.014,steel
0.01,-1.015,-0.003,steel
0.061,-1.092,-0.017,steel
0.04,-1.047,0.016,steel
-0.003,-1.023,-0.024,steel
-0.029,-1.011,-0.072,steel
-0.044,-0.936,-0.052,steel
-0.042,-0.917,-0.006,steel
-0.002,-0.959,0.005,steel
0.042,-1.08,-0.006,steel
0.043,-1.089,0.014,steel
0.012,-1.014,-0.015,steel
-0.035,-0.992,-0.058,steel
-0.043,-0.98,-0.069,steel
-0.029,-0.923,-0.031,steel
0.013,-0.986,0.006,steel
0.056,-1.094,-0.008,steel
0.053,-1.09,0.006,steel
0.012,-1.025,-0.017,steel
-0.037,-0.99,-0.054,steel
-0.052,-0.967,-0.068,steel
-0.026,-0.925,-0.03,steel
0.013,-0.998,0.012,steel
0.051,-1.089,-0.005,steel
0.044,-1.076,0.004,steel
-0.005,-1.015,-0.021,steel
-0.044,-0.982,-0.064,steel
-0.066,-0.946,-0.052,steel
-0.026,-0.93,-0.04,steel
0.023,-1.009,0.004,steel
0.059,-1.101,0.023,steel
0.048,-1.078,0.011,steel
0.012,-1.036,-0.043,steel
-0.018,-1.023,-0.072,steel
-0.058,-0.936,-0.052,steel
-0.024,-0.908,-0.013,steel
0.018,-1.029,-0.014,steel
0.076,-1.102,-0.007,steel
0.052,-1.046,0.036,steel
0.009,-1.038,-0.033,steel
-0.028,-1.013,-0.076,steel
-0.07,-0.92,-0.051,steel
-0.026,-0.916,-0.013,steel
0.017,-1.049,-0.003,steel
0.064,-1.104,-0.012,steel
0.042,-1.029,0.025,steel
-0.009,-1.026,-0.037,steel
-0.03,-1.013,-0.075,steel
-0.071,-0.911,-0.043,steel
-0.023,-0.915,-0.019,steel
0.02,-1.05,0.001,steel
0.066,-1.114,0.011,steel
0.048,-1.028,0.021,steel
-0.014,-1.014,-0.043,steel
-0.035,-1.011,-0.081,steel
-0.047,-0.921,-0.03,steel
