year,month,day,hour,minute,second,atrack,xtrack,lat,lon,surf_alt,solar_zenith_angle,solar_azimuth_angle,surf_air_temp_masked,surf_temp_masked,surf_spec_hum_masked,h2o_vap_tot_masked,cloud_liquid_water_masked,atmosphere_mass_content_of_cloud_ice_masked
2013.0,4.0,2.0,1.0,4.0,55.0,107.0,5.0,27.7,19.5,236.53383,0.9802569518263168,-0.7623597755009339,1.012861847441974,0.7433670392283662,-1.0557750172573268,-0.23445452690798002,-1.3499906422595087,0.4051779601035511
2013.0,4.0,2.0,6.012411347517731,23.709726443768997,30.263677811550153,62.57497467071936,48.53470111448835,28.9,23.9,371.95308407292305,-0.09472120304301432,-0.11366064247251814,-0.741102930251272,-0.6558374099817648,-0.3196455043409145,-0.418240178008564,0.24266404367349947,0.18518492449673962
2013.0,4.0,2.0,6.012411347517731,23.709726443768997,30.263677811550153,62.57497467071936,48.53470111448835,29.7,22.6,371.95308407292305,-0.09472120304301432,-0.11366064247251814,-0.741102930251272,-0.6558374099817648,-0.3196455043409145,-0.418240178008564,0.24266404367349947,0.18518492449673962
2013.0,4.0,2.0,6.012411347517731,23.709726443768997,30.263677811550153,62.57497467071936,48.53470111448835,30.4,22.8,371.95308407292305,-0.09472120304301432,-0.11366064247251814,-0.741102930251272,-0.6558374099817648,-0.3196455043409145,-0.418240178008564,0.24266404367349947,0.18518492449673962
2013.0,4.0,2.0,6.012411347517731,23.709726443768997,30.263677811550153,62.57497467071936,48.53470111448835,30.7,22.0,371.95308407292305,-0.09472120304301432,-0.11366064247251814,-0.741102930251272,-0.6558374099817648,-0.3196455043409145,-0.418240178008564,0.24266404367349947,0.18518492449673962
2013.0,4.0,2.0,1.0,4.0,10.0,90.0,32.0,31.7,13.1,727.63354,1.0086556439654304,-1.2414059501947303,0.3397132541867577,-0.6240143559844807,-1.3920307390762177,-0.35115596526062043,-1.4909349033437722,0.5492699411075002
2013.0,4.0,2.0,6.5,13.0,21.0,94.0,48.5,31.8,7.1,142.73469,-0.12154262496029455,-0.5546099307318675,0.6361190977998407,0.14781205581925227,-0.5787506603000697,-0.44604885289541024,-0.008365258599808856,-0.3865892916587755
2013.0,4.0,2.0,6.012411347517731,23.709726443768997,30.263677811550153,62.57497467071936,48.53470111448835,31.8,10.3,371.95308407292305,-0.09472120304301432,-0.11366064247251814,-0.741102930251272,-0.6558374099817648,-0.3196455043409145,-0.418240178008564,0.24266404367349947,0.18518492449673962
2013.0,4.0,2.0,6.012411347517731,23.709726443768997,30.263677811550153,62.57497467071936,48.53470111448835,32.0,17.8,371.95308407292305,-0.09472120304301432,-0.11366064247251814,-0.741102930251272,-0.6558374099817648,-0.3196455043409145,-0.418240178008564,0.24266404367349947,0.18518492449673962
2013.0,4.0,2.0,6.012411347517731,23.709726443768997,30.263677811550153,62.57497467071936,48.53470111448835,32.5,-0.2,371.95308407292305,-0.09472120304301432,-0.11366064247251814,-0.741102930251272,-0.6558374099817648,-0.3196455043409145,-0.418240178008564,0.24266404367349947,0.18518492449673962
