x_acc,y_acc,z_acc,label
-0.036,-1.011,-0.053,silence
-0.039,-1.01,-0.055,silence
-0.036,-1.009,-0.053,silence
-0.037,-1.012,-0.052,silence
-0.036,-1.009,-0.054,silence
-0.037,-1.011,-0.055,silence
-0.036,-1.009,-0.057,silence
-0.038,-1.011,-0.056,silence
-0.038,-1.011,-0.056,silence
-0.036,-1.011,-0.053,silence
-0.037,-1.008,-0.056,silence
-0.039,-1.009,-0.057,silence
-0.038,-1.01,-0.055,silence
-0.037,-1.008,-0.054,silence
-0.037,-1.009,-0.054,silence
-0.037,-1.013,-0.053,silence
-0.036,-1.009,-0.053,silence
-0.036,-1.012,-0.053,silence
-0.038,-1.008,-0.055,silence
-0.037,-1.011,-0.055,silence
-0.036,-1.011,-0.054,silence
-0.037,-1.006,-0.054,silence
-0.035,-1.008,-0.057,silence
-0.039,-1.012,-0.054,silence
-0.038,-1.007,-0.057,silence
-0.036,-1.011,-0.056,silence
-0.036,-1.008,-0.055,silence
-0.038,-1.01,-0.056,silence
-0.036,-1.009,-0.053,silence
-0.038,-1.011,-0.054,silence
-0.035,-1.01,-0.053,silence
-0.039,-1.007,-0.054,silence
-0.036,-1.009,-0.055,silence
-0.037,-1.012,-0.053,silence
-0.036,-1.009,-0.055,silence
-0.036,-1.011,-0.054,silence
-0.038,-1.008,-0.051,silence
-0.036,-1.012,-0.06,silence
-0.036,-1.01,-0.052,silence
-0.037,-1.012,-0.053,silence
-0.037,-1.008,-0.055,silence
-0.037,-1.009,-0.051,silence
-0.034,-1.013,-0.049,silence
-0.033,-1.014,-0.035,silence
-0.034,-1.008,-0.058,silence
-0.038,-1.014,-0.05,silence
-0.036,-1.008,-0.056,silence
-0.038,-1.009,-0.054,silence
-0.036,-1.009,-0.049,silence
-0.041,-1.01,-0.062,silence
-0.036,-1.011,-0.058,silence
-0.039,-1.012,-0.058,silence
-0.035,-1.009,-0.06,silence
-0.036,-1.011,-0.047,silence
-0.038,-1.009,-0.063,silence
-0.042,-1.007,-0.052,silence
-0.038,-1.009,-0.054,silence
-0.038,-1.01,-0.058,silence
-0.035,-1.009,-0.047,silence
-0.04,-1.007,-0.047,silence
-0.037,-1.008,-0.06,silence
-0.04,-1.009,-0.056,silence
-0.038,-1.007,-0.057,silence
-0.037,-1.007,-0.06,silence
-0.037,-1.009,-0.051,silence
-0.035,-1.009,-0.064,silence
-0.038,-1.012,-0.053,silence
-0.035,-1.008,-0.059,silence
-0.039,-1.011,-0.045,silence
-0.035,-1.009,-0.057,silence
-0.038,-1.01,-0.052,silence
-0.035,-1.008,-0.055,silence
-0.037,-1.012,-0.058,silence
-0.038,-1.008,-0.058,silence
-0.038,-1.011,-0.055,silence
-0.035,-1.009,-0.058,silence
-0.038,-1.01,-0.053,silence
-0.037,-1.01,-0.057,silence
-0.037,-1.012,-0.051,silence
-0.038,-1.006,-0.053,silence
-0.036,-1.009,-0.056,silence
-0.036,-1.01,-0.051,silence
-0.035,-1.012,-0.055,silence
-0.037,-1.007,-0.057,silence
-0.039,-1.008,-0.052,silence
-0.035,-1.008,-0.057,silence
-0.038,-1.012,-0.054,silence
-0.037,-1.009,-0.056,silence
-0.038,-1.01,-0.057,silence
-0.036,-1.009,-0.055,silence
-0.038,-1.011,-0.054,silence
-0.037,-1.009,-0.055,silence
-0.036,-1.01,-0.052,silence
-0.038,-1.008,-0.055,silence
-0.037,-1.01,-0.051,silence
-0.037,-1.011,-0.05,silence
-0.038,-1.013,-0.055,silence
-0.037,-1.009,-0.052,silence
-0.037,-1.011,-0.054,silence
-0.038,-1.008,-0.057,silence
-0.037,-1.013,-0.052,silence
-0.038,-1.01,-0.059,silence
-0.037,-1.009,-0.055,silence
-0.042,-1.003,-0.085,silence
-0.04,-1.013,-0.001,silence
-0.031,-1.01,-0.067,silence
-0.041,-1.008,-0.056,silence
-0.033,-1.01,-0.041,silence
-0.037,-1.011,-0.052,silence
-0.037,-1.011,-0.063,silence
-0.036,-1.014,-0.053,silence
-0.033,-1.01,-0.065,silence
-0.038,-1.012,-0.057,silence
-0.037,-1.005,-0.059,silence
-0.038,-1.007,-0.034,silence
-0.035,-1.013,-0.049,silence
-0.037,-1.009,-0.074,silence
-0.034,-1.013,-0.043,silence
-0.039,-1.009,-0.065,silence
-0.039,-1.006,-0.059,silence
-0.038,-1.01,-0.048,silence
-0.036,-1.008,-0.056,silence
-0.037,-1.013,-0.056,silence
-0.037,-1.008,-0.06,silence
-0.037,-1.013,-0.048,silence
-0.036,-1.008,-0.051,silence
-0.037,-1.012,-0.058,silence
-0.036,-1.01,-0.055,silence
-0.04,-1.009,-0.053,silence
-0.04,-1.009,-0.054,silence
-0.037,-1.011,-0.054,silence
-0.038,-1.009,-0.05,silence
-0.038,-1.01,-0.055,silence
-0.038,-1.007,-0.054,silence
-0.036,-1.01,-0.046,silence
-0.037,-1.009,-0.057,silence
-0.036,-1.013,-0.048,silence
-0.035,-1.011,-0.054,silence
-0.036,-1.009,-0.06,silence
-0.037,-1.011,-0.057,silence
-0.038,-1.008,-0.059,silence
-0.038,-1.01,-0.055,silence
-0.036,-1.008,-0.054,silence
-0.038,-1.012,-0.053,silence
-0.036,-1.007,-0.053,silence
-0.036,-1.011,-0.052,silence
-0.036,-1.009,-0.053,silence
-0.036,-1.009,-0.054,silence
-0.038,-1.01,-0.056,silence
-0.038,-1.01,-0.055,silence
-0.039,-1.007,-0.058,silence
-0.038,-1.011,-0.056,silence
-0.036,-1.008,-0.056,silence
-0.038,-1.011,-0.054,silence
-0.034,-1.009,-0.054,silence
-0.038,-1.011,-0.054,silence
-0.036,-1.009,-0.054,silence
-0.038,-1.01,-0.054,silence
-0.037,-1.011,-0.05,silence
-0.037,-1.01,-0.053,silence
-0.036,-1.008,-0.053,silence
-0.036,-1.011,-0.053,silence
-0.036,-1.009,-0.056,silence
-0.037,-1.013,-0.056,silence
-0.038,-1.008,-0.055,silence
-0.04,-1.009,-0.056,silence
-0.037,-1.008,-0.057,silence
-0.035,-1.009,-0.054,silence
-0.035,-1.011,-0.056,silence
-0.036,-1.012,-0.054,silence
-0.038,-1.007,-0.055,silence
-0.036,-1.012,-0.052,silence
-0.035,-1.01,-0.053,silence
-0.037,-1.011,-0.052,silence
-0.038,-1.009,-0.053,silence
-0.038,-1.011,-0.056,silence
-0.038,-1.007,-0.056,silence
-0.039,-1.011,-0.054,silence
-0.039,-1.009,-0.052,silence
-0.037,-1.011,-0.056,silence
-0.037,-1.006,-0.059,silence
-0.037,-1.009,-0.054,silence
-0.035,-1.008,-0.055,silence
-0.035,-1.01,-0.054,silence
-0.038,-1.01,-0.052,silence
-0.036,-1.01,-0.051,silence
-0.036,-1.011,-0.054,silence
-0.038,-1.012,-0.051,silence
-0.038,-1.007,-0.054,silence
-0.037,-1.009,-0.054,silence
-0.037,-1.01,-0.056,silence
-0.037,-1.011,-0.056,silence
-0.037,-1.007,-0.054,silence
-0.036,-1.012,-0.054,silence
-0.036,-1.008,-0.055,silence
-0.037,-1.009,-0.052,silence
-0.037,-1.01,-0.054,silence
-0.037,-1.012,-0.053,silence
-0.036,-1.008,-0.055,silence
-0.037,-1.013,-0.052,silence
-0.036,-1.009,-0.055,silence
-0.038,-1.011,-0.053,silence
-0.037,-1.009,-0.054,silence
-0.038,-1.011,-0.056,silence
-0.038,-1.008,-0.056,silence
-0.04,-1.01,-0.056,silence
-0.036,-1.009,-0.056,silence
-0.037,-1.009,-0.055,silence
-0.037,-1.01,-0.055,silence
-0.038,-1.009,-0.055,silence
-0.036,-1.008,-0.058,silence
-0.036,-1.01,-0.051,silence
-0.033,-1.012,-0.052,silence
-0.036,-1.009,-0.039,silence
-0.037,-1.011,-0.048,silence
-0.037,-1.013,-0.053,silence
-0.037,-1.01,-0.033,silence
-0.037,-1.013,-0.049,silence
-0.036,-1.01,-0.039,silence
-0.036,-1.007,-0.043,silence
-0.034,-1.006,-0.097,silence
-0.031,-1.014,-0.031,silence
-0.034,-1.009,-0.031,silence
-0.033,-1.006,-0.103,silence
-0.038,-1.01,-0.063,silence
-0.039,-1.009,-0.005,silence
-0.036,-1.011,-0.059,silence
-0.039,-1.01,-0.088,silence
-0.036,-1.012,-0.038,silence
-0.033,-1.01,-0.042,silence
-0.035,-1.01,-0.081,silence
-0.044,-1.007,-0.047,silence
-0.038,-1.005,-0.044,silence
-0.038,-1.014,-0.072,silence
-0.03,-1.016,-0.035,silence
-0.033,-1.012,-0.023,aluminium
-0.031,-1.005,-0.098,aluminium
-0.037,-1.01,-0.069,aluminium
-0.036,-1.007,-0.013,aluminium
-0.037,-1.008,-0.043,aluminium
-0.039,-1.007,-0.086,aluminium
-0.04,-1.011,-0.049,aluminium
-0.034,-1.012,-0.025,aluminium
-0.036,-1.01,-0.082,aluminium
-0.042,-1.007,-0.06,aluminium
-0.043,-1.007,-0.034,aluminium
-0.036,-1.012,-0.072,aluminium
-0.034,-1.013,-0.045,aluminium
-0.032,-1.013,-0.018,aluminium
-0.029,-1.007,-0.08,aluminium
-0.035,-1.008,-0.092,aluminium
-0.039,-1.011,-0.014,aluminium
-0.038,-1.007,-0.026,aluminium
-0.042,-1.013,-0.09,aluminium
-0.036,-1.008,-0.063,aluminium
-0.033,-1.014,-0.014,aluminium
-0.03,-1.007,-0.078,aluminium
-0.042,-1.008,-0.061,aluminium
-0.033,-1.005,-0.045,aluminium
-0.035,-1.011,-0.064,aluminium
-0.043,-1.013,-0.051,aluminium
-0.036,-1.01,-0.026,aluminium
-0.042,-1.009,-0.061,aluminium
-0.037,-1.01,-0.102,aluminium
-0.036,-1.013,-0.032,aluminium
-0.034,-1.008,-0.073,aluminium
-0.037,-1.013,-0.067,aluminium
-0.042,-1.007,-0.041,aluminium
-0.038,-1.009,-0.059,aluminium
-0.032,-1.014,-0.06,aluminium
-0.034,-1.015,-0.024,aluminium
-0.034,-1.006,-0.058,aluminium
-0.037,-1.007,-0.108,aluminium
-0.036,-1.009,-0.037,aluminium
-0.035,-1.01,-0.007,aluminium
-0.039,-1.009,-0.074,aluminium
-0.039,-1.011,-0.081,aluminium
-0.033,-1.01,-0.025,aluminium
-0.035,-1.007,-0.053,aluminium
-0.033,-1.006,-0.075,aluminium
-0.043,-1.008,-0.045,aluminium
-0.036,-1.007,-0.052,aluminium
-0.037,-1.013,-0.068,aluminium
-0.031,-1.01,-0.024,aluminium
-0.034,-1.01,-0.041,aluminium
-0.035,-1.007,-0.105,aluminium
-0.039,-1.012,-0.057,aluminium
-0.034,-1.01,-0.007,aluminium
-0.042,-1.01,-0.065,aluminium
-0.034,-1.01,-0.085,aluminium
-0.035,-1.012,-0.031,aluminium
-0.03,-1.01,-0.048,aluminium
-0.038,-1.01,-0.074,aluminium
-0.044,-1.006,-0.05,aluminium
-0.04,-1.009,-0.044,aluminium
-0.038,-1.012,-0.073,aluminium
-0.031,-1.014,-0.036,aluminium
-0.032,-1.011,-0.028,aluminium
-0.034,-1.009,-0.097,aluminium
-0.036,-1.011,-0.073,aluminium
-0.039,-1.012,-0.005,aluminium
-0.034,-1.012,-0.052,aluminium
-0.041,-1.011,-0.089,aluminium
-0.034,-1.011,-0.041,aluminium
-0.034,-1.009,-0.029,aluminium
-0.035,-1.007,-0.085,aluminium
-0.044,-1.009,-0.049,aluminium
-0.04,-1.007,-0.037,aluminium
-0.037,-1.017,-0.075,aluminium
-0.033,-1.014,-0.046,aluminium
-0.034,-1.01,-0.019,aluminium
-0.031,-1.004,-0.1,aluminium
-0.036,-1.009,-0.075,aluminium
-0.038,-1.01,-0.012,aluminium
-0.037,-1.006,-0.035,aluminium
-0.041,-1.008,-0.085,aluminium
-0.036,-1.011,-0.053,aluminium
-0.034,-1.01,-0.02,aluminium
-0.033,-1.01,-0.082,aluminium
-0.041,-1.008,-0.053,aluminium
-0.04,-1.008,-0.037,aluminium
-0.034,-1.014,-0.073,aluminium
-0.031,-1.013,-0.026,aluminium
-0.031,-1.008,-0.029,aluminium
-0.035,-1.01,-0.099,aluminium
-0.037,-1.008,-0.066,aluminium
-0.036,-1.01,-0.026,aluminium
-0.034,-1.008,-0.092,aluminium
-0.042,-1.012,-0.047,aluminium
-0.036,-1.012,-0.028,aluminium
-0.034,-1.017,-0.047,aluminium
-0.036,-1.008,-0.054,aluminium
-0.035,-1.005,-0.059,aluminium
-0.039,-1.005,-0.094,aluminium
-0.036,-1.015,-0.042,aluminium
-0.034,-1.012,-0.028,aluminium
-0.034,-1.01,-0.056,aluminium
-0.038,-1.012,-0.058,aluminium
-0.034,-1.012,-0.05,aluminium
-0.033,-1.012,-0.042,aluminium
-0.036,-1.007,-0.048,aluminium
-0.037,-1.008,-0.071,aluminium
-0.035,-1.009,-0.061,aluminium
-0.039,-1.013,-0.049,aluminium
-0.034,-1.01,-0.055,aluminium
-0.044,-1.002,-0.064,aluminium
-0.041,-1.006,-0.009,aluminium
-0.042,-1.007,-0.092,aluminium
-0.036,-1.007,-0.082,aluminium
-0.039,-1.019,-0.028,aluminium
-0.035,-1.006,-0.03,aluminium
-0.026,-1.014,-0.067,aluminium
-0.032,-1.009,-0.06,aluminium
-0.042,-1.005,-0.064,aluminium
-0.037,-1.006,-0.083,aluminium
-0.038,-1.013,-0.084,aluminium
-0.031,-1.01,0.035,aluminium
-0.027,-1.01,-0.041,aluminium
-0.036,-1.007,-0.13,aluminium
-0.041,-1.009,-0.028,aluminium
-0.034,-1.009,-0.068,aluminium
-0.039,-1.01,-0.104,aluminium
-0.037,-1.014,0.007,aluminium
-0.027,-1.013,-0.0,aluminium
-0.02,-1.012,-0.095,aluminium
-0.03,-1.006,-0.056,aluminium
-0.036,-0.999,-0.048,aluminium
-0.043,-1.007,-0.117,aluminium
-0.043,-1.012,-0.038,aluminium
-0.037,-1.016,0.035,aluminium
-0.025,-1.005,-0.046,aluminium
-0.038,-1.007,-0.11,aluminium
-0.036,-1.004,-0.051,aluminium
-0.043,-1.004,-0.149,aluminium
-0.036,-1.015,-0.01,aluminium
-0.034,-1.012,-0.026,aluminium
-0.04,-1.008,-0.08,aluminium
-0.035,-1.016,-0.085,aluminium
-0.038,-1.005,-0.051,aluminium
-0.042,-1.004,-0.073,aluminium
-0.035,-1.011,-0.059,aluminium
-0.04,-1.011,-0.043,aluminium
-0.031,-1.015,0.019,aluminium
-0.032,-1.008,-0.092,aluminium
-0.033,-1.01,-0.1,aluminium
-0.035,-1.011,-0.028,aluminium
-0.034,-1.007,-0.078,aluminium
-0.039,-1.013,-0.055,aluminium
-0.037,-1.012,-0.009,aluminium
-0.039,-1.011,-0.053,aluminium
-0.027,-1.009,-0.093,aluminium
-0.039,-1.007,-0.032,aluminium
-0.035,-1.004,-0.057,aluminium
-0.039,-1.007,-0.079,aluminium
-0.038,-1.013,-0.035,aluminium
-0.029,-1.012,0.012,aluminium
-0.03,-1.008,-0.071,aluminium
-0.033,-1.01,-0.111,aluminium
-0.037,-1.007,-0.045,aluminium
-0.036,-1.007,-0.054,aluminium
-0.033,-1.01,-0.06,aluminium
-0.039,-1.011,-0.021,aluminium
-0.031,-1.01,-0.041,aluminium
-0.03,-1.009,-0.09,aluminium
-0.032,-1.01,-0.054,aluminium
-0.035,-1.006,-0.034,aluminium
-0.037,-1.001,-0.096,aluminium
-0.04,-1.014,-0.05,aluminium
-0.029,-1.01,0.011,aluminium
-0.037,-1.013,-0.049,aluminium
-0.035,-1.008,-0.116,aluminium
-0.034,-1.006,-0.061,aluminium
-0.03,-1.012,-0.054,aluminium
-0.033,-1.009,-0.054,aluminium
-0.037,-1.005,-0.035,aluminium
-0.037,-1.004,-0.026,aluminium
-0.041,-1.013,-0.066,aluminium
-0.035,-1.01,0.011,aluminium
-0.031,-1.013,-0.027,aluminium
-0.033,-1.005,-0.11,aluminium
-0.035,-1.012,-0.067,aluminium
-0.037,-1.003,-0.041,aluminium
-0.032,-1.009,-0.062,aluminium
-0.037,-1.012,-0.04,aluminium
-0.037,-1.008,-0.027,aluminium
-0.032,-1.009,-0.077,aluminium
-0.031,-1.011,-0.074,aluminium
-0.038,-1.006,-0.02,aluminium
-0.039,-1.004,-0.075,aluminium
-0.042,-1.006,-0.076,aluminium
-0.036,-1.014,-0.007,aluminium
-0.032,-1.012,-0.006,aluminium
-0.03,-1.01,-0.105,aluminium
-0.036,-1.005,-0.083,aluminium
-0.035,-1.007,-0.043,aluminium
-0.033,-1.01,-0.06,aluminium
-0.038,-1.011,-0.05,aluminium
-0.038,-1.008,-0.016,aluminium
-0.034,-1.01,-0.066,aluminium
-0.032,-1.005,-0.085,aluminium
-0.034,-1.011,-0.031,aluminium
-0.039,-1.001,-0.061,aluminium
-0.041,-1.006,-0.087,aluminium
-0.034,-1.01,-0.028,aluminium
-0.03,-1.01,0.004,aluminium
-0.026,-1.011,-0.082,aluminium
-0.036,-1.009,-0.102,aluminium
-0.038,-1.009,-0.04,aluminium
-0.035,-1.008,-0.061,aluminium
-0.035,-1.01,-0.051,aluminium
-0.038,-1.014,-0.017,aluminium
-0.037,-1.01,-0.052,aluminium
-0.03,-1.011,-0.091,aluminium
-0.033,-1.007,-0.04,aluminium
-0.038,-1.004,-0.047,aluminium
-0.035,-1.005,-0.091,aluminium
-0.042,-1.015,-0.046,aluminium
-0.028,-1.01,0.013,aluminium
-0.031,-1.013,-0.058,aluminium
-0.035,-1.007,-0.111,aluminium
-0.038,-1.012,-0.053,aluminium
-0.034,-1.008,-0.046,aluminium
-0.038,-1.009,-0.058,aluminium
-0.036,-1.011,-0.027,aluminium
-0.036,-1.01,-0.037,aluminium
-0.028,-1.01,-0.096,aluminium
-0.034,-1.012,-0.053,aluminium
-0.036,-1.004,-0.033,aluminium
-0.041,-1.004,-0.087,aluminium
-0.041,-1.008,-0.063,aluminium
-0.034,-1.013,0.009,aluminium
-0.03,-1.012,-0.031,aluminium
-0.031,-1.008,-0.11,aluminium
-0.034,-1.009,-0.077,aluminium
-0.041,-1.008,-0.034,aluminium
-0.032,-1.007,-0.068,aluminium
-0.036,-1.007,-0.055,aluminium
-0.039,-1.012,-0.017,aluminium
-0.036,-1.012,-0.027,aluminium
-0.031,-1.013,-0.085,aluminium
-0.031,-1.009,-0.077,aluminium
-0.037,-1.003,-0.046,aluminium
-0.037,-1.007,-0.065,aluminium
-0.034,-1.007,-0.086,aluminium
-0.036,-1.015,-0.023,aluminium
-0.029,-1.013,-0.023,aluminium
-0.039,-1.014,-0.064,aluminium
-0.036,-1.01,-0.081,aluminium
-0.032,-1.008,-0.051,aluminium
-0.034,-1.006,-0.049,aluminium
-0.036,-1.008,-0.057,aluminium
-0.036,-1.008,-0.056,aluminium
-0.038,-1.006,-0.05,aluminium
-0.034,-1.012,-0.057,aluminium
-0.036,-1.009,-0.045,aluminium
-0.032,-1.012,-0.056,aluminium
-0.036,-1.007,-0.054,aluminium
-0.027,-1.016,-0.05,aluminium
-0.052,-1.001,-0.092,aluminium
-0.037,-1.015,-0.089,aluminium
-0.035,-1.013,-0.063,aluminium
-0.033,-1.012,-0.05,aluminium
-0.029,-1.011,-0.013,aluminium
-0.031,-1.012,-0.106,aluminium
-0.037,-1.007,-0.072,aluminium
-0.045,-1.005,-0.021,aluminium
-0.04,-1.003,-0.13,aluminium
-0.038,-1.015,-0.097,aluminium
-0.033,-1.012,0.025,aluminium
-0.024,-1.014,-0.027,aluminium
-0.03,-1.009,-0.105,aluminium
-0.037,-1.009,-0.05,aluminium
-0.032,-1.007,-0.029,aluminium
-0.034,-1.007,-0.099,aluminium
-0.04,-1.006,-0.063,aluminium
-0.036,-1.01,0.007,aluminium
-0.027,-1.006,-0.038,aluminium
-0.03,-1.009,-0.082,aluminium
-0.038,-1.007,-0.015,aluminium
-0.039,-1.005,-0.068,aluminium
-0.037,-1.007,-0.113,aluminium
-0.035,-1.011,-0.078,aluminium
-0.031,-1.015,-0.027,aluminium
-0.03,-1.013,-0.009,aluminium
-0.031,-1.005,-0.122,aluminium
-0.04,-1.008,-0.078,aluminium
-0.036,-1.012,-0.006,aluminium
-0.038,-1.007,-0.038,aluminium
-0.037,-1.011,-0.094,aluminium
-0.042,-1.01,-0.041,aluminium
-0.037,-1.011,-0.04,aluminium
-0.031,-1.009,-0.074,aluminium
-0.028,-1.009,-0.052,aluminium
-0.033,-1.007,-0.044,aluminium
-0.035,-1.006,-0.08,aluminium
-0.04,-1.006,-0.041,aluminium
-0.032,-1.008,-0.026,aluminium
-0.039,-1.008,-0.089,aluminium
-0.037,-1.009,-0.074,aluminium
-0.035,-1.012,-0.019,aluminium
-0.03,-1.006,-0.065,aluminium
-0.039,-1.01,-0.059,aluminium
-0.042,-1.003,-0.039,aluminium
-0.036,-1.011,-0.067,aluminium
-0.031,-1.011,-0.053,aluminium
-0.029,-1.013,0.0,aluminium
-0.031,-1.008,-0.072,aluminium
-0.036,-1.005,-0.11,aluminium
-0.042,-1.01,-0.029,aluminium
-0.034,-1.008,-0.008,aluminium
-0.037,-1.009,-0.079,aluminium
-0.039,-1.01,-0.077,aluminium
-0.037,-1.009,-0.027,aluminium
-0.031,-1.01,-0.06,aluminium
-0.036,-1.009,-0.067,aluminium
-0.043,-1.008,-0.038,aluminium
-0.038,-1.009,-0.06,aluminium
-0.033,-1.013,-0.068,aluminium
-0.028,-1.016,-0.007,aluminium
-0.028,-1.009,-0.05,aluminium
-0.033,-1.005,-0.12,aluminium
-0.04,-1.012,-0.052,aluminium
-0.037,-1.006,0.008,aluminium
-0.038,-1.009,-0.075,aluminium
-0.039,-1.009,-0.091,aluminium
-0.034,-1.012,-0.023,aluminium
-0.03,-1.011,-0.043,aluminium
-0.033,-1.008,-0.066,aluminium
-0.041,-1.004,-0.039,aluminium
-0.037,-1.006,-0.049,aluminium
-0.034,-1.01,-0.073,aluminium
-0.028,-1.015,-0.02,aluminium
-0.032,-1.006,-0.03,aluminium
-0.034,-1.008,-0.108,aluminium
-0.04,-1.007,-0.069,aluminium
-0.037,-1.012,-0.006,aluminium
-0.036,-1.009,-0.047,aluminium
-0.038,-1.01,-0.097,aluminium
-0.037,-1.01,-0.044,aluminium
-0.028,-1.01,-0.036,aluminium
-0.033,-1.007,-0.072,aluminium
-0.039,-1.011,-0.049,aluminium
-0.043,-1.003,-0.034,aluminium
-0.033,-1.013,-0.078,aluminium
-0.034,-1.011,-0.037,aluminium
-0.028,-1.013,-0.006,aluminium
-0.032,-1.006,-0.088,aluminium
-0.036,-1.008,-0.091,aluminium
-0.036,-1.012,-0.017,aluminium
-0.034,-1.012,-0.024,aluminium
-0.038,-1.008,-0.1,aluminium
-0.036,-1.012,-0.063,aluminium
-0.033,-1.009,-0.028,aluminium
-0.031,-1.009,-0.073,aluminium
-0.039,-1.007,-0.052,aluminium
-0.043,-1.007,-0.036,aluminium
-0.037,-1.009,-0.068,aluminium
-0.03,-1.012,-0.057,aluminium
-0.029,-1.012,-0.008,aluminium
-0.032,-1.007,-0.067,aluminium
-0.031,-1.005,-0.11,aluminium
-0.036,-1.013,-0.037,aluminium
-0.037,-1.005,-0.004,aluminium
-0.037,-1.014,-0.094,aluminium
-0.045,-1.009,-0.071,aluminium
-0.034,-1.01,-0.022,aluminium
-0.03,-1.01,-0.046,aluminium
-0.028,-1.006,-0.068,aluminium
-0.034,-1.005,-0.048,aluminium
-0.035,-1.009,-0.106,aluminium
-0.039,-1.013,-0.019,aluminium
-0.031,-1.007,-0.006,aluminium
-0.038,-1.009,-0.077,aluminium
-0.041,-1.008,-0.077,aluminium
-0.034,-1.012,-0.044,aluminium
-0.032,-1.008,-0.049,aluminium
-0.035,-1.009,-0.034,aluminium
-0.036,-1.003,-0.076,aluminium
-0.033,-1.009,-0.078,aluminium
-0.033,-1.011,-0.034,aluminium
-0.031,-1.012,-0.037,aluminium
-0.033,-1.011,-0.054,aluminium
-0.036,-1.008,-0.057,aluminium
-0.036,-1.006,-0.051,aluminium
-0.037,-1.009,-0.06,aluminium
-0.037,-1.008,-0.053,aluminium
-0.033,-1.011,-0.056,aluminium
-0.035,-1.01,-0.054,aluminium
-0.041,-1.009,-0.082,aluminium
-0.034,-1.008,-0.018,aluminium
-0.033,-1.009,-0.081,aluminium
-0.035,-1.01,-0.084,aluminium
-0.026,-1.016,0.036,aluminium
-0.028,-1.004,-0.06,aluminium
-0.033,-1.008,-0.125,aluminium
-0.034,-1.013,0.016,aluminium
-0.034,-1.004,-0.101,aluminium
-0.038,-1.014,-0.078,aluminium
-0.04,-1.014,0.03,aluminium
-0.027,-1.009,-0.039,aluminium
-0.03,-1.015,-0.084,aluminium
-0.035,-1.006,-0.052,aluminium
-0.036,-1.004,-0.058,aluminium
-0.037,-1.007,-0.127,aluminium
-0.04,-1.016,-0.023,aluminium
-0.033,-1.012,0.041,aluminium
-0.025,-1.01,-0.089,aluminium
-0.034,-1.005,-0.1,aluminium
-0.035,-1.006,-0.027,aluminium
-0.037,-1.009,-0.073,aluminium
-0.043,-1.015,-0.087,aluminium
