x_acc,y_acc,z_acc,label
-0.053,0.671,-0.752,silence
-0.052,0.669,-0.751,silence
-0.05,0.671,-0.751,silence
-0.053,0.672,-0.752,silence
-0.054,0.67,-0.751,silence
-0.053,0.668,-0.752,silence
-0.049,0.673,-0.751,silence
-0.057,0.664,-0.747,silence
-0.052,0.668,-0.75,silence
-0.052,0.668,-0.751,silence
-0.054,0.668,-0.751,silence
-0.053,0.67,-0.751,silence
-0.052,0.667,-0.75,silence
-0.051,0.67,-0.747,silence
-0.05,0.666,-0.754,silence
-0.05,0.671,-0.75,silence
-0.051,0.671,-0.75,silence
-0.05,0.672,-0.751,silence
-0.053,0.671,-0.749,silence
-0.054,0.667,-0.748,silence
-0.052,0.67,-0.748,silence
-0.052,0.669,-0.747,silence
-0.053,0.669,-0.749,silence
-0.051,0.668,-0.75,silence
-0.054,0.668,-0.748,silence
-0.05,0.671,-0.752,silence
-0.049,0.669,-0.75,silence
-0.048,0.671,-0.751,silence
-0.052,0.671,-0.753,silence
-0.052,0.669,-0.751,silence
-0.053,0.669,-0.75,silence
-0.052,0.669,-0.749,silence
-0.052,0.669,-0.749,silence
-0.05,0.672,-0.748,silence
-0.052,0.664,-0.75,silence
-0.051,0.666,-0.752,silence
-0.052,0.672,-0.748,silence
-0.051,0.67,-0.75,silence
-0.052,0.669,-0.75,silence
-0.052,0.67,-0.75,silence
-0.053,0.669,-0.75,silence
-0.05,0.671,-0.749,silence
-0.052,0.67,-0.748,silence
-0.05,0.673,-0.748,silence
-0.051,0.667,-0.751,silence
-0.052,0.672,-0.749,silence
-0.05,0.671,-0.753,silence
-0.051,0.672,-0.746,silence
-0.051,0.671,-0.751,silence
-0.051,0.675,-0.755,silence
-0.05,0.672,-0.749,silence
-0.053,0.668,-0.75,silence
-0.052,0.671,-0.75,silence
-0.051,0.67,-0.749,silence
-0.052,0.672,-0.749,silence
-0.052,0.67,-0.75,silence
-0.05,0.668,-0.749,silence
-0.051,0.67,-0.751,silence
-0.051,0.672,-0.75,silence
-0.052,0.668,-0.749,silence
-0.052,0.668,-0.752,silence
-0.054,0.667,-0.751,silence
-0.052,0.671,-0.751,silence
-0.05,0.671,-0.749,silence
-0.049,0.672,-0.751,silence
-0.051,0.668,-0.75,silence
-0.053,0.668,-0.749,silence
-0.051,0.672,-0.752,silence
-0.054,0.669,-0.751,silence
-0.052,0.669,-0.751,silence
-0.05,0.672,-0.75,silence
-0.054,0.665,-0.749,silence
-0.051,0.669,-0.75,silence
-0.054,0.671,-0.75,silence
-0.053,0.672,-0.751,silence
-0.048,0.669,-0.753,silence
-0.052,0.67,-0.75,silence
-0.053,0.669,-0.749,silence
-0.052,0.67,-0.75,silence
-0.05,0.672,-0.749,silence
-0.051,0.673,-0.749,silence
-0.05,0.668,-0.75,silence
-0.051,0.67,-0.75,silence
-0.052,0.669,-0.751,silence
-0.053,0.67,-0.751,silence
-0.052,0.668,-0.749,silence
-0.051,0.67,-0.75,silence
-0.051,0.671,-0.748,silence
-0.052,0.665,-0.751,silence
-0.053,0.671,-0.749,silence
-0.05,0.67,-0.748,silence
-0.051,0.672,-0.75,silence
-0.051,0.672,-0.751,silence
-0.051,0.671,-0.75,silence
-0.052,0.672,-0.748,silence
-0.052,0.672,-0.75,silence
-0.05,0.67,-0.75,silence
-0.048,0.671,-0.75,silence
-0.054,0.666,-0.749,silence
-0.052,0.672,-0.751,silence
-0.052,0.668,-0.75,silence
-0.049,0.673,-0.75,silence
-0.049,0.671,-0.749,silence
-0.053,0.668,-0.749,silence
-0.052,0.669,-0.752,silence
-0.051,0.67,-0.75,silence
-0.052,0.669,-0.751,silence
-0.049,0.671,-0.749,silence
-0.049,0.667,-0.749,silence
-0.052,0.671,-0.752,silence
-0.051,0.668,-0.751,silence
-0.05,0.672,-0.753,silence
-0.051,0.668,-0.75,silence
-0.05,0.668,-0.751,silence
-0.051,0.67,-0.75,silence
-0.053,0.668,-0.749,silence
-0.05,0.669,-0.75,silence
-0.052,0.667,-0.751,silence
-0.05,0.671,-0.75,silence
-0.052,0.667,-0.75,silence
-0.051,0.669,-0.75,silence
-0.053,0.669,-0.749,silence
-0.049,0.672,-0.749,silence
-0.049,0.67,-0.75,silence
-0.05,0.671,-0.751,silence
-0.054,0.667,-0.75,silence
-0.051,0.671,-0.752,silence
-0.051,0.67,-0.75,silence
-0.051,0.67,-0.751,silence
-0.049,0.671,-0.752,silence
-0.05,0.67,-0.75,silence
-0.05,0.669,-0.749,silence
-0.05,0.671,-0.751,silence
-0.05,0.67,-0.752,silence
-0.052,0.673,-0.752,silence
-0.055,0.667,-0.75,silence
-0.051,0.67,-0.749,silence
-0.049,0.67,-0.752,silence
-0.051,0.672,-0.752,silence
-0.05,0.67,-0.752,silence
-0.051,0.668,-0.75,silence
-0.048,0.67,-0.75,silence
-0.052,0.67,-0.75,silence
-0.054,0.669,-0.751,silence
-0.051,0.672,-0.751,silence
-0.05,0.667,-0.75,silence
-0.049,0.671,-0.748,silence
-0.052,0.671,-0.748,silence
-0.051,0.672,-0.75,silence
-0.051,0.668,-0.752,silence
-0.049,0.67,-0.746,silence
-0.05,0.671,-0.749,silence
-0.051,0.666,-0.719,silence
-0.05,0.671,-0.751,silence
-0.053,0.669,-0.749,silence
-0.052,0.672,-0.751,silence
-0.053,0.669,-0.75,silence
-0.053,0.668,-0.749,silence
-0.052,0.67,-0.751,silence
-0.05,0.673,-0.748,silence
-0.052,0.672,-0.75,silence
-0.051,0.671,-0.747,silence
-0.05,0.669,-0.751,silence
-0.051,0.671,-0.75,silence
-0.052,0.671,-0.75,silence
-0.052,0.668,-0.748,silence
-0.053,0.669,-0.75,silence
-0.052,0.67,-0.749,silence
-0.051,0.673,-0.752,silence
-0.051,0.672,-0.749,silence
-0.051,0.669,-0.75,silence
-0.051,0.672,-0.749,aluminium
-0.052,0.667,-0.749,aluminium
-0.05,0.672,-0.75,aluminium
-0.05,0.667,-0.751,aluminium
-0.047,0.671,-0.75,aluminium
-0.053,0.67,-0.751,aluminium
-0.053,0.668,-0.751,aluminium
-0.053,0.669,-0.751,aluminium
-0.051,0.671,-0.75,aluminium
-0.049,0.669,-0.749,aluminium
-0.051,0.672,-0.75,aluminium
-0.053,0.666,-0.749,aluminium
-0.051,0.671,-0.75,aluminium
-0.052,0.669,-0.75,aluminium
-0.051,0.67,-0.748,aluminium
-0.052,0.671,-0.751,aluminium
-0.054,0.668,-0.746,aluminium
-0.053,0.669,-0.72,aluminium
-0.051,0.663,-0.751,aluminium
-0.051,0.674,-0.749,aluminium
-0.048,0.675,-0.752,aluminium
-0.047,0.673,-0.752,aluminium
-0.058,0.667,-0.749,aluminium
-0.05,0.665,-0.753,aluminium
-0.056,0.666,-0.755,aluminium
-0.056,0.675,-0.747,aluminium
-0.043,0.673,-0.753,aluminium
-0.052,0.67,-0.747,aluminium
-0.05,0.668,-0.747,aluminium
-0.051,0.674,-0.748,aluminium
-0.054,0.669,-0.746,aluminium
-0.047,0.672,-0.749,aluminium
-0.049,0.679,-0.759,aluminium
-0.051,0.67,-0.746,aluminium
-0.048,0.666,-0.751,aluminium
-0.06,0.67,-0.749,aluminium
-0.055,0.673,-0.747,aluminium
-0.046,0.673,-0.752,aluminium
-0.05,0.672,-0.753,aluminium
-0.048,0.67,-0.748,aluminium
-0.05,0.669,-0.749,aluminium
-0.058,0.668,-0.751,aluminium
-0.052,0.667,-0.748,aluminium
-0.047,0.667,-0.754,aluminium
-0.047,0.67,-0.752,aluminium
-0.048,0.67,-0.749,aluminium
-0.05,0.669,-0.75,aluminium
-0.054,0.669,-0.752,aluminium
-0.047,0.664,-0.75,aluminium
-0.056,0.669,-0.752,aluminium
-0.057,0.667,-0.747,aluminium
-0.045,0.672,-0.752,aluminium
-0.047,0.673,-0.751,aluminium
-0.056,0.672,-0.748,aluminium
-0.056,0.667,-0.748,aluminium
-0.055,0.672,-0.748,aluminium
-0.055,0.67,-0.753,aluminium
-0.059,0.673,-0.748,aluminium
-0.047,0.67,-0.75,aluminium
-0.043,0.675,-0.752,aluminium
-0.046,0.671,-0.748,aluminium
-0.052,0.672,-0.745,aluminium
-0.054,0.665,-0.746,aluminium
-0.057,0.671,-0.745,aluminium
-0.043,0.673,-0.755,aluminium
-0.051,0.671,-0.745,aluminium
-0.048,0.671,-0.75,aluminium
-0.057,0.674,-0.75,aluminium
-0.058,0.664,-0.749,aluminium
-0.053,0.672,-0.746,aluminium
-0.049,0.673,-0.755,aluminium
-0.048,0.674,-0.749,aluminium
-0.052,0.671,-0.746,aluminium
-0.058,0.671,-0.746,aluminium
-0.054,0.668,-0.748,aluminium
-0.046,0.672,-0.75,aluminium
-0.046,0.671,-0.756,aluminium
-0.046,0.67,-0.749,aluminium
-0.053,0.668,-0.752,aluminium
-0.054,0.671,-0.752,aluminium
-0.06,0.668,-0.749,aluminium
-0.045,0.672,-0.754,aluminium
-0.046,0.67,-0.751,aluminium
-0.048,0.669,-0.749,aluminium
-0.052,0.671,-0.749,aluminium
-0.051,0.665,-0.75,aluminium
-0.054,0.673,-0.747,aluminium
-0.042,0.675,-0.752,aluminium
-0.048,0.67,-0.75,aluminium
-0.049,0.67,-0.749,aluminium
-0.047,0.677,-0.751,aluminium
-0.047,0.668,-0.75,aluminium
-0.052,0.671,-0.751,aluminium
-0.053,0.665,-0.759,aluminium
-0.057,0.671,-0.748,aluminium
-0.045,0.67,-0.754,aluminium
-0.048,0.671,-0.748,aluminium
-0.049,0.668,-0.748,aluminium
-0.061,0.672,-0.748,aluminium
-0.058,0.667,-0.749,aluminium
-0.055,0.669,-0.748,aluminium
-0.046,0.671,-0.754,aluminium
-0.045,0.675,-0.748,aluminium
-0.049,0.672,-0.746,aluminium
-0.059,0.672,-0.749,aluminium
-0.055,0.663,-0.746,aluminium
-0.047,0.672,-0.747,aluminium
-0.046,0.674,-0.754,aluminium
-0.047,0.671,-0.75,aluminium
-0.051,0.671,-0.753,aluminium
-0.057,0.664,-0.752,aluminium
-0.059,0.666,-0.747,aluminium
-0.048,0.668,-0.752,aluminium
-0.043,0.672,-0.75,aluminium
-0.049,0.667,-0.749,aluminium
-0.052,0.67,-0.749,aluminium
-0.054,0.664,-0.75,aluminium
-0.055,0.675,-0.747,aluminium
-0.042,0.675,-0.751,aluminium
-0.045,0.674,-0.749,aluminium
-0.05,0.662,-0.749,aluminium
-0.053,0.674,-0.75,aluminium
-0.057,0.667,-0.749,aluminium
-0.057,0.671,-0.748,aluminium
-0.047,0.669,-0.751,aluminium
-0.052,0.672,-0.746,aluminium
-0.043,0.674,-0.749,aluminium
-0.047,0.664,-0.74,aluminium
-0.049,0.673,-0.753,aluminium
-0.055,0.679,-0.747,aluminium
-0.047,0.672,-0.754,aluminium
-0.054,0.663,-0.749,aluminium
-0.051,0.664,-0.748,aluminium
-0.048,0.677,-0.753,aluminium
-0.052,0.675,-0.747,aluminium
-0.052,0.672,-0.751,aluminium
-0.046,0.671,-0.748,aluminium
-0.055,0.665,-0.751,aluminium
-0.044,0.673,-0.749,aluminium
-0.052,0.673,-0.748,aluminium
-0.05,0.674,-0.75,aluminium
-0.05,0.67,-0.755,aluminium
-0.054,0.667,-0.746,aluminium
-0.051,0.668,-0.752,aluminium
-0.051,0.673,-0.75,aluminium
-0.049,0.669,-0.752,aluminium
-0.053,0.669,-0.747,aluminium
-0.048,0.667,-0.749,aluminium
-0.048,0.673,-0.748,aluminium
-0.052,0.669,-0.749,aluminium
-0.053,0.669,-0.751,aluminium
-0.05,0.673,-0.75,aluminium
-0.051,0.67,-0.75,aluminium
-0.055,0.671,-0.744,aluminium
-0.047,0.671,-0.755,aluminium
-0.054,0.676,-0.745,aluminium
-0.05,0.679,-0.751,aluminium
-0.05,0.676,-0.753,aluminium
-0.055,0.664,-0.751,aluminium
-0.05,0.668,-0.753,aluminium
-0.054,0.668,-0.748,aluminium
-0.054,0.67,-0.753,aluminium
-0.049,0.67,-0.752,aluminium
-0.046,0.676,-0.747,aluminium
-0.05,0.675,-0.748,aluminium
-0.051,0.675,-0.752,aluminium
-0.058,0.666,-0.749,aluminium
-0.052,0.666,-0.752,aluminium
-0.041,0.673,-0.75,aluminium
-0.053,0.671,-0.75,aluminium
-0.05,0.671,-0.754,aluminium
-0.047,0.672,-0.75,aluminium
-0.058,0.663,-0.749,aluminium
-0.048,0.664,-0.752,aluminium
-0.043,0.667,-0.753,aluminium
-0.055,0.675,-0.746,aluminium
-0.045,0.673,-0.753,aluminium
-0.055,0.672,-0.752,aluminium
-0.056,0.668,-0.744,aluminium
-0.045,0.67,-0.75,aluminium
-0.047,0.679,-0.751,aluminium
-0.053,0.673,-0.75,aluminium
-0.05,0.671,-0.751,aluminium
-0.059,0.663,-0.747,aluminium
-0.057,0.669,-0.745,aluminium
-0.038,0.677,-0.755,aluminium
-0.047,0.677,-0.749,aluminium
-0.054,0.666,-0.745,aluminium
-0.053,0.669,-0.751,aluminium
-0.058,0.663,-0.748,aluminium
-0.051,0.672,-0.748,aluminium
-0.037,0.678,-0.754,aluminium
-0.05,0.675,-0.749,aluminium
-0.051,0.666,-0.75,aluminium
-0.06,0.666,-0.752,aluminium
-0.054,0.662,-0.746,aluminium
-0.052,0.671,-0.749,aluminium
-0.057,0.667,-0.756,aluminium
-0.05,0.675,-0.747,aluminium
-0.039,0.677,-0.755,aluminium
-0.05,0.675,-0.748,aluminium
-0.053,0.665,-0.749,aluminium
-0.057,0.672,-0.75,aluminium
-0.059,0.665,-0.749,aluminium
-0.047,0.671,-0.746,aluminium
-0.044,0.677,-0.759,aluminium
-0.055,0.67,-0.745,aluminium
-0.05,0.662,-0.746,aluminium
-0.056,0.673,-0.751,aluminium
-0.053,0.671,-0.748,aluminium
-0.04,0.67,-0.75,aluminium
-0.047,0.674,-0.756,aluminium
-0.053,0.675,-0.747,aluminium
-0.049,0.667,-0.753,aluminium
-0.06,0.668,-0.75,aluminium
-0.056,0.668,-0.744,aluminium
-0.039,0.672,-0.754,aluminium
-0.046,0.677,-0.751,aluminium
-0.052,0.669,-0.745,aluminium
-0.051,0.669,-0.751,aluminium
-0.056,0.667,-0.747,aluminium
-0.054,0.67,-0.748,aluminium
-0.035,0.675,-0.752,aluminium
-0.05,0.673,-0.748,aluminium
-0.053,0.67,-0.748,aluminium
-0.053,0.672,-0.75,aluminium
-0.062,0.663,-0.75,aluminium
-0.051,0.669,-0.75,aluminium
-0.039,0.678,-0.754,aluminium
-0.054,0.675,-0.748,aluminium
-0.036,0.668,-0.747,aluminium
-0.05,0.675,-0.752,aluminium
-0.054,0.669,-0.748,aluminium
-0.055,0.67,-0.749,aluminium
-0.057,0.663,-0.75,aluminium
-0.047,0.675,-0.749,aluminium
-0.039,0.676,-0.756,aluminium
-0.053,0.676,-0.746,aluminium
-0.055,0.661,-0.746,aluminium
-0.056,0.674,-0.751,aluminium
-0.055,0.671,-0.749,aluminium
-0.044,0.67,-0.748,aluminium
-0.046,0.677,-0.754,aluminium
-0.053,0.671,-0.747,aluminium
-0.05,0.665,-0.748,aluminium
-0.059,0.668,-0.753,aluminium
-0.057,0.665,-0.746,aluminium
-0.039,0.671,-0.754,aluminium
-0.045,0.675,-0.754,aluminium
-0.054,0.671,-0.749,aluminium
-0.05,0.666,-0.75,aluminium
-0.055,0.669,-0.748,aluminium
-0.055,0.672,-0.745,aluminium
-0.039,0.674,-0.753,aluminium
-0.048,0.673,-0.749,aluminium
-0.056,0.67,-0.746,aluminium
-0.051,0.67,-0.752,aluminium
-0.061,0.663,-0.751,aluminium
-0.055,0.67,-0.75,aluminium
-0.038,0.678,-0.754,aluminium
-0.049,0.677,-0.748,aluminium
-0.056,0.669,-0.746,aluminium
-0.055,0.669,-0.75,aluminium
-0.059,0.669,-0.747,aluminium
-0.05,0.673,-0.748,aluminium
-0.062,0.675,-0.753,aluminium
-0.053,0.671,-0.748,aluminium
-0.039,0.68,-0.745,aluminium
-0.051,0.676,-0.75,aluminium
-0.053,0.668,-0.744,aluminium
-0.057,0.667,-0.75,aluminium
-0.055,0.67,-0.746,aluminium
-0.046,0.671,-0.748,aluminium
-0.043,0.678,-0.755,aluminium
-0.052,0.674,-0.747,aluminium
-0.053,0.663,-0.746,aluminium
-0.059,0.67,-0.754,aluminium
-0.057,0.665,-0.747,aluminium
-0.051,0.67,-0.752,aluminium
-0.041,0.676,-0.753,aluminium
-0.051,0.672,-0.754,aluminium
-0.049,0.672,-0.746,aluminium
-0.057,0.667,-0.748,aluminium
-0.057,0.671,-0.75,aluminium
-0.049,0.67,-0.749,aluminium
-0.051,0.673,-0.748,aluminium
-0.045,0.672,-0.753,aluminium
-0.049,0.676,-0.751,aluminium
-0.055,0.663,-0.751,aluminium
-0.054,0.663,-0.746,aluminium
-0.049,0.666,-0.753,aluminium
-0.049,0.675,-0.751,aluminium
-0.045,0.672,-0.75,aluminium
-0.054,0.672,-0.75,aluminium
-0.051,0.666,-0.752,aluminium
-0.053,0.668,-0.75,aluminium
-0.05,0.67,-0.75,aluminium
-0.053,0.669,-0.75,aluminium
-0.051,0.67,-0.751,aluminium
-0.05,0.674,-0.753,aluminium
-0.05,0.668,-0.748,aluminium
-0.051,0.672,-0.757,aluminium
-0.047,0.673,-0.754,aluminium
-0.052,0.672,-0.759,aluminium
-0.051,0.663,-0.746,aluminium
-0.04,0.67,-0.751,aluminium
-0.059,0.674,-0.745,aluminium
-0.056,0.669,-0.748,aluminium
-0.045,0.68,-0.757,aluminium
-0.055,0.666,-0.745,aluminium
-0.06,0.667,-0.744,aluminium
-0.043,0.671,-0.756,aluminium
-0.057,0.676,-0.749,aluminium
-0.053,0.674,-0.744,aluminium
-0.044,0.674,-0.753,aluminium
-0.059,0.673,-0.756,aluminium
-0.054,0.665,-0.746,aluminium
-0.045,0.66,-0.749,aluminium
-0.054,0.674,-0.749,aluminium
-0.053,0.677,-0.75,aluminium
-0.046,0.669,-0.755,aluminium
-0.057,0.667,-0.751,aluminium
-0.048,0.66,-0.751,aluminium
-0.049,0.665,-0.749,aluminium
-0.047,0.672,-0.743,aluminium
-0.046,0.679,-0.749,aluminium
-0.048,0.675,-0.752,aluminium
-0.056,0.665,-0.746,aluminium
-0.05,0.664,-0.755,aluminium
-0.051,0.667,-0.757,aluminium
-0.045,0.676,-0.748,aluminium
-0.056,0.671,-0.749,aluminium
-0.06,0.665,-0.746,aluminium
-0.057,0.67,-0.752,aluminium
-0.057,0.671,-0.747,aluminium
-0.047,0.672,-0.745,aluminium
-0.047,0.671,-0.721,aluminium
-0.05,0.67,-0.749,aluminium
-0.048,0.674,-0.751,aluminium
-0.056,0.669,-0.751,aluminium
-0.058,0.665,-0.747,aluminium
-0.054,0.669,-0.752,aluminium
-0.049,0.672,-0.746,aluminium
-0.045,0.67,-0.75,aluminium
-0.052,0.675,-0.749,aluminium
-0.056,0.667,-0.747,aluminium
-0.052,0.67,-0.745,aluminium
-0.05,0.672,-0.753,aluminium
-0.05,0.671,-0.748,aluminium
-0.044,0.666,-0.748,aluminium
-0.057,0.675,-0.75,aluminium
-0.059,0.668,-0.75,aluminium
-0.047,0.672,-0.755,aluminium
-0.048,0.669,-0.748,aluminium
-0.046,0.67,-0.752,aluminium
-0.058,0.665,-0.749,aluminium
-0.056,0.669,-0.75,aluminium
-0.06,0.67,-0.754,aluminium
-0.055,0.674,-0.75,aluminium
-0.046,0.673,-0.748,aluminium
-0.045,0.67,-0.751,aluminium
-0.048,0.67,-0.75,aluminium
-0.046,0.67,-0.751,aluminium
-0.053,0.671,-0.747,aluminium
-0.061,0.671,-0.75,aluminium
-0.05,0.67,-0.753,aluminium
-0.047,0.67,-0.748,aluminium
-0.048,0.669,-0.749,aluminium
-0.051,0.677,-0.748,aluminium
-0.057,0.669,-0.744,aluminium
-0.053,0.669,-0.746,aluminium
-0.05,0.676,-0.754,aluminium
-0.051,0.669,-0.748,aluminium
-0.045,0.667,-0.749,aluminium
-0.054,0.675,-0.752,aluminium
-0.058,0.669,-0.746,aluminium
-0.052,0.669,-0.752,aluminium
-0.053,0.667,-0.753,aluminium
-0.047,0.671,-0.748,aluminium
-0.041,0.674,-0.749,aluminium
-0.058,0.672,-0.751,aluminium
-0.056,0.667,-0.745,aluminium
-0.049,0.671,-0.752,aluminium
-0.046,0.672,-0.751,aluminium
-0.051,0.668,-0.747,aluminium
-0.045,0.668,-0.754,aluminium
-0.055,0.671,-0.748,aluminium
-0.059,0.666,-0.75,aluminium
-0.051,0.671,-0.753,aluminium
-0.048,0.668,-0.748,aluminium
-0.047,0.672,-0.748,aluminium
-0.049,0.674,-0.749,aluminium
-0.049,0.663,-0.744,aluminium
-0.044,0.67,-0.749,aluminium
-0.057,0.666,-0.755,aluminium
-0.058,0.668,-0.748,aluminium
-0.051,0.67,-0.752,aluminium
-0.048,0.67,-0.751,aluminium
-0.049,0.672,-0.746,aluminium
-0.05,0.673,-0.745,aluminium
-0.058,0.667,-0.745,aluminium
-0.053,0.673,-0.747,aluminium
-0.047,0.674,-0.753,aluminium
-0.047,0.673,-0.75,aluminium
-0.046,0.665,-0.749,aluminium
-0.051,0.678,-0.748,aluminium
-0.053,0.672,-0.75,aluminium
-0.049,0.67,-0.752,aluminium
-0.055,0.67,-0.75,aluminium
-0.048,0.666,-0.746,aluminium
-0.046,0.676,-0.754,aluminium
-0.057,0.676,-0.744,aluminium
-0.047,0.672,-0.752,aluminium
-0.052,0.674,-0.749,aluminium
-0.051,0.664,-0.751,aluminium
-0.049,0.672,-0.749,aluminium
-0.054,0.67,-0.75,aluminium
-0.052,0.673,-0.749,aluminium
-0.051,0.663,-0.749,aluminium
-0.058,0.669,-0.744,aluminium
-0.043,0.67,-0.752,aluminium
-0.049,0.677,-0.746,aluminium
-0.049,0.669,-0.753,aluminium
-0.051,0.67,-0.748,aluminium
-0.054,0.664,-0.748,aluminium
-0.049,0.672,-0.75,aluminium
-0.052,0.667,-0.75,aluminium
-0.049,0.673,-0.749,aluminium
-0.048,0.671,-0.749,aluminium
-0.05,0.674,-0.749,aluminium
-0.053,0.669,-0.752,aluminium
-0.052,0.668,-0.751,aluminium
-0.053,0.669,-0.743,aluminium
-0.044,0.669,-0.747,aluminium
-0.059,0.675,-0.747,aluminium
-0.046,0.675,-0.754,aluminium
-0.047,0.669,-0.751,aluminium
-0.057,0.665,-0.748,aluminium
-0.049,0.662,-0.748,aluminium
-0.048,0.671,-0.747,aluminium
-0.052,0.674,-0.748,aluminium
-0.049,0.671,-0.749,aluminium
-0.051,0.671,-0.751,aluminium
-0.058,0.671,-0.748,aluminium
-0.044,0.668,-0.748,aluminium
-0.048,0.675,-0.749,aluminium
-0.049,0.679,-0.746,aluminium
-0.052,0.671,-0.752,aluminium
-0.059,0.667,-0.748,aluminium
-0.054,0.67,-0.745,aluminium
-0.046,0.675,-0.753,aluminium
-0.054,0.67,-0.75,aluminium
-0.052,0.674,-0.748,aluminium
-0.047,0.673,-0.753,aluminium
-0.058,0.664,-0.749,aluminium
-0.048,0.667,-0.748,aluminium
-0.041,0.668,-0.753,aluminium
-0.055,0.671,-0.748,aluminium
-0.052,0.667,-0.74,aluminium
-0.058,0.666,-0.754,aluminium
-0.055,0.666,-0.749,aluminium
-0.046,0.668,-0.75,aluminium
-0.058,0.677,-0.756,aluminium
-0.046,0.67,-0.747,aluminium
-0.041,0.676,-0.747,aluminium
-0.052,0.675,-0.745,aluminium
-0.051,0.663,-0.75,aluminium
-0.061,0.67,-0.755,aluminium
-0.056,0.663,-0.747,aluminium
-0.038,0.675,-0.752,aluminium
-0.048,0.675,-0.756,aluminium
-0.054,0.669,-0.744,aluminium
-0.051,0.668,-0.748,aluminium
-0.061,0.664,-0.751,aluminium
-0.053,0.672,-0.746,aluminium
-0.038,0.673,-0.755,aluminium
-0.047,0.673,-0.75,aluminium
-0.053,0.669,-0.747,aluminium
-0.052,0.666,-0.753,aluminium
-0.058,0.662,-0.746,aluminium
-0.054,0.67,-0.747,aluminium
-0.037,0.675,-0.755,aluminium
-0.05,0.674,-0.745,aluminium
-0.057,0.662,-0.749,aluminium
-0.054,0.67,-0.748,aluminium
-0.058,0.668,-0.749,aluminium
-0.047,0.669,-0.749,aluminium
-0.04,0.676,-0.753,aluminium
-0.054,0.671,-0.747,aluminium
-0.053,0.665,-0.748,aluminium
-0.061,0.671,-0.753,aluminium
-0.056,0.668,-0.747,aluminium
-0.044,0.669,-0.75,aluminium
-0.043,0.679,-0.755,aluminium
-0.054,0.666,-0.745,aluminium
-0.05,0.666,-0.747,aluminium
-0.058,0.669,-0.754,aluminium
-0.052,0.671,-0.746,aluminium
-0.058,0.669,-0.755,aluminium
-0.057,0.666,-0.75,aluminium
-0.043,0.667,-0.75,aluminium
-0.046,0.679,-0.755,aluminium
-0.055,0.668,-0.746,aluminium
-0.052,0.666,-0.747,aluminium
-0.055,0.673,-0.753,aluminium
-0.052,0.67,-0.745,aluminium
-0.038,0.676,-0.753,aluminium
-0.047,0.673,-0.75,aluminium
-0.052,0.671,-0.748,aluminium
-0.049,0.669,-0.751,aluminium
-0.06,0.662,-0.749,aluminium
-0.052,0.672,-0.747,aluminium
-0.038,0.674,-0.756,aluminium
