year,month,day,hour,minute,second,atrack,xtrack,lat,lon,surf_alt,solar_zenith_angle,solar_azimuth_angle,surf_air_temp_masked,surf_temp_masked,surf_spec_hum_masked,h2o_vap_tot_masked,cloud_liquid_water_masked,atmosphere_mass_content_of_cloud_ice_masked
2015.0,7.0,4.0,0.0,38.0,50.0,60.0,34.0,27.7,19.5,230.72484,0.7451259940673831,-1.1093197850029257,0.03710866560909942,-0.03600303027426455,0.5665953639245684,0.28430262234767484,-0.7758271106237343,-0.5313163907353988
2015.0,7.0,4.0,11.0,54.0,38.0,10.0,74.0,28.9,23.9,97.9618,-1.5127680788820124,1.6687316785099418,1.4289538905045076,2.124869409150293,0.08774845791558193,-0.0019580130043466105,-0.7758271106237343,-0.5313163907353988
2015.0,7.0,4.0,5.5,46.0,30.0,30.0,45.5,29.7,22.6,60.839,-0.4272730161287597,0.27070027562263066,0.8203058519416765,1.4993457364099236,0.1770289410812229,0.0780479263106449,-0.7758271106237343,-0.5313163907353988
2015.0,7.0,4.0,5.5,46.0,30.5,30.0,46.5,30.4,22.8,83.91898,-0.4287143842515087,0.2615486537681374,0.7494975144219511,1.1893606121916094,0.3092413504839342,-0.051140012138442346,-0.7758271106237343,-0.5313163907353988
2015.0,7.0,4.0,0.0,37.0,54.0,39.0,26.0,30.7,22.0,91.90323,0.6661793578256746,-1.09499013223188,0.012197785871182643,0.6062425006538733,-1.3377697466820537,-0.4102695607734385,-0.5904967920450943,0.15017886672950134
2015.0,7.0,4.0,11.0,55.0,51.0,38.0,22.0,31.7,13.1,710.5786,-1.666544771917193,1.3347376942378095,1.342008598733421,1.917289641661764,-0.03868294356791483,-0.46786647120645897,-0.7758271106237343,-0.5313163907353988
2015.0,7.0,4.0,5.801694915254237,32.984557438794724,29.58738229755179,72.0472693032015,44.2241054613936,31.8,7.1,360.8741483223134,-0.4606855906694933,-0.08368240479387745,0.9939742714368326,0.7479320464068855,1.0773122285939347,1.0656933085517368,-0.5922028427146467,-0.18441499085192112
2015.0,7.0,4.0,0.0,38.0,3.0,42.0,84.0,31.8,10.3,362.30103,0.7431088192262599,-1.2387682887442133,0.876606345280311,0.2156232176427599,1.0526931189534654,-0.07458107135325134,-0.7758271106237343,-0.5313163907353988
2015.0,7.0,4.0,0.0,37.0,44.0,35.0,51.0,32.0,17.8,0.0,0.6808892513434108,-1.1487676566612919,1.1929826569094295,-0.33983346124806446,1.9728454277936023,0.5726309674181972,-0.7274009553441807,-0.5313163907353988
2015.0,7.0,4.0,5.801694915254237,32.984557438794724,29.58738229755179,72.0472693032015,44.2241054613936,32.5,-0.2,360.8741483223134,-0.4606855906694933,-0.08368240479387745,0.9939742714368326,0.7479320464068855,1.0773122285939347,1.0656933085517368,-0.5922028427146467,-0.18441499085192112
2015.0,7.0,4.0,5.801694915254237,32.984557438794724,29.58738229755179,72.0472693032015,44.2241054613936,32.5,18.0,360.8741483223134,-0.4606855906694933,-0.08368240479387745,0.9939742714368326,0.7479320464068855,1.0773122285939347,1.0656933085517368,-0.5922028427146467,-0.18441499085192112
2015.0,7.0,4.0,11.0,55.0,47.0,36.0,59.0,32.6,19.9,0.0,-1.5510400952768064,1.486222255022479,1.100950442522007,0.45165398296530396,3.1050311340534495,1.4393649415193572,0.3226694361475484,-0.21075437393162855
2015.0,7.0,4.0,0.0,36.0,52.0,16.0,4.0,32.7,30.0,0.0,0.545425023608049,-1.0198753087070629,0.32743451436117477,1.2880658519186445,2.3705274422171523,0.275596373277686,-0.7513600093543079,-0.5313163907353988
2015.0,7.0,4.0,0.0,37.0,47.0,36.0,92.0,32.9,6.9,107.26385,0.7383817647610966,-1.2853701744876678,0.9647334956669368,-0.1395857585621023,0.10158984503312032,0.4726963125555665,-0.7758271106237343,-0.5313163907353988
2015.0,7.0,4.0,5.801694915254237,32.984557438794724,29.58738229755179,72.0472693032015,44.2241054613936,32.9,8.9,360.8741483223134,-0.4606855906694933,-0.08368240479387745,0.9939742714368326,0.7479320464068855,1.0773122285939347,1.0656933085517368,-0.5922028427146467,-0.18441499085192112
2015.0,7.0,4.0,11.0,56.0,15.0,47.0,18.0,32.9,11.7,9.231939,-1.6666713233286952,1.2395313105361445,0.9723895343622498,1.9501290165686616,0.9192478593023385,0.4226640189516386,-0.7758271106237343,-0.5313163907353988
2015.0,7.0,4.0,5.801694915254237,32.984557438794724,29.58738229755179,72.0472693032015,44.2241054613936,32.9,16.4,360.8741483223134,-0.4606855906694933,-0.08368240479387745,0.9939742714368326,0.7479320464068855,1.0773122285939347,1.0656933085517368,-0.5922028427146467,-0.18441499085192112
2015.0,7.0,4.0,5.801694915254237,32.984557438794724,29.58738229755179,72.0472693032015,44.2241054613936,33.0,5.3,360.8741483223134,-0.4606855906694933,-0.08368240479387745,0.9939742714368326,0.7479320464068855,1.0773122285939347,1.0656933085517368,-0.5922028427146467,-0.18441499085192112
2015.0,7.0,4.0,5.801694915254237,32.984557438794724,29.58738229755179,72.0472693032015,44.2241054613936,33.0,6.9,360.8741483223134,-0.4606855906694933,-0.08368240479387745,0.9939742714368326,0.7479320464068855,1.0773122285939347,1.0656933085517368,-0.5922028427146467,-0.18441499085192112
2015.0,7.0,4.0,11.0,55.0,55.0,39.0,58.0,33.0,19.6,0.0,-1.5508368901193614,1.466106347237733,1.1364867837454384,0.2601239151253061,1.5859812437388605,0.9512576007809871,-0.1490140659013036,0.03627770790361347
2015.0,7.0,4.0,0.0,37.0,22.0,27.0,40.0,33.0,20.0,0.0,0.643253540382521,-1.1271453494968093,0.5321118724091647,1.1364919424778206,2.1861052641878755,0.6781293852521024,0.5237487033172139,0.39841374502775573
2015.0,7.0,4.0,5.801694915254237,32.984557438794724,29.58738229755179,72.0472693032015,44.2241054613936,33.1,18.0,360.8741483223134,-0.4606855906694933,-0.08368240479387745,0.9939742714368326,0.7479320464068855,1.0773122285939347,1.0656933085517368,-0.5922028427146467,-0.18441499085192112
2015.0,7.0,4.0,5.801694915254237,32.984557438794724,29.58738229755179,72.0472693032015,44.2241054613936,33.2,15.3,360.8741483223134,-0.4606855906694933,-0.08368240479387745,0.9939742714368326,0.7479320464068855,1.0773122285939347,1.0656933085517368,-0.5922028427146467,-0.18441499085192112
