lat,lon,year,month,day,hour,minute,second,atrack,xtrack,surf_alt,solar_zenith_angle,solar_azimuth_angle,surf_air_temp_masked,surf_temp_masked,surf_spec_hum_masked,h2o_vap_tot_masked,cloud_liquid_water_masked,atmosphere_mass_content_of_cloud_ice_masked
27.7,19.5,2015.0,4.0,11.0,7.275998142989786,34.54201485608171,30.664113277623024,77.3263695450325,49.434076137418764,355.9009378248834,-0.12570831719555178,-0.1321978639906776,-0.17857430352289166,-0.28166517367932226,-0.13151175641917673,-0.5035287610428987,-0.32755381609232087,-0.17895377953430144
28.9,23.9,2015.0,4.0,11.0,7.275998142989786,34.54201485608171,30.664113277623024,77.3263695450325,49.434076137418764,355.9009378248834,-0.12570831719555178,-0.1321978639906776,-0.17857430352289166,-0.28166517367932226,-0.13151175641917673,-0.5035287610428987,-0.32755381609232087,-0.17895377953430144
29.7,22.6,2015.0,4.0,11.0,7.275998142989786,34.54201485608171,30.664113277623024,77.3263695450325,49.434076137418764,355.9009378248834,-0.12570831719555178,-0.1321978639906776,-0.17857430352289166,-0.28166517367932226,-0.13151175641917673,-0.5035287610428987,-0.32755381609232087,-0.17895377953430144
30.4,22.8,2015.0,4.0,11.0,11.0,30.0,50.0,15.0,36.0,85.6532,-1.376797776532934,1.1420802119298934,-0.14444833297114593,0.8395109823995823,-0.8833638653804134,-1.4399796621913579,0.4683425024859336,0.30003333102447144
30.7,22.0,2015.0,4.0,11.0,7.275998142989786,34.54201485608171,30.664113277623024,77.3263695450325,49.434076137418764,355.9009378248834,-0.12570831719555178,-0.1321978639906776,-0.17857430352289166,-0.28166517367932226,-0.13151175641917673,-0.5035287610428987,-0.32755381609232087,-0.17895377953430144
31.7,13.1,2015.0,4.0,11.0,0.0,13.0,39.0,33.0,92.0,664.77454,1.0836791840096336,-1.225184316345156,-0.7553380472356372,-0.8318999595051813,-0.1740622590180102,-1.0047316873850083,-0.7567990408809516,-0.5339869813602686
31.8,7.1,2015.0,4.0,11.0,7.275998142989786,34.54201485608171,30.664113277623024,77.3263695450325,49.434076137418764,355.9009378248834,-0.12570831719555178,-0.1321978639906776,-0.17857430352289166,-0.28166517367932226,-0.13151175641917673,-0.5035287610428987,-0.32755381609232087,-0.17895377953430144
31.8,10.3,2015.0,4.0,11.0,7.275998142989786,34.54201485608171,30.664113277623024,77.3263695450325,49.434076137418764,355.9009378248834,-0.12570831719555178,-0.1321978639906776,-0.17857430352289166,-0.28166517367932226,-0.13151175641917673,-0.5035287610428987,-0.32755381609232087,-0.17895377953430144
32.0,17.8,2015.0,4.0,11.0,7.275998142989786,34.54201485608171,30.664113277623024,77.3263695450325,49.434076137418764,355.9009378248834,-0.12570831719555178,-0.1321978639906776,-0.17857430352289166,-0.28166517367932226,-0.13151175641917673,-0.5035287610428987,-0.32755381609232087,-0.17895377953430144
32.5,-0.2,2015.0,4.0,11.0,7.275998142989786,34.54201485608171,30.664113277623024,77.3263695450325,49.434076137418764,355.9009378248834,-0.12570831719555178,-0.1321978639906776,-0.17857430352289166,-0.28166517367932226,-0.13151175641917673,-0.5035287610428987,-0.32755381609232087,-0.17895377953430144
32.5,18.0,2015.0,4.0,11.0,7.275998142989786,34.54201485608171,30.664113277623024,77.3263695450325,49.434076137418764,355.9009378248834,-0.12570831719555178,-0.1321978639906776,-0.17857430352289166,-0.28166517367932226,-0.13151175641917673,-0.5035287610428987,-0.32755381609232087,-0.17895377953430144
32.6,19.9,2015.0,4.0,11.0,7.275998142989786,34.54201485608171,30.664113277623024,77.3263695450325,49.434076137418764,355.9009378248834,-0.12570831719555178,-0.1321978639906776,-0.17857430352289166,-0.28166517367932226,-0.13151175641917673,-0.5035287610428987,-0.32755381609232087,-0.17895377953430144
32.7,30.0,2015.0,4.0,11.0,11.5,32.5,52.0,72.0,34.0,0.0,0.9157702421171952,-1.018425091232513,0.061333222763230694,0.11498216238019779,-0.22691265997961474,-0.2836694498237303,1.299436674795469,-0.11213901977393154
32.9,6.9,2015.0,4.0,11.0,13.0,12.0,40.0,11.0,84.0,109.1405,-1.215092870112345,1.2983862646573474,0.6040685755730376,1.1289458647602335,-1.0065120305270792,-1.1616958429179063,-0.7919389483671858,-0.5339869813602686
32.9,8.9,2015.0,4.0,11.0,7.275998142989786,34.54201485608171,30.664113277623024,77.3263695450325,49.434076137418764,355.9009378248834,-0.12570831719555178,-0.1321978639906776,-0.17857430352289166,-0.28166517367932226,-0.13151175641917673,-0.5035287610428987,-0.32755381609232087,-0.17895377953430144
32.9,11.7,2015.0,4.0,11.0,1.0,53.0,48.0,127.0,3.0,14.720361,0.7939521981347115,-0.9050773545886828,-0.15893030126388022,-0.42603544568480944,-0.07802096065279256,-0.701793951881343,-0.7919389483671858,-0.5339869813602686
32.9,16.4,2015.0,4.0,11.0,7.275998142989786,34.54201485608171,30.664113277623024,77.3263695450325,49.434076137418764,355.9009378248834,-0.12570831719555178,-0.1321978639906776,-0.17857430352289166,-0.28166517367932226,-0.13151175641917673,-0.5035287610428987,-0.32755381609232087,-0.17895377953430144
33.0,5.3,2015.0,4.0,11.0,13.0,12.0,46.0,13.0,79.0,171.99486,-1.2347435999735723,1.2681152397022484,0.49528003784057417,1.1165144469812824,-1.0758171336106745,-1.0821936499546823,-0.7919389483671858,-0.5339869813602686
33.0,6.9,2015.0,4.0,11.0,13.0,12.0,43.0,12.0,84.0,103.2088,-1.2130627819559152,1.2958896407605225,0.5883843230422403,1.1245792764797624,-1.0118542805508326,-1.1785209402649213,-0.7919389483671858,-0.5339869813602686
