lat,lon,year,month,day,hour,minute,second,atrack,xtrack,surf_alt,solar_zenith_angle,solar_azimuth_angle,surf_air_temp_masked,surf_temp_masked,surf_spec_hum_masked,h2o_vap_tot_masked,cloud_liquid_water_masked,atmosphere_mass_content_of_cloud_ice_masked
27.7,19.5,2015.0,7.0,3.0,5.106826241134752,36.200797872340424,29.13962765957447,69.1376329787234,49.7364804964539,347.615937272446,-0.3159633881615817,-0.23452732797066747,1.0267339022469903,0.6857973748508938,1.1051861272115202,1.101511065164856,-0.5294052267966076,0.021108701288849365
28.9,23.9,2015.0,7.0,3.0,5.106826241134752,36.200797872340424,29.13962765957447,69.1376329787234,49.7364804964539,347.615937272446,-0.3159633881615817,-0.23452732797066747,1.0267339022469903,0.6857973748508938,1.1051861272115202,1.101511065164856,-0.5294052267966076,0.021108701288849365
29.7,22.6,2015.0,7.0,3.0,5.106826241134752,36.200797872340424,29.13962765957447,69.1376329787234,49.7364804964539,347.615937272446,-0.3159633881615817,-0.23452732797066747,1.0267339022469903,0.6857973748508938,1.1051861272115202,1.101511065164856,-0.5294052267966076,0.021108701288849365
30.4,22.8,2015.0,7.0,3.0,0.0,56.0,42.0,57.0,7.0,85.9177,0.6216436967476677,-1.0639821910640397,0.8001752793211386,0.46524718454681785,1.0882945426232258,0.5094897108609678,-0.7919389483671858,-0.5339869813602686
30.7,22.0,2015.0,7.0,3.0,5.106826241134752,36.200797872340424,29.13962765957447,69.1376329787234,49.7364804964539,347.615937272446,-0.3159633881615817,-0.23452732797066747,1.0267339022469903,0.6857973748508938,1.1051861272115202,1.101511065164856,-0.5294052267966076,0.021108701288849365
31.7,13.1,2015.0,7.0,3.0,6.0,35.0,45.0,58.0,48.0,696.317625,-0.450661921530966,0.1414173021543036,0.9098508805502523,1.1817420343488572,0.27625659832220195,0.11537847208559396,-0.7919389483671858,-0.5339869813602686
31.8,7.1,2015.0,7.0,3.0,0.0,57.0,2.0,64.0,79.0,142.91069,0.7418545506364655,-1.249458335955322,1.3061550854245219,0.7754893432552721,-1.245067238654209,0.2053432942417041,-0.635058764457742,-0.13727392023335425
31.8,10.3,2015.0,7.0,3.0,5.106826241134752,36.200797872340424,29.13962765957447,69.1376329787234,49.7364804964539,347.615937272446,-0.3159633881615817,-0.23452732797066747,1.0267339022469903,0.6857973748508938,1.1051861272115202,1.101511065164856,-0.5294052267966076,0.021108701288849365
32.0,17.8,2015.0,7.0,3.0,5.106826241134752,36.200797872340424,29.13962765957447,69.1376329787234,49.7364804964539,347.615937272446,-0.3159633881615817,-0.23452732797066747,1.0267339022469903,0.6857973748508938,1.1051861272115202,1.101511065164856,-0.5294052267966076,0.021108701288849365
32.5,-0.2,2015.0,7.0,3.0,5.106826241134752,36.200797872340424,29.13962765957447,69.1376329787234,49.7364804964539,347.615937272446,-0.3159633881615817,-0.23452732797066747,1.0267339022469903,0.6857973748508938,1.1051861272115202,1.101511065164856,-0.5294052267966076,0.021108701288849365
