lat,lon,year,month,day,hour,minute,second,atrack,xtrack,surf_alt,solar_zenith_angle,solar_azimuth_angle,surf_air_temp_masked,surf_temp_masked,surf_spec_hum_masked,h2o_vap_tot_masked,cloud_liquid_water_masked,atmosphere_mass_content_of_cloud_ice_masked
27.7,19.5,2013.0,4.0,1.0,6.022544283413849,23.333333333333332,30.504830917874397,53.66425120772947,43.57514761137949,370.7219310346071,-0.0815211708154793,-0.1009711173863059,-0.7195932779670539,-0.6633122109011702,-0.25891157945723414,-0.5622155827455628,0.0025831802501406573,0.010319236998267412
28.9,23.9,2013.0,4.0,1.0,6.022544283413849,23.333333333333332,30.504830917874397,53.66425120772947,43.57514761137949,370.7219310346071,-0.0815211708154793,-0.1009711173863059,-0.7195932779670539,-0.6633122109011702,-0.25891157945723414,-0.5622155827455628,0.0025831802501406573,0.010319236998267412
29.7,22.6,2013.0,4.0,1.0,6.022544283413849,23.333333333333332,30.504830917874397,53.66425120772947,43.57514761137949,370.7219310346071,-0.0815211708154793,-0.1009711173863059,-0.7195932779670539,-0.6633122109011702,-0.25891157945723414,-0.5622155827455628,0.0025831802501406573,0.010319236998267412
30.4,22.8,2013.0,4.0,1.0,6.022544283413849,23.333333333333332,30.504830917874397,53.66425120772947,43.57514761137949,370.7219310346071,-0.0815211708154793,-0.1009711173863059,-0.7195932779670539,-0.6633122109011702,-0.25891157945723414,-0.5622155827455628,0.0025831802501406573,0.010319236998267412
30.7,22.0,2013.0,4.0,1.0,6.022544283413849,23.333333333333332,30.504830917874397,53.66425120772947,43.57514761137949,370.7219310346071,-0.0815211708154793,-0.1009711173863059,-0.7195932779670539,-0.6633122109011702,-0.25891157945723414,-0.5622155827455628,0.0025831802501406573,0.010319236998267412
31.7,13.1,2013.0,4.0,1.0,6.022544283413849,23.333333333333332,30.504830917874397,53.66425120772947,43.57514761137949,370.7219310346071,-0.0815211708154793,-0.1009711173863059,-0.7195932779670539,-0.6633122109011702,-0.25891157945723414,-0.5622155827455628,0.0025831802501406573,0.010319236998267412
31.8,7.1,2013.0,4.0,1.0,6.5,32.0,10.5,112.5,48.5,143.31463,-0.11917179159867897,0.06152167222604926,1.3452955391425792,0.9323666106364363,-0.516915775253106,0.040266024332777206,-0.7758271106237343,-0.45356183326101984
31.8,10.3,2013.0,4.0,1.0,6.022544283413849,23.333333333333332,30.504830917874397,53.66425120772947,43.57514761137949,370.7219310346071,-0.0815211708154793,-0.1009711173863059,-0.7195932779670539,-0.6633122109011702,-0.25891157945723414,-0.5622155827455628,0.0025831802501406573,0.010319236998267412
32.0,17.8,2013.0,4.0,1.0,6.022544283413849,23.333333333333332,30.504830917874397,53.66425120772947,43.57514761137949,370.7219310346071,-0.0815211708154793,-0.1009711173863059,-0.7195932779670539,-0.6633122109011702,-0.25891157945723414,-0.5622155827455628,0.0025831802501406573,0.010319236998267412
32.5,-0.2,2013.0,4.0,1.0,12.0,41.0,38.0,123.0,21.0,938.18384,-1.315322333036639,0.9525447683336836,0.32041701976990417,0.9430613049818096,-1.2619448930860477,-0.9866601307049044,-0.6991757601192187,-0.27902793535700254
32.5,18.0,2013.0,4.0,1.0,6.022544283413849,23.333333333333332,30.504830917874397,53.66425120772947,43.57514761137949,370.7219310346071,-0.0815211708154793,-0.1009711173863059,-0.7195932779670539,-0.6633122109011702,-0.25891157945723414,-0.5622155827455628,0.0025831802501406573,0.010319236998267412
32.6,19.9,2013.0,4.0,1.0,6.022544283413849,23.333333333333332,30.504830917874397,53.66425120772947,43.57514761137949,370.7219310346071,-0.0815211708154793,-0.1009711173863059,-0.7195932779670539,-0.6633122109011702,-0.25891157945723414,-0.5622155827455628,0.0025831802501406573,0.010319236998267412
32.7,30.0,2013.0,4.0,1.0,6.022544283413849,23.333333333333332,30.504830917874397,53.66425120772947,43.57514761137949,370.7219310346071,-0.0815211708154793,-0.1009711173863059,-0.7195932779670539,-0.6633122109011702,-0.25891157945723414,-0.5622155827455628,0.0025831802501406573,0.010319236998267412
32.9,6.9,2013.0,4.0,1.0,6.022544283413849,23.333333333333332,30.504830917874397,53.66425120772947,43.57514761137949,370.7219310346071,-0.0815211708154793,-0.1009711173863059,-0.7195932779670539,-0.6633122109011702,-0.25891157945723414,-0.5622155827455628,0.0025831802501406573,0.010319236998267412
32.9,8.9,2013.0,4.0,1.0,1.0,22.0,50.0,105.0,31.0,138.04167,0.9908348602119714,-0.9821065879194337,0.6205000242822504,-0.15340832628870582,-0.3996865128431454,0.5759293202018564,-0.7502611663023292,-0.5313163907353988
32.9,11.7,2013.0,4.0,1.0,1.0,22.0,42.0,102.0,19.0,11.4087305,0.9570567413017974,-0.944763404442034,0.31555808130355517,-0.08142718269606722,-0.23462142882439072,0.680186538782074,-0.5431287577310128,-0.5313163907353988
32.9,16.4,2013.0,4.0,1.0,6.022544283413849,23.333333333333332,30.504830917874397,53.66425120772947,43.57514761137949,370.7219310346071,-0.0815211708154793,-0.1009711173863059,-0.7195932779670539,-0.6633122109011702,-0.25891157945723414,-0.5622155827455628,0.0025831802501406573,0.010319236998267412
33.0,5.3,2013.0,4.0,1.0,6.5,31.5,44.0,114.0,50.5,180.00895500000001,-0.11595440599193962,0.01928010574769723,0.9105821753418911,0.8651907510474349,-0.6611194667064689,0.3108548249039004,-0.5722948845360836,-0.23650042804289478
33.0,6.9,2013.0,4.0,1.0,1.0,22.0,56.0,107.0,42.0,108.260414,1.0149486123607963,-1.0116271732254456,0.7703214896358543,-0.05050878783056883,-0.11723336796089703,0.9972230250116931,-0.688268431681317,-0.5313163907353988
